# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 4.511516445901480317e+07, 2.556613650462051737e+05
1.078946722229829815e-11, 3.855871434173672646e+07, 2.298611655828677758e+05
1.135010815672316663e-11, 3.295509324893020838e+07, 2.066646190434347955e+05
1.193988104464273125e-11, 2.816582942627167702e+07, 1.858089745182946208e+05
1.256029963694872804e-11, 2.407257479981745407e+07, 1.670579969727612624e+05
1.321295634186573788e-11, 3.691789012832260132e+07, 2.695145474118579878e+05
1.389952631213352601e-11, 4.756259176590605080e+07, 3.652678905143871671e+05
1.462177174456718478e-11, 4.065046445569933206e+07, 3.284068262055228697e+05
1.538154640303035716e-11, 3.474285565843780339e+07, 2.952656257593797636e+05
1.618080037643067682e-11, 2.969378174309663475e+07, 2.654688948309379048e+05
1.702158508394953640e-11, 2.537847443730550259e+07, 2.386791224982437270e+05
1.790605854035294846e-11, 2.169029766357425600e+07, 2.145928582022170012e+05
1.883649089489798225e-11, 1.853811244236499071e+07, 1.929372744962867873e+05
1.981527025805096908e-11, 2.683852813544091210e+07, 2.938395447182352655e+05
2.084490883097288542e-11, 2.293816618284205347e+07, 2.641868585470136022e+05
2.192804935350449494e-11, 1.960463201172617823e+07, 2.375265874481633364e+05
2.306747188720071646e-11, 1.675555025853328966e+07, 2.135567489255144319e+05
2.426610095082419209e-11, 1.432051692162903771e+07, 1.920058354229250981e+05
2.552701302661247069e-11, 1.223935959955853783e+07, 1.726297389033414074e+05
2.685344445658503549e-11, 1.046065056360164471e+07, 1.552089857884704834e+05
2.824879974915704763e-11, 8.940435920987695456e+06, 1.395462509385658486e+05
2.971666031738025020e-11, 7.641149464968498796e+06, 1.254641225125668425e+05
3.126079367123955679e-11, 6.530684371768083423e+06, 1.128030923906200624e+05
3.288516308759833167e-11, 1.219000730305259861e+07, 2.214969773905098846e+05
3.459393778261224212e-11, 1.041847048677153699e+07, 1.991450018621987547e+05
3.639150361272071167e-11, 2.033556989511594176e+07, 4.089060001931778388e+05
3.828247433168220594e-11, 1.738026315463253856e+07, 3.676421197785139666e+05
4.027170343254586841e-11, 2.012344731433206424e+07, 4.477887365013559465e+05
4.236429660495408969e-11, 3.200227716644319892e+07, 7.491238677547526313e+05
