# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 2.021199018155249953e+08, 5.224043386890946422e+05
1.078946722229829815e-11, 1.969779967764811218e+08, 5.338279466061348794e+05
1.135010815672316663e-11, 1.809906426630987823e+08, 5.161443714108245331e+05
1.193988104464273125e-11, 1.764393154485166669e+08, 5.293597861599668395e+05
1.256029963694872804e-11, 1.765031756070294678e+08, 5.579854324997365475e+05
1.321295634186573788e-11, 1.698452453647822142e+08, 5.654471149716714863e+05
1.389952631213352601e-11, 1.698277970361977816e+08, 5.953055700080445968e+05
1.462177174456718478e-11, 1.746497046554138362e+08, 6.448515336071716156e+05
1.538154640303035716e-11, 1.631343771458697915e+08, 6.339743104230104946e+05
1.618080037643067682e-11, 1.550301004951661825e+08, 6.341557071447578492e+05
1.702158508394953640e-11, 1.566561222991512716e+08, 6.738081406436965335e+05
1.790605854035294846e-11, 1.490511750233507454e+08, 6.747987886316742515e+05
1.883649089489798225e-11, 1.473724446396770179e+08, 7.023512203543373616e+05
1.981527025805096908e-11, 1.459373512159697711e+08, 7.262821234516269760e+05
2.084490883097288542e-11, 1.442225036131649613e+08, 7.562493377183272969e+05
2.192804935350449494e-11, 1.388024526849617362e+08, 7.665225370747528505e+05
2.306747188720071646e-11, 1.435889488547279537e+08, 8.354711648023830494e+05
2.426610095082419209e-11, 1.365642624751011133e+08, 8.365195159553290578e+05
2.552701302661247069e-11, 1.372680424806266129e+08, 8.850364770348425955e+05
2.685344445658503549e-11, 1.339231348683814853e+08, 9.090268127447242150e+05
2.824879974915704763e-11, 1.351709356606490612e+08, 9.659634263999366667e+05
2.971666031738025020e-11, 1.315162003492888659e+08, 9.882769303010641597e+05
3.126079367123955679e-11, 1.311825195765603334e+08, 1.036687339772283449e+06
3.288516308759833167e-11, 1.296254248959728479e+08, 1.074926487499601208e+06
3.459393778261224212e-11, 1.250302482024482042e+08, 1.091658930614772486e+06
3.639150361272071167e-11, 1.203358671054145843e+08, 1.106115818608630216e+06
3.828247433168220594e-11, 1.210262780392293632e+08, 1.169546232241685502e+06
4.027170343254586841e-11, 1.248908163119709790e+08, 1.267159850212185876e+06
4.236429660495408969e-11, 1.206237519856617302e+08, 1.288742112489083549e+06
4.456562483975033441e-11, 1.177206655550609678e+08, 1.323960965763561428e+06
4.688133821452655254e-11, 1.154117882559776157e+08, 1.366662002240437316e+06
4.931738039549364670e-11, 1.105831113161818385e+08, 1.378430383456620621e+06
5.188000389289609384e-11, 1.104755549520875216e+08, 1.449780172954727430e+06
5.457578610912699557e-11, 1.087804393068982512e+08, 1.502630901837273035e+06
5.741164622073268011e-11, 1.110404479582234472e+08, 1.614606310800438514e+06
6.039486293763794275e-11, 1.063847572843890637e+08, 1.627880539953102591e+06
6.353309318517436562e-11, 1.074259624624280185e+08, 1.730025348981792806e+06
6.683439175686149603e-11, 1.070943212888255864e+08, 1.814959539644227363e+06
7.030723198838341702e-11, 1.089432758012552261e+08, 1.942906767134638503e+06
7.396052750582374558e-11, 1.101005165758920312e+08, 2.066157417373715667e+06
7.780365510398024982e-11, 1.129560607443234026e+08, 2.227171407312576659e+06
8.184647881347885976e-11, 1.168298871464700699e+08, 2.424414743009622674e+06
8.609937521845998927e-11, 1.131195540964261740e+08, 2.466333810587232001e+06
