# M_f [M_sun], P(M_f) [M_sun^-1]
3.548962714117586356e-25, 4.375220431416455594e+21
4.143897244964681628e-25, 3.702990448250678936e+21
4.838564324307219260e-25, 3.237668770946135622e+21
5.649682734992169490e-25, 2.909767660636147810e+21
6.596773932655885372e-25, 2.667224243382187983e+21
7.702631875067320117e-25, 2.381544768228995105e+21
8.993871611864740876e-25, 2.124009301931185406e+21
1.050156983777701776e-24, 1.884850471210130080e+21
1.226201282573591067e-24, 1.649599987599330509e+21
1.431756974063410238e-24, 1.413527446825394766e+21
1.671771235205982412e-24, 1.280255141439216026e+21
1.952020568777308980e-24, 1.113961030446575124e+21
2.279249828377506683e-24, 1.001569849797845189e+21
2.661334549057996954e-24, 8.876443586362424689e+20
3.107470490433956329e-24, 7.879191513914377503e+20
3.628394954078874531e-24, 6.912961166744087429e+20
4.236645201720489617e-24, 6.136703923864846991e+20
4.946860193674237954e-24, 5.406968888770474803e+20
5.776132909553281211e-24, 4.784457733916064481e+20
6.744421730674377979e-24, 4.188302308802103869e+20
7.875030785036159497e-24, 3.785785818523906212e+20
9.195170815492024403e-24, 3.281691331955243090e+20
1.073661406971731716e-23, 2.928068571116694077e+20
1.253645897342513110e-23, 2.632990060750756905e+20
1.463802299047425984e-23, 2.359188257029776998e+20
1.709188515862952929e-23, 2.159820583430094520e+20
1.995710339202826004e-23, 1.995468556534043771e+20
2.330263584757434168e-23, 1.822997562906731479e+20
2.720900056375714993e-23, 1.581052998989859062e+20
3.177021331497144511e-23, 1.417462992087298376e+20
3.709605032032140160e-23, 1.239069865449022751e+20
4.331469026427151886e-23, 1.121281206600710062e+20
5.057579921552993781e-23, 1.003523583890590597e+20
5.905413268993206007e-23, 9.025441881356527206e+19
6.895374154936251738e-23, 8.114633543066130842e+19
8.051288296148122256e-23, 7.133982208790256845e+19
9.400975461394818512e-23, 6.343617494608797696e+19
1.097691901903814394e-22, 5.648762450790784205e+19
1.281704772502877614e-22, 5.034585956262671155e+19
1.496564856684707842e-22, 4.575013717015941120e+19
1.747443263311006971e-22, 4.149340893409846067e+19
2.040377966148069427e-22, 3.683865514764478874e+19
2.382419121782715813e-22, 3.333947675995215462e+19
2.781798748077653061e-22, 3.034093517432178688e+19
3.248128846873889935e-22, 2.779173701151148851e+19
3.792632739224971983e-22, 2.498422963217016013e+19
4.428415180784706451e-22, 2.254343975448238490e+19
5.170777758305154950e-22, 2.013394368080295936e+19
6.037587157996679498e-22, 1.852095957459795558e+19
7.049705168986915043e-22, 1.676236979746010112e+19
8.231490770914376496e-22, 1.513398121614593843e+19
9.611386389565238025e-22, 1.385880306698476544e+19
1.122260243016206653e-21, 1.277195780347946803e+19
1.310391656319376225e-21, 1.148069719595237990e+19
1.530060699946438888e-21, 1.035676272548921549e+19
1.786554221579997443e-21, 9.547496115603841024e+18
2.086045335820364214e-21, 8.633269993647260672e+18
2.435741994580735524e-21, 7.895871589949291520e+18
2.844060463254972146e-21, 7.219895003243714560e+18
3.320827877766432378e-21, 6.606806133915753472e+18
3.877518757505402961e-21, 6.020241182992113664e+18
4.527531166390591196e-21, 5.510091051317090304e+18
5.286509168514232234e-21, 5.018342680416696320e+18
6.172719339017780476e-21, 4.599077918302881280e+18
7.207490391810404495e-21, 4.201288595541094912e+18
8.415726504796120160e-21, 3.879552256259686912e+18
9.826506696977815998e-21, 3.609072629806085120e+18
1.147378468284583961e-20, 3.340637413762312192e+18
1.339720604767883656e-20, 3.089272804068590080e+18
1.564306241098517039e-20, 2.872764449850524160e+18
1.826540554225283020e-20, 2.658380586576925696e+18
2.132734824280151716e-20, 2.449923581509087232e+18
2.490258330249094031e-20, 2.280259949257627136e+18
2.907715708851964547e-20, 2.110699242600405504e+18
3.395154045186442600e-20, 1.949824094472355840e+18
3.964304679255259240e-20, 1.825298486782792704e+18
4.628865548014387372e-20, 1.702632264458311936e+18
5.404830858161902066e-20, 1.593281406766815744e+18
6.310876024011991138e-20, 1.474111984898284544e+18
7.368807134881180046e-20, 1.369520757422909696e+18
8.604085769467593336e-20, 1.279364534100154112e+18
1.004644178810475172e-19, 1.197776601588505344e+18
1.173058885116423403e-19, 1.111240926178529664e+18
1.369705988422578918e-19, 1.031632223581346688e+18
1.599318259743174272e-19, 9.562365695071063040e+17
1.867421853717413878e-19, 8.905699841197995520e+17
2.180469308404809387e-19, 8.298809861058415360e+17
2.545994840657364937e-19, 7.646811070528094720e+17
2.972795674613780767e-19, 7.319699461334233600e+17
3.471143767408655819e-19, 1.058388382020875520e+18
4.053033027769513840e-19, 8.132465768897841920e+17
4.732467977393484649e-19, 6.248840275061841920e+17
5.525800802412904732e-19, 4.801496359513919360e+17
6.452124906878854795e-19, 3.689383353649110400e+17
7.533734440045013057e-19, 2.834855743087841600e+17
8.796660857047170922e-19, 2.178252112556749440e+17
1.027129942656215233e-18, 1.673729704739696000e+17
1.199314076381365808e-18, 1.286063770295103680e+17
1.400362499497209111e-18, 9.881882460363230400e+16
1.635113911040676270e-18, 7.593060563243294400e+16
1.909218151042094247e-18, 5.834371026809488000e+16
2.229272177097818710e-18, 4.483025651507990400e+16
2.602978835535310412e-18, 3.444676195553675200e+16
3.039332248368829520e-18, 2.646827168660728800e+16
3.548834277815029616e-18, 2.033774341345504000e+16
4.143747278091769203e-18, 1.562715586604795400e+16
4.838389217561514039e-18, 1.200762520684555400e+16
5.649478274021606592e-18, 9.226443016500440000e+15
6.596535196630497956e-18, 7.089432695501376000e+15
7.702353118248023089e-18, 5.447392440852854000e+15
