# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 3.543768797424987316e+09, 1.967438453308245540e+07
1.078946722229829815e-11, 3.620881621027323723e+09, 2.114706832854225859e+07
1.135010815672316663e-11, 3.643757320137875557e+09, 2.238645655908371508e+07
1.193988104464273125e-11, 3.658791025290502071e+09, 2.364686603238831088e+07
1.256029963694872804e-11, 3.717987727155268669e+09, 2.527807599822737277e+07
1.321295634186573788e-11, 3.762868879063434601e+09, 2.691257357128835469e+07
1.389952631213352601e-11, 3.765351138550745964e+09, 2.832968289684699848e+07
1.462177174456718478e-11, 3.790322210009798527e+09, 2.999939188547964767e+07
1.538154640303035716e-11, 3.798960694913775921e+09, 3.163014742747680843e+07
1.618080037643067682e-11, 3.826813268584078789e+09, 3.351766738507810980e+07
1.702158508394953640e-11, 3.857575104353654861e+09, 3.554274871147544682e+07
1.790605854035294846e-11, 3.862887717737725258e+09, 3.744111866549109668e+07
1.883649089489798225e-11, 3.885960031547263622e+09, 3.962188900875113904e+07
1.981527025805096908e-11, 3.879375401157757759e+09, 4.161010173303005099e+07
2.084490883097288542e-11, 3.893232687312520504e+09, 4.392860982110478729e+07
2.192804935350449494e-11, 3.917922254253768444e+09, 4.650429316419459134e+07
2.306747188720071646e-11, 3.924397422887418747e+09, 4.900161098728259653e+07
2.426610095082419209e-11, 3.927445459366856575e+09, 5.158788093894521892e+07
2.552701302661247069e-11, 3.916552897835338116e+09, 5.411799277415350080e+07
2.685344445658503549e-11, 3.897447495929804325e+09, 5.665237521018955857e+07
2.824879974915704763e-11, 3.889380856127793789e+09, 5.947281511474219710e+07
2.971666031738025020e-11, 3.867578418045099735e+09, 6.221245439494580775e+07
3.126079367123955679e-11, 3.837706690176977158e+09, 6.493968526828818768e+07
3.288516308759833167e-11, 3.807612605504878044e+09, 6.777840727931600809e+07
3.459393778261224212e-11, 3.794809897383498192e+09, 7.106059529494148493e+07
3.639150361272071167e-11, 3.763839484665679455e+09, 7.414299670472247899e+07
3.828247433168220594e-11, 3.725306567896526814e+09, 7.719715509247370064e+07
4.027170343254586841e-11, 3.689324415871518135e+09, 8.042413013812175393e+07
4.236429660495408969e-11, 3.646173165537532330e+09, 8.361362999747648835e+07
4.456562483975033441e-11, 3.597597592072870731e+09, 8.678659444585415721e+07
4.688133821452655254e-11, 3.562303115254775524e+09, 9.040058126064991951e+07
4.931738039549364670e-11, 3.502582778498649597e+09, 9.350375773203589022e+07
5.188000389289609384e-11, 3.455924665440846443e+09, 9.705216854556408525e+07
5.457578610912699557e-11, 3.386376309183524609e+09, 1.000406560166830868e+08
5.741164622073268011e-11, 3.322118268971241474e+09, 1.032420828546226621e+08
6.039486293763794275e-11, 3.248751198666333199e+09, 1.062083088596865237e+08
6.353309318517436562e-11, 3.175808620661728859e+09, 1.092186379871268123e+08
6.683439175686149603e-11, 3.106857860536961079e+09, 1.123994614268850386e+08
7.030723198838341702e-11, 3.022822289117934704e+09, 1.150418601871851683e+08
7.396052750582374558e-11, 2.941739146449239254e+09, 1.177735852325992286e+08
7.780365510398024982e-11, 2.861018363334742546e+09, 1.204938446146082878e+08
8.184647881347885976e-11, 2.779818908338675499e+09, 1.231576025895712227e+08
8.609937521845998927e-11, 2.699122473976164341e+09, 1.257962932801989019e+08
9.057326008981998694e-11, 2.612199119371962070e+09, 1.280713804801177084e+08
9.527961640236521090e-11, 2.524959606920863152e+09, 1.302269397657188028e+08
1.002305238077900488e-10, 2.433204106591132641e+09, 1.320156929443163872e+08
1.054386896391260237e-10, 2.338712641266422272e+09, 1.334825617286497056e+08
1.109174815262403146e-10, 2.247549036373675346e+09, 1.349452276051303744e+08
1.166809617060962959e-10, 2.163400224140278339e+09, 1.366425458352428973e+08
1.227439231158405997e-10, 2.071857612875787735e+09, 1.376606252137125134e+08
1.291219273613533562e-10, 1.983155663406215906e+09, 1.386141077238586545e+08
1.358313446587154174e-10, 1.897803503792062521e+09, 1.395412829847070277e+08
1.428893958511103824e-10, 1.813984563720066309e+09, 1.403091315751428306e+08
1.503141966090024084e-10, 1.728733261881000042e+09, 1.406634501751561761e+08
1.581248039270385857e-10, 1.642396307011959076e+09, 1.405828078524129391e+08
1.663412650370169698e-10, 1.563559997335784912e+09, 1.407893587456075847e+08
1.749846688624654551e-10, 1.484731190956588507e+09, 1.406384891971516907e+08
1.840772001468954491e-10, 1.405810962873569012e+09, 1.400826736128392220e+08
1.936421963946606826e-10, 1.328303201521331072e+09, 1.392374019004105031e+08
2.037042077705718970e-10, 1.257814789551052809e+09, 1.387000590007879138e+08
2.142890601120060623e-10, 1.188253016993776321e+09, 1.378383917285667360e+08
2.254239212152432687e-10, 1.118539935312597752e+09, 1.364941873804646432e+08
2.371373705661655168e-10, 1.055471495457607746e+09, 1.354910585067071021e+08
2.494594726942950709e-10, 9.934002834059044123e+08, 1.341497741644124091e+08
2.624218543384439019e-10, 9.351708534985202551e+08, 1.328489874816224575e+08
2.760577856220344782e-10, 8.775147156784693003e+08, 1.311364425868679136e+08
2.904022654464451017e-10, 8.228154653821768761e+08, 1.293520239119752347e+08
3.054921113215515548e-10, 7.698748215952153206e+08, 1.273188726091158390e+08
3.213660538640321425e-10, 7.198940960224963427e+08, 1.252400589171695858e+08
3.380648362059815113e-10, 6.721878239116940498e+08, 1.230176366431197375e+08
3.556313185689847556e-10, 6.290049372360192537e+08, 1.210968893095521927e+08
3.741105882720528966e-10, 5.876695152925859690e+08, 1.190184814180513024e+08
3.935500754557772142e-10, 5.478514738516286612e+08, 1.167203296052193046e+08
4.139996748197304272e-10, 5.104393659282846451e+08, 1.144011490743763596e+08
4.355118736855688095e-10, 4.757498358813616037e+08, 1.121676345173378587e+08
4.581418867145339649e-10, 4.420509536015939116e+08, 1.096387494883413464e+08
4.819477976251271319e-10, 4.118580517453100085e+08, 1.074588718751677871e+08
5.069907082747033666e-10, 3.822202659834457040e+08, 1.049087121229953170e+08
5.333348954876202279e-10, 3.549966348395542502e+08, 1.025003558271229714e+08
5.610479760324701077e-10, 3.302439650234198570e+08, 1.003089049565738440e+08
5.902010801718442306e-10, 3.062176082349054813e+08, 9.784494692238962650e+07
6.208690342300637909e-10, 2.837381279764185548e+08, 9.537395066898237169e+07
6.531305526474729939e-10, 2.632010099355211854e+08, 9.306870176953478158e+07
6.870684400142317101e-10, 2.439413644634759128e+08, 9.074146643230894208e+07
7.227698036021688210e-10, 2.251114607513764203e+08, 8.808914838355974853e+07
7.603262769401807175e-10, 2.084676489495150745e+08, 8.581597993324244022e+07
7.998342550070276743e-10, 1.930688793281303644e+08, 8.360778332553558052e+07
8.413951416451946904e-10, 1.783043682876531482e+08, 8.122722360615716875e+07
8.851156098308355951e-10, 1.645250104006955326e+08, 7.884551877833652496e+07
9.311078754678309670e-10, 1.521653657456954122e+08, 7.671259042996004224e+07
9.794899854086980821e-10, 1.406285033731299937e+08, 7.458134879874290526e+07
1.030386120441616095e-09, 1.302379805751782507e+08, 7.266091966663011909e+07
1.083926914021204014e-09, 1.201542435890976489e+08, 7.051946994245554507e+07
1.140249787561167319e-09, 1.109945906578508914e+08, 6.852969130680373311e+07
1.199499303149378128e-09, 1.025790358453349024e+08, 6.662588272493297607e+07
1.261827534590670558e-09, 9.435071431680566072e+07, 6.446698237504552305e+07
1.327394457729740273e-09, 8.690182462973891199e+07, 6.246391994743616879e+07
1.396368361055936317e-09, 8.022978919382183254e+07, 6.066589469378732145e+07
1.468926277643866174e-09, 7.398802836219063401e+07, 5.885447278275240958e+07
1.545254439538414134e-09, 6.815914030451425910e+07, 5.703634108728454262e+07
1.625548755750481709e-09, 6.289408312926657498e+07, 5.536653860933789611e+07
1.710015315090286320e-09, 5.795291765514374524e+07, 5.366899202259540558e+07
1.798870915128787322e-09, 5.320452949802078307e+07, 5.183317814746688306e+07
1.892343618644975688e-09, 4.906318626590667665e+07, 5.028363379079117626e+07
1.990673338987188583e-09, 4.514623341568954289e+07, 4.867485983525282890e+07
2.094112455850895670e-09, 4.173637303391797841e+07, 4.733809872107875347e+07
2.202926463053456075e-09, 3.844632183079628646e+07, 4.587377627607715130e+07
2.317394649968475145e-09, 3.540845977037961036e+07, 4.444583055216158181e+07
2.437810818368750009e-09, 3.254659336186724529e+07, 4.297783812157801539e+07
2.564484036517716058e-09, 2.998746015540177748e+07, 4.165762730042316020e+07
2.697739432444920460e-09, 2.765526947952548787e+07, 4.041563256716293842e+07
2.837919028441557893e-09, 2.537009061519860476e+07, 3.900416705715703219e+07
2.985382618917963357e-09, 2.326872380333629251e+07, 3.763396411361095309e+07
3.140508693876216431e-09, 2.131189497950692102e+07, 3.626175651697628200e+07
3.303695410368142213e-09, 1.953563954908980057e+07, 3.496832076933721453e+07
3.475361614432053799e-09, 1.789489001613252982e+07, 3.369749431245859712e+07
3.655947916131246718e-09, 1.643606191318181343e+07, 3.256033672595623881e+07
3.845917820453534961e-09, 1.505559683010407351e+07, 3.137710054423831031e+07
4.045758916974428963e-09, 1.390772571720325761e+07, 3.049270097534829751e+07
4.255984131337434845e-09, 1.279171944779127277e+07, 2.950495407543987408e+07
4.477133041763623226e-09, 1.181183572209828533e+07, 2.866229863447356224e+07
4.709773263969519825e-09, 1.083122795254598930e+07, 2.765033185202920064e+07
4.954501908047895353e-09, 9.893464106365997344e+06, 2.657061303010120615e+07
5.211947111050799924e-09, 9.085213778340922669e+06, 2.566968075179930776e+07
5.482769649208535777e-09, 8.386254981392401271e+06, 2.492798477806164324e+07
5.767664633922509555e-09, 7.710744479399347678e+06, 2.411298432925213501e+07
6.067363295885059185e-09, 7.081369733091302216e+06, 2.329749948844696954e+07
6.382634861905482558e-09, 6.499574639355857857e+06, 2.249656979693116993e+07
6.714288529259509001e-09, 5.997194113139160909e+06, 2.183840123995498195e+07
7.063175542629608811e-09, 5.510726715294115245e+06, 2.111179313369623944e+07
7.430191378967006415e-09, 5.057383074568826705e+06, 2.038392754384813085e+07
7.816278045883292923e-09, 4.661500411986766383e+06, 1.976677800195954740e+07
8.222426499470713005e-09, 4.302696902155784890e+06, 1.919559371060767770e+07
8.649679187756937814e-09, 3.945829796712242533e+06, 1.852048714207595959e+07
9.099132726322508595e-09, 3.609230637561979704e+06, 1.782316041122275591e+07
9.571940712948442686e-09, 3.315599283814042807e+06, 1.722626182440674305e+07
1.006931668851804562e-08, 3.047170030895044096e+06, 1.665665054839398898e+07
1.059253725177287621e-08, 2.799827792357278988e+06, 1.610228454292044416e+07
1.114294533591729230e-08, 2.571918475184021518e+06, 1.556259236584679410e+07
1.172195365548130236e-08, 2.356853970932275988e+06, 1.500477671603228524e+07
