# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 1.341804890318365991e+08, 1.723611961392615922e+05
1.078946722229829815e-11, 1.355550868399309218e+08, 1.831751528680884803e+05
1.135010815672316663e-11, 1.373588414667872190e+08, 1.952576276188986376e+05
1.193988104464273125e-11, 1.374868217864554524e+08, 2.055952806960787275e+05
1.256029963694872804e-11, 1.484637315780870020e+08, 2.335463885210039443e+05
1.321295634186573788e-11, 1.551053421460976005e+08, 2.566730621735812165e+05
1.389952631213352601e-11, 1.616530628052100539e+08, 2.814091824662986910e+05
1.462177174456718478e-11, 1.575160879488067329e+08, 2.884563317982231383e+05
1.538154640303035716e-11, 1.621606700049069226e+08, 3.123931949872885016e+05
1.618080037643067682e-11, 1.594201059663516283e+08, 3.230725423384591122e+05
1.702158508394953640e-11, 1.594397893847339153e+08, 3.399027174351232243e+05
1.790605854035294846e-11, 1.601355306372914314e+08, 3.591258336274125613e+05
1.883649089489798225e-11, 1.710181365460110903e+08, 4.034615809873951366e+05
1.981527025805096908e-11, 1.723616736100099981e+08, 4.277616500151623623e+05
2.084490883097288542e-11, 1.740811262908162773e+08, 4.544792067900932743e+05
2.192804935350449494e-11, 1.680581551816853583e+08, 4.615546922162856208e+05
2.306747188720071646e-11, 1.702109542120938599e+08, 4.917590916670075385e+05
2.426610095082419209e-11, 1.713006591167880297e+08, 5.206253452359732473e+05
2.552701302661247069e-11, 1.714117774547323287e+08, 5.480351118892590748e+05
2.685344445658503549e-11, 1.794194784929187596e+08, 6.034465992710967548e+05
2.824879974915704763e-11, 1.851414592615813315e+08, 6.550501410561224911e+05
2.971666031738025020e-11, 1.845318620003865361e+08, 6.868215565126857255e+05
3.126079367123955679e-11, 1.835904619391304851e+08, 7.188271092057934729e+05
3.288516308759833167e-11, 1.823281977489246726e+08, 7.509828921954563120e+05
3.459393778261224212e-11, 1.872085605021594465e+08, 8.111550520066473400e+05
3.639150361272071167e-11, 1.939991942195967734e+08, 8.842603888716502115e+05
3.828247433168220594e-11, 1.949346062579158843e+08, 9.346981194531350629e+05
4.027170343254586841e-11, 1.954524224136714935e+08, 9.858838973788911244e+05
4.236429660495408969e-11, 1.941488770508786440e+08, 1.030201101831614040e+06
4.456562483975033441e-11, 1.971216870192502737e+08, 1.100332829862409970e+06
4.688133821452655254e-11, 2.040888719471504092e+08, 1.198427199183142744e+06
4.931738039549364670e-11, 2.097985599646523297e+08, 1.295978037343109958e+06
5.188000389289609384e-11, 2.127811455528304875e+08, 1.382710415374659933e+06
5.457578610912699557e-11, 2.198952729229767025e+08, 1.503201121639850549e+06
5.741164622073268011e-11, 2.256541265541459322e+08, 1.622735529756910633e+06
6.039486293763794275e-11, 2.298883036752495468e+08, 1.739100893399314024e+06
6.353309318517436562e-11, 2.328989203278723955e+08, 1.853441972228622530e+06
6.683439175686149603e-11, 2.372131525538656116e+08, 1.985884963324354496e+06
7.030723198838341702e-11, 2.476074700897217393e+08, 2.180635441304755397e+06
7.396052750582374558e-11, 2.528822750769725442e+08, 2.342836183072471526e+06
7.780365510398024982e-11, 2.539220268200913072e+08, 2.474732925900282338e+06
8.184647881347885976e-11, 2.579929425250424743e+08, 2.645089943721600808e+06
8.609937521845998927e-11, 2.682131649271889925e+08, 2.892794674616378266e+06
9.057326008981998694e-11, 2.749071855471398234e+08, 3.119096163451364264e+06
9.527961640236521090e-11, 2.784533048765010834e+08, 3.323536646903008688e+06
1.002305238077900488e-10, 2.869531887362941504e+08, 3.603004911795693915e+06
1.054386896391260237e-10, 2.963328429714558721e+08, 3.914169124266997911e+06
1.109174815262403146e-10, 3.000318003565589786e+08, 4.169014437715221196e+06
1.166809617060962959e-10, 3.070817457451201677e+08, 4.488763784307239577e+06
1.227439231158405997e-10, 3.084742646183630228e+08, 4.743497468703799881e+06
1.291219273613533562e-10, 3.211148780914711952e+08, 5.194544978891385719e+06
1.358313446587154174e-10, 3.275043033831008673e+08, 5.573292329603398219e+06
1.428893958511103824e-10, 3.311928269064367414e+08, 5.929032964841898531e+06
1.503141966090024084e-10, 3.374770688873648643e+08, 6.355588408227700740e+06
1.581248039270385857e-10, 3.436075054117379785e+08, 6.807429221499477513e+06
1.663412650370169698e-10, 3.472119002595804930e+08, 7.236433228869163431e+06
1.749846688624654551e-10, 3.529842201975229979e+08, 7.739184579924111255e+06
1.840772001468954491e-10, 3.571599194163493514e+08, 8.237835267088280059e+06
1.936421963946606826e-10, 3.569365677424003482e+08, 8.660689068557472900e+06
2.037042077705718970e-10, 3.558601390790294409e+08, 9.083481526452960446e+06
2.142890601120060623e-10, 3.579240579358401895e+08, 9.611165923745529726e+06
2.254239212152432687e-10, 3.614736171723062992e+08, 1.021114900170350261e+07
2.371373705661655168e-10, 3.583003890884808302e+08, 1.064777286855947226e+07
2.494594726942950709e-10, 3.558019623333716989e+08, 1.112330967968270741e+07
2.624218543384439019e-10, 3.512261333383119702e+08, 1.155120894180310704e+07
2.760577856220344782e-10, 3.491647359955933690e+08, 1.208054966869258881e+07
2.904022654464451017e-10, 3.494347424894218445e+08, 1.271858861497127824e+07
3.054921113215515548e-10, 3.471497215257314444e+08, 1.329251119199222140e+07
3.213660538640321425e-10, 3.452760514095608592e+08, 1.390832875447717495e+07
3.380648362059815113e-10, 3.432163066427002549e+08, 1.454439402162106149e+07
3.556313185689847556e-10, 3.441660174599006176e+08, 1.534319940073827095e+07
3.741105882720528966e-10, 3.415366633670075536e+08, 1.601793580540906638e+07
3.935500754557772142e-10, 3.344938696129312515e+08, 1.650364067317526042e+07
4.139996748197304272e-10, 3.303251388971006274e+08, 1.714576092005407438e+07
4.355118736855688095e-10, 3.273424816362343431e+08, 1.787484442097121105e+07
4.581418867145339649e-10, 3.238817504083930254e+08, 1.860597467181361839e+07
4.819477976251271319e-10, 3.198513015383285880e+08, 1.933042798024370894e+07
5.069907082747033666e-10, 3.149959657745155692e+08, 2.002751936628198996e+07
5.333348954876202279e-10, 3.103322622000841498e+08, 2.075770869177527353e+07
5.610479760324701077e-10, 3.068204907914258838e+08, 2.159080007253541797e+07
5.902010801718442306e-10, 3.001726183265898228e+08, 2.222229935532545671e+07
6.208690342300637909e-10, 2.929321640150246024e+08, 2.281498906181780249e+07
6.531305526474729939e-10, 2.855233330862637162e+08, 2.339547811136434600e+07
6.870684400142317101e-10, 2.788185359526582360e+08, 2.403538056144369394e+07
7.227698036021688210e-10, 2.757275184001293182e+08, 2.500636337070236728e+07
7.603262769401807175e-10, 2.700401617092473507e+08, 2.576570201063719764e+07
7.998342550070276743e-10, 2.608515105252667367e+08, 2.618498991018209979e+07
8.413951416451946904e-10, 2.520435246908423603e+08, 2.661842712941387296e+07
8.851156098308355951e-10, 2.452501234408022463e+08, 2.724999003947984427e+07
9.311078754678309670e-10, 2.384307353520740569e+08, 2.787226260227411985e+07
9.794899854086980821e-10, 2.294551711177931130e+08, 2.822041854936511070e+07
1.030386120441616095e-09, 2.212046552831906974e+08, 2.862321151484888420e+07
1.083926914021204014e-09, 2.133536003596672118e+08, 2.904595102179754153e+07
1.140249787561167319e-09, 2.050536288096221387e+08, 2.937093681978447735e+07
1.199499303149378128e-09, 1.961830091954907775e+08, 2.956513039851006866e+07
1.261827534590670558e-09, 1.893745329610775709e+08, 3.002697445893892273e+07
1.327394457729740273e-09, 1.821531146864544451e+08, 3.038798487841554359e+07
1.396368361055936317e-09, 1.759308422626412809e+08, 3.088065336508801952e+07
1.468926277643866174e-09, 1.682700634343866408e+08, 3.107668283771783113e+07
1.545254439538414134e-09, 1.606574895856572688e+08, 3.121881276493893564e+07
1.625548755750481709e-09, 1.535550115345989168e+08, 3.139579931830848381e+07
1.710015315090286320e-09, 1.468791963618118167e+08, 3.159837484768090397e+07
1.798870915128787322e-09, 1.401833655566505790e+08, 3.173239586193714663e+07
1.892343618644975688e-09, 1.335524818329178244e+08, 3.181013675994363055e+07
1.990673338987188583e-09, 1.271279535385035425e+08, 3.186158398088093847e+07
2.094112455850895670e-09, 1.216133028313810378e+08, 3.207199311486982182e+07
2.202926463053456075e-09, 1.164487642140956074e+08, 3.231502052684830129e+07
2.317394649968475145e-09, 1.114651134779517800e+08, 3.254914914553767815e+07
2.437810818368750009e-09, 1.062786760554943979e+08, 3.265763343862780929e+07
2.564484036517716058e-09, 1.006034334946841747e+08, 3.253092348076266795e+07
2.697739432444920460e-09, 9.539185211450436711e+07, 3.245991422419453040e+07
2.837919028441557893e-09, 9.063412219927173853e+07, 3.245549099943780154e+07
2.985382618917963357e-09, 8.578406856288401783e+07, 3.232747047799812630e+07
3.140508693876216431e-09, 8.119594858708280325e+07, 3.220154938207168505e+07
3.303695410368142213e-09, 7.685584174301721156e+07, 3.207788695894172788e+07
3.475361614432053799e-09, 7.252464984687040746e+07, 3.185741794215215743e+07
3.655947916131246718e-09, 6.875569843023291230e+07, 3.178628595644400269e+07
3.845917820453534961e-09, 6.492259781998123974e+07, 3.158957184647412226e+07
4.045758916974428963e-09, 6.126887700733619928e+07, 3.137730790231074765e+07
4.255984131337434845e-09, 5.782111184846166521e+07, 3.116748937834733352e+07
4.477133041763623226e-09, 5.464336935631979257e+07, 3.100307587595739216e+07
4.709773263969519825e-09, 5.112819337903461605e+07, 3.053462734732056037e+07
4.954501908047895353e-09, 4.824017147608195245e+07, 3.032630320190611482e+07
