# M_f [M_sun], P(M_f) [M_sun^-1]
3.355426787857400234e-25, 2.434798136698252296e+21
3.911652505143758048e-25, 2.261500910327315300e+21
4.560083199063886726e-25, 2.084589652355651731e+21
5.316003595677380045e-25, 1.921913267961118589e+21
6.197232154680015557e-25, 1.748958451427697230e+21
7.224541083875303900e-25, 1.558726758308243309e+21
8.422145979021678346e-25, 1.415179415642011599e+21
9.818276630783892592e-25, 1.308056456726299542e+21
1.144584245377741764e-24, 1.193175309292197642e+21
1.334320822311494521e-24, 1.089210044592639181e+21
1.555509840401867446e-24, 9.825936411490088387e+20
1.813365139124089360e-24, 8.957446580695388652e+20
2.113964850869085172e-24, 8.114368665097973268e+20
2.464394673909162856e-24, 7.397305867876131144e+20
2.872914895578817388e-24, 6.712300877963284972e+20
3.349155102719898938e-24, 6.180489386543483453e+20
3.904341169081111135e-24, 5.646363954368635208e+20
4.551559870189927640e-24, 5.125637417835543921e+20
5.306067363165150690e-24, 4.660826439192159191e+20
6.185648802917218596e-24, 4.309600608163854418e+20
7.211037571563583870e-24, 3.951655746975893422e+20
8.406404003081794177e-24, 3.651409343674693059e+20
9.799925123355945559e-24, 3.314510951859569295e+20
1.142444883545635492e-23, 3.035067223785087304e+20
1.331826820624366865e-23, 2.790273927039080530e+20
1.552602410568330836e-23, 2.561707841215747850e+20
1.809975747576928262e-23, 2.367962486789591204e+20
2.110013603300706197e-23, 2.202650489314847621e+20
2.459788432013121776e-23, 2.043901890659500360e+20
2.867545081605480075e-23, 1.869375469206036480e+20
3.342895140095494358e-23, 1.747067915204642079e+20
3.897043498760775480e-23, 1.622174644083834225e+20
4.543052472414611801e-23, 1.510216707218032230e+20
5.296149702633689900e-23, 1.399488670241729741e+20
6.174087101793673643e-23, 1.307738160882561843e+20
7.197559298895767048e-23, 1.219627500177095885e+20
8.390691450736218015e-23, 1.134206384331768955e+20
9.781607917041964598e-23, 1.055992551036743352e+20
1.140309520431035390e-22, 9.842319670586066534e+19
1.329337480518106140e-22, 9.145367475210421862e+19
1.549700415061211373e-22, 8.546818410095345664e+19
1.806592691198997314e-22, 7.966765778578250138e+19
2.106069741076194141e-22, 7.419587884067176448e+19
2.455190799721978298e-22, 6.921018125256477901e+19
2.862185304442568804e-22, 6.458808932457308979e+19
3.336646878073451126e-22, 6.021742225135985459e+19
3.889759468639831932e-22, 5.617434214263740826e+19
4.534560975960776476e-22, 5.223024546650619904e+19
5.286250579369789952e-22, 4.858415339709599744e+19
6.162547010841906233e-22, 4.521092355929202688e+19
7.184106218696126315e-22, 4.210782708123112243e+19
8.375008266988809979e-22, 3.921685335210705715e+19
9.763324947728996466e-22, 3.639378218140110848e+19
1.138178148559852146e-21, 3.367615259992170496e+19
1.326852793279672222e-21, 3.119429960832933478e+19
1.546803843723141989e-21, 2.871235849434997146e+19
1.803215958149154218e-21, 2.635535478765599539e+19
2.102133250391486635e-21, 2.421358613466173850e+19
2.450601760943344245e-21, 2.223195923150716928e+19
2.856835545330063135e-21, 2.037909690144416973e+19
3.330410294783934036e-21, 1.867908197558249062e+19
3.882489053223168623e-21, 1.707154108433427661e+19
4.526085351107068555e-21, 1.557173843989573018e+19
5.276369958725133131e-21, 1.416260362575907021e+19
6.151028489669875711e-21, 1.287359271873931674e+19
7.170678283876874558e-21, 1.167568966134007808e+19
8.359354396946227458e-21, 1.057925530668618342e+19
9.745076151424240088e-21, 9.563611992236838912e+18
1.136050760472003545e-20, 8.610694609061130240e+18
1.324372750212316441e-20, 7.769791340603288576e+18
