# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 3.007491845245763063e+08, 3.844725821085351519e+06
1.078946722229829815e-11, 3.821051430814697146e+08, 5.138589798420830630e+06
1.135010815672316663e-11, 4.060320988005527258e+08, 5.744094736829689704e+06
1.193988104464273125e-11, 4.207937694701615572e+08, 6.262254219555310905e+06
1.256029963694872804e-11, 3.937902195720130801e+08, 6.164906506715079769e+06
1.321295634186573788e-11, 3.365618804480054379e+08, 5.542767729432744905e+06
1.389952631213352601e-11, 3.526967025810123682e+08, 6.110311464453177527e+06
1.462177174456718478e-11, 3.643275550687906742e+08, 6.639787388004307635e+06
1.538154640303035716e-11, 3.113809356825659871e+08, 5.969725866616325453e+06
1.618080037643067682e-11, 3.498539747307857871e+08, 7.055851114304701798e+06
1.702158508394953640e-11, 3.246125925324390531e+08, 6.886970098735652864e+06
1.790605854035294846e-11, 3.273862222944566607e+08, 7.306737136227188632e+06
1.883649089489798225e-11, 3.034158305834813714e+08, 7.123633785748422146e+06
1.981527025805096908e-11, 3.038667884071614146e+08, 7.504933738094140776e+06
2.084490883097288542e-11, 2.813993856233702898e+08, 7.311173046473727562e+06
2.192804935350449494e-11, 3.018595805785144567e+08, 8.250289531618485227e+06
2.306747188720071646e-11, 2.779683720729974508e+08, 7.992082018524812534e+06
2.426610095082419209e-11, 2.937365183109446764e+08, 8.884292146859584376e+06
2.552701302661247069e-11, 2.510486803517560661e+08, 7.987726547476246022e+06
2.685344445658503549e-11, 2.468814375886894464e+08, 8.263310265597757883e+06
2.824879974915704763e-11, 2.431731132829359770e+08, 8.562125173652667552e+06
2.971666031738025020e-11, 2.078335017305682003e+08, 7.698072357659578323e+06
3.126079367123955679e-11, 1.915428894814239740e+08, 7.463334493307997473e+06
3.288516308759833167e-11, 1.776457584639863074e+08, 7.281522149580360390e+06
3.459393778261224212e-11, 2.029636753855759799e+08, 8.751573319894205779e+06
3.639150361272071167e-11, 2.333528181929321885e+08, 1.058476881196558848e+07
3.828247433168220594e-11, 2.227045093932033479e+08, 1.062668662365762703e+07
4.027170343254586841e-11, 2.131765549466041625e+08, 1.070061814219874889e+07
4.236429660495408969e-11, 2.454509844132670760e+08, 1.296088921318252198e+07
4.456562483975033441e-11, 2.494024259195903540e+08, 1.385387669236632250e+07
4.688133821452655254e-11, 2.511228799005136490e+08, 1.467430644307294302e+07
4.931738039549364670e-11, 2.510257009010410905e+08, 1.543086174083284847e+07
5.188000389289609384e-11, 2.491339087439456582e+08, 1.611037168284010142e+07
5.457578610912699557e-11, 2.873362732135152221e+08, 1.954627196827480569e+07
5.741164622073268011e-11, 2.764443523346232772e+08, 1.978253800045016035e+07
6.039486293763794275e-11, 2.807271928056166172e+08, 2.113292518296009302e+07
6.353309318517436562e-11, 2.824306653751603365e+08, 2.236597688098019361e+07
6.683439175686149603e-11, 2.948346668783998489e+08, 2.456153502024030685e+07
7.030723198838341702e-11, 3.347433193273227811e+08, 2.933525458120373264e+07
7.396052750582374558e-11, 3.716766573466818333e+08, 3.426448950219603628e+07
7.780365510398024982e-11, 4.196271342692766786e+08, 4.069524167086453736e+07
