# M_f [M_sun], P(M_f) [M_sun^-1]
3.554939309087782630e-22, 2.099888435284082278e+19
4.164867986368243590e-22, 1.981594019056254566e+19
4.879443454781822347e-22, 1.939855750525231923e+19
5.716620192126315073e-22, 1.839570977354280550e+19
6.697433165046825470e-22, 1.708438792728956928e+19
7.846526355214260603e-22, 1.574865028964839629e+19
9.192771965891135454e-22, 1.495366704149072691e+19
1.076999586711594898e-21, 1.390193421447734682e+19
1.261782750709730719e-21, 1.311153847957723136e+19
1.478269564475659425e-21, 1.236900523864957952e+19
1.731899492227074708e-21, 1.161732959431953408e+19
2.029045258900605437e-21, 1.092585855267909222e+19
2.377172971725329711e-21, 1.040400346971158528e+19
2.785029714203261248e-21, 9.861566736768589824e+18
3.262863325997498860e-21, 9.150124869364312064e+18
3.822679890934355379e-21, 8.601565131126901760e+18
4.478545402782572019e-21, 8.042101441401222144e+18
5.246939188487060978e-21, 7.407473263037237248e+18
6.147167968996433368e-21, 6.885705108076630016e+18
7.201850961408169007e-21, 6.361554306077860864e+18
8.437488211144998925e-21, 5.903026935858347008e+18
9.885126434120334154e-21, 5.453225423738715136e+18
1.158113909889358002e-20, 5.019850838957550592e+18
1.356814034921921673e-20, 4.651156187877496832e+18
1.589605573027771623e-20, 4.264162552560622080e+18
1.862337662173687523e-20, 3.901711673047881216e+18
2.181862989662507000e-20, 3.598960617669617664e+18
2.556209973277687262e-20, 3.299147110522487296e+18
2.994784483921711958e-20, 3.035076512998590464e+18
3.508606178246820418e-20, 2.786177005218109440e+18
4.110585379389697468e-20, 2.545104055075656704e+18
4.815847462736724022e-20, 2.344608368818925568e+18
5.642112897261175748e-20, 2.159103148136027136e+18
6.610142491380065642e-20, 1.968149420139642624e+18
7.744259030612173168e-20, 1.799719106677383936e+18
9.072958413744709407e-20, 1.645812257512001280e+18
1.062962564296273862e-19, 1.497747420074699264e+18
1.245337365796392977e-19, 1.360598245644424192e+18
1.459002609066893339e-19, 1.237591778459052800e+18
1.709326863329692882e-19, 1.130792029210495360e+18
2.002599794916861493e-19, 1.028464875583118080e+18
2.346190201907295332e-19, 9.385904730134640640e+17
2.748731163110049905e-19, 8.591871977593480960e+17
3.220336953461912371e-19, 8.021198344907424000e+17
3.772857176071966462e-19, 7.650007919552158720e+17
4.420174496254335417e-19, 5.844596057097436160e+17
5.178553458437248030e-19, 4.465263752647020160e+17
6.067049150348568050e-19, 3.411455673911098880e+17
7.107985982605515872e-19, 2.606347678378724480e+17
8.327518613560927099e-19, 1.991246221529286080e+17
9.756289113246611492e-19, 1.521309512022248320e+17
1.143019687836545591e-18, 1.162278479851636160e+17
1.339130064327491740e-18, 8.879792402865574400e+16
1.568887525095887845e-18, 6.784149795843625600e+16
1.838064973649593682e-18, 5.183081581681224800e+16
2.153425783120427356e-18, 3.959867557585748000e+16
2.522893733294045941e-18, 3.025333641098843200e+16
2.955752104106024924e-18, 2.311350949713218800e+16
3.462876928042592619e-18, 1.765869106192130800e+16
4.057010262163551902e-18, 1.349121690321722600e+16
4.753080346001232680e-18, 1.030727209006683600e+16
5.568576689647165650e-18, 7.874742412104812000e+15
6.523989516518419787e-18, 6.016292915830090000e+15
7.643324602276253526e-18, 4.596439928425886000e+15
8.954706445778864130e-18, 3.511674100846683000e+15
1.049108492738794133e-17, 2.682914425639082500e+15
1.229106321017912490e-17, 2.049743116414705250e+15
1.439986768596596156e-17, 1.566001063298427750e+15
1.687048433707514473e-17, 1.196422766644690500e+15
1.976499006618515979e-17, 9.140654307927195000e+14
2.315611244532450716e-17, 6.983447950538785000e+14
2.712905707440121844e-17, 5.335345111519025625e+14
3.178364846361432647e-17, 4.076196695475301250e+14
3.723683823172148955e-17, 3.114208950482133125e+14
4.362564364134417995e-17, 2.379251569981504688e+14
5.111059030517391504e-17, 1.817745091376435000e+14
5.987974556477713349e-17, 1.388754875235337969e+14
7.015344388498441742e-17, 1.061006910506638906e+14
8.218982299448246298e-17, 8.106078936011423438e+13
9.629130987410051721e-17, 6.193033717892729688e+13
1.128122195602306520e-16, 4.731469670319800781e+13
1.321676576914936317e-16, 3.614836647260123438e+13
1.548439504847211017e-16, 2.761730476334555078e+13
1.814108642046238339e-16, 2.109958476186224219e+13
2.125359211544772699e-16, 1.612005519502689062e+13
2.490011718924986992e-16, 1.231570111087710742e+13
2.917228450939035525e-16, 9.409179560331316406e+12
3.417743687825801351e-16, 7.188600892592767578e+12
4.004133413656054675e-16, 5.492081691250676758e+12
4.691131301468769991e-16, 4.195943237639543945e+12
5.495998912665211303e-16, 3.205695152267027344e+12
6.438959412319121213e-16, 2.449146908633927734e+12
7.543705697967002551e-16, 1.871145038800457031e+12
8.837995709161229663e-16, 1.429552365309293945e+12
1.035434987557938712e-15, 1.092176139628126343e+12
1.213086822782425552e-15, 8.344211439326402588e+11
1.421218770170270965e-15, 6.374966639345567627e+11
1.665060368928408994e-15, 4.870466184645203857e+11
1.950738401691563623e-15, 3.721029802629313354e+11
2.285430836530691886e-15, 2.842861908313234863e+11
2.677547181126970641e-15, 2.171942784233452454e+11
3.136939780704104200e-15, 1.659361449878765869e+11
3.675151368806934184e-15, 1.267749980032526550e+11
4.305705090906085245e-15, 9.685593286440962219e+10
5.044444287983953543e-15, 7.399780618252792358e+10
5.909930577530328216e-15, 5.653422725784372711e+10
6.923910234161186932e-15, 4.319207577259451294e+10
8.111860588175597371e-15, 3.299868946712642670e+10
9.503630170902745736e-15, 2.521095564568256378e+10
1.113418869117993458e-14, 1.926113717945544052e+10
1.304450568692773882e-14, 1.471548364368865585e+10
1.528257992888903767e-14, 1.124261028048975182e+10
1.790464544140884680e-14, 8.589339567726929665e+09
