# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 3.664189381281097420e+06, 8.007221206713850279e+02
1.078946722229829815e-11, 3.130669271210202947e+06, 7.196853605514110086e+02
1.135010815672316663e-11, 2.674822502640323248e+06, 6.468477784782987783e+02
1.193988104464273125e-11, 2.285311582381657790e+06, 5.813722171195319106e+02
1.256029963694872804e-11, 1.952540611972505460e+06, 5.225294214286087708e+02
1.321295634186573788e-11, 1.668219446999760112e+06, 4.696407438025022998e+02
1.389952631213352601e-11, 1.425294848248738330e+06, 4.221038535919794867e+02
1.462177174456718478e-11, 1.217723270532915834e+06, 3.793720451817982848e+02
1.538154640303035716e-11, 1.040391701275585801e+06, 3.409697322848158478e+02
1.618080037643067682e-11, 8.888808149101056624e+05, 3.064536699119823879e+02
1.702158508394953640e-11, 7.594313966460626107e+05, 2.754306761030813959e+02
1.790605854035294846e-11, 6.488220243990605231e+05, 2.475437344987495294e+02
1.883649089489798225e-11, 5.543284790949791204e+05, 2.224827149835937803e+02
1.981527025805096908e-11, 4.735949971234184341e+05, 1.999581276196728368e+02
2.084490883097288542e-11, 4.046181024651370244e+05, 1.797133272199581597e+02
2.192804935350449494e-11, 3.456807419517652597e+05, 1.615151773035562996e+02
2.306747188720071646e-11, 2.953315391368666315e+05, 1.451614588487226740e+02
2.426610095082419209e-11, 2.523147868497510499e+05, 1.304631061796338827e+02
2.552701302661247069e-11, 2.155627864723941893e+05, 1.172526046489984992e+02
2.685344445658503549e-11, 1.841603734406678996e+05, 1.053777175887668278e+02
2.824879974915704763e-11, 7.771804416535518132e+06, 4.678197543109885373e+03
2.971666031738025020e-11, 6.640528304583167657e+06, 4.204977066822476445e+03
3.126079367123955679e-11, 5.673905957348469645e+06, 3.779615853342122591e+03
3.288516308759833167e-11, 4.847974784677840769e+06, 3.397274548804787628e+03
3.459393778261224212e-11, 4.142211713940758724e+06, 3.053568014511741694e+03
3.639150361272071167e-11, 3.539222316491425037e+06, 2.744659168713494182e+03
3.828247433168220594e-11, 3.024001973415351007e+06, 2.466994574610308518e+03
4.027170343254586841e-11, 2.583746909718092065e+06, 2.217389204638009687e+03
4.236429660495408969e-11, 2.207605371545903385e+06, 1.993056169065864424e+03
4.456562483975033441e-11, 1.886215851539959898e+06, 1.791413913241283808e+03
4.688133821452655254e-11, 1.611610572868412128e+06, 1.610168967349637569e+03
4.931738039549364670e-11, 1.376962838532348629e+06, 1.447240503961230388e+03
5.188000389289609384e-11, 1.176489512949388707e+06, 1.300810593165484761e+03
5.457578610912699557e-11, 1.005199606152824126e+06, 1.169193037531937080e+03
5.741164622073268011e-11, 8.588459527171169175e+05, 1.050890584268040357e+03
6.039486293763794275e-11, 7.337892420766236028e+05, 9.445442674477095579e+02
6.353309318517436562e-11, 6.269476791804030072e+05, 8.489683081534482199e+02
6.683439175686149603e-11, 5.356606749420651468e+05, 7.630616453918548814e+02
7.030723198838341702e-11, 4.576580600368038868e+05, 6.858373928291783841e+02
7.396052750582374558e-11, 3.332504539719604887e+06, 5.253654481443820259e+03
7.780365510398024982e-11, 2.847406755575494375e+06, 4.722277861755639606e+03
8.184647881347885976e-11, 2.432891396633480676e+06, 4.244598377229264770e+03
8.609937521845998927e-11, 2.078730320478158072e+06, 3.815263185657094255e+03
9.057326008981998694e-11, 1.776122590043058386e+06, 3.429354701412751183e+03
9.527961640236521090e-11, 1.517546395389175974e+06, 3.082444354889624265e+03
1.002305238077900488e-10, 1.296623920759635512e+06, 2.770650927475267054e+03
1.054386896391260237e-10, 5.256246789382925257e+06, 1.181568217026618368e+04
