# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 1.731509133790237596e+06, 2.202676747184259654e+01
1.078946722229829815e-11, 1.479874159177203197e+06, 1.980397056507322517e+01
1.135010815672316663e-11, 1.264808532777711516e+06, 1.780548694954262245e+01
1.193988104464273125e-11, 1.449186286237478256e+06, 2.146124683893699370e+01
1.256029963694872804e-11, 1.400296511705505196e+06, 2.181486315535511267e+01
1.321295634186573788e-11, 1.477203907177254092e+06, 2.420888440885513049e+01
1.389952631213352601e-11, 1.262526340408002725e+06, 2.176590431290334848e+01
1.462177174456718478e-11, 1.145376667178938398e+06, 2.077239819493362205e+01
1.538154640303035716e-11, 1.034863322000408312e+06, 1.974346834491754521e+01
1.618080037643067682e-11, 1.093446255641850177e+06, 2.194523074781661620e+01
1.702158508394953640e-11, 1.246091405202673282e+06, 2.630843321770110776e+01
1.790605854035294846e-11, 1.138362367979863426e+06, 2.528297133002945429e+01
1.883649089489798225e-11, 9.729276151524278102e+05, 2.273163843146103957e+01
1.981527025805096908e-11, 1.011914628812038805e+06, 2.487120615820452940e+01
2.084490883097288542e-11, 9.535604962313059950e+05, 2.465495030395366172e+01
2.192804935350449494e-11, 1.086120021686243359e+06, 2.954178673807460598e+01
2.306747188720071646e-11, 1.047067140007824870e+06, 2.995964664660726484e+01
2.426610095082419209e-11, 1.905441189565676264e+06, 5.735365374739620137e+01
2.552701302661247069e-11, 1.733084457135368604e+06, 5.487680634301998595e+01
2.685344445658503549e-11, 1.802067879687198903e+06, 6.002663424414863869e+01
2.824879974915704763e-11, 1.898746081398170209e+06, 6.653400667899934717e+01
2.971666031738025020e-11, 1.768248543459138833e+06, 6.518148349824392085e+01
3.126079367123955679e-11, 1.639254039812481031e+06, 6.356697635937432977e+01
3.288516308759833167e-11, 1.777320030328974128e+06, 7.250292261319864906e+01
3.459393778261224212e-11, 1.689820447238951456e+06, 7.251623767446790225e+01
3.639150361272071167e-11, 1.684166731968099717e+06, 7.602997760604246480e+01
3.828247433168220594e-11, 1.643126375953637296e+06, 7.803260123783063307e+01
4.027170343254586841e-11, 1.518804828505901154e+06, 7.587744576356466553e+01
4.236429660495408969e-11, 1.568278916010671062e+06, 8.242139216458213014e+01
4.456562483975033441e-11, 1.686823030114716850e+06, 9.325934887108236637e+01
4.688133821452655254e-11, 1.603129849145502085e+06, 9.323910488773158534e+01
4.931738039549364670e-11, 1.537386768949912395e+06, 9.406312692735653513e+01
5.188000389289609384e-11, 1.765216619104493409e+06, 1.136165284125300872e+02
5.457578610912699557e-11, 1.638772681996128988e+06, 1.109608650847164171e+02
5.741164622073268011e-11, 1.698655015894995071e+06, 1.209941324906625653e+02
6.039486293763794275e-11, 1.932740847689794609e+06, 1.448242110920841696e+02
6.353309318517436562e-11, 1.797442016990969889e+06, 1.416874208422781294e+02
6.683439175686149603e-11, 1.960940496826951392e+06, 1.626110822555386051e+02
7.030723198838341702e-11, 1.805895156273324508e+06, 1.575389916258437779e+02
7.396052750582374558e-11, 1.770078666354590561e+06, 1.624420301840752927e+02
7.780365510398024982e-11, 1.712034515217130538e+06, 1.652833874189288963e+02
8.184647881347885976e-11, 1.740423171865675831e+06, 1.767595785704232014e+02
8.609937521845998927e-11, 1.713651424571576761e+06, 1.830891427349912135e+02
9.057326008981998694e-11, 1.780383312031513080e+06, 2.001088275616829719e+02
9.527961640236521090e-11, 1.811462264547387138e+06, 2.141880847614707477e+02
1.002305238077900488e-10, 1.808282229066842934e+06, 2.249293889828715578e+02
1.054386896391260237e-10, 1.776016581327792024e+06, 2.324029862366392649e+02
1.109174815262403146e-10, 1.858644743453278206e+06, 2.558624404143410231e+02
1.166809617060962959e-10, 1.838877924082777230e+06, 2.663049959979014716e+02
1.227439231158405997e-10, 1.921483570137441158e+06, 2.927387403353127979e+02
1.291219273613533562e-10, 2.032802133440545062e+06, 3.258041635039733137e+02
1.358313446587154174e-10, 2.112910086684785783e+06, 3.562554119724669022e+02
1.428893958511103824e-10, 2.156028732496887911e+06, 3.824326063984106554e+02
1.503141966090024084e-10, 2.218855211073929910e+06, 4.140476095796862523e+02
1.581248039270385857e-10, 2.351843019311190117e+06, 4.616912929535680519e+02
1.663412650370169698e-10, 2.343538240176738240e+06, 4.839924407323508149e+02
1.749846688624654551e-10, 2.315418007911765948e+06, 5.030606227265793677e+02
1.840772001468954491e-10, 2.347555241846906021e+06, 5.365774125225816533e+02
1.936421963946606826e-10, 2.344162430744757876e+06, 5.636782108565396356e+02
2.037042077705718970e-10, 2.312667234827353619e+06, 5.850393440368346774e+02
2.142890601120060623e-10, 2.333294867921419442e+06, 6.209711226954653966e+02
2.254239212152432687e-10, 2.328446541810468305e+06, 6.519277262154355412e+02
2.371373705661655168e-10, 2.287585933931963053e+06, 6.738195830111357054e+02
2.494594726942950709e-10, 2.369209127794874366e+06, 7.341830483520921007e+02
2.624218543384439019e-10, 2.361818679499436636e+06, 7.699881750336317054e+02
2.760577856220344782e-10, 2.335361316879310180e+06, 8.009954099253761797e+02
2.904022654464451017e-10, 2.386975909048209898e+06, 8.613197734103449648e+02
3.054921113215515548e-10, 2.405618455635700841e+06, 9.132415493804259086e+02
3.213660538640321425e-10, 2.482112106010141782e+06, 9.913455174864674291e+02
3.380648362059815113e-10, 2.449202132743718103e+06, 1.029142094643671726e+03
3.556313185689847556e-10, 2.471337877413623501e+06, 1.092527400076278809e+03
3.741105882720528966e-10, 2.533841651927955449e+06, 1.178505863877424645e+03
3.935500754557772142e-10, 2.545256028234805912e+06, 1.245485038580734226e+03
4.139996748197304272e-10, 2.580056769794749562e+06, 1.328293060423830639e+03
4.355118736855688095e-10, 2.601060369876590092e+06, 1.408885372706879252e+03
