# M_f [M_sun], P(M_f) [M_sun^-1]
3.827084355488770895e-27, 1.325265959762912956e+24
4.506834362638024048e-27, 1.189500915442019279e+24
5.307318597021315105e-27, 1.101290995000083132e+24
6.249981344732780407e-27, 9.927910558275270418e+23
7.360075732297495644e-27, 8.903502723705032420e+23
8.667340236272433316e-27, 8.285138894389440099e+23
1.020679535152785679e-26, 7.526385711269643341e+23
1.201968176026915128e-26, 6.821900137110500803e+23
1.415456513454252634e-26, 6.258682409833436713e+23
1.666863716893613249e-26, 5.723302076671921498e+23
1.962924769702719398e-26, 5.091196718557604243e+23
2.311570893565976189e-26, 4.743713426823240168e+23
2.722142019121112836e-26, 4.324729738701323758e+23
3.205636994690456497e-26, 4.099087961890149756e+23
3.775008235994192380e-26, 3.681232655213179542e+23
4.445508710258711589e-26, 3.348041986635032523e+23
5.235100550126692466e-26, 3.078310498544979458e+23
6.164936243785242058e-26, 2.792473943587583269e+23
7.259925291982616680e-26, 2.570926169506165838e+23
8.549401512189414367e-26, 2.341141464258515441e+23
1.006790886641008959e-25, 2.135742134497361506e+23
1.185612686429800468e-25, 1.961692108331150003e+23
1.396196033232976953e-25, 1.799285890031905050e+23
1.644182274302039242e-25, 1.668366549470236555e+23
1.936214748346826725e-25, 1.521595440968018197e+23
2.280116754881804445e-25, 1.391817726943130183e+23
2.685101133710343442e-25, 1.289975639543147219e+23
3.162017069001498880e-25, 1.177713212605507316e+23
3.723640729628996362e-25, 1.068992293778708874e+23
4.385017531777717265e-25, 9.722580053008478267e+22
5.163865192739406782e-25, 8.858614194482270595e+22
6.081048373363106567e-25, 8.026036376918530667e+22
7.161137624424471483e-25, 7.344934844299438824e+22
8.433067610607815914e-25, 6.678251139321430645e+22
9.930912245356802624e-25, 6.024004577395424520e+22
1.169479750179185720e-24, 5.462072082753301302e+22
1.377197635311530258e-24, 4.911449907119819168e+22
1.621809463923650974e-24, 4.423851557754485971e+22
1.909868177109771420e-24, 3.945389851141681132e+22
2.249090620739106459e-24, 3.516474401085181238e+22
2.648564273138251345e-24, 3.149294780843490594e+22
3.118990690841567164e-24, 2.797841304533848189e+22
3.672972194112414368e-24, 2.473048737686992454e+22
4.325349472294460751e-24, 2.188299516255556705e+22
5.093599153150967636e-24, 1.931539420208370706e+22
5.998301986733429451e-24, 1.698655921646935317e+22
7.063694186024186543e-24, 1.490053160837418949e+22
8.318316694295725583e-24, 1.309370390117775678e+22
