# M_f [M_sun], P(M_f) [M_sun^-1]
3.548962714117586356e-25, 8.071549516268775000e+15
4.143897244964681628e-25, 6.750037485956095000e+15
4.838564324307219260e-25, 6.194322387379544000e+15
5.649682734992169490e-25, 5.268988532763604000e+15
6.596773932655885372e-25, 4.048370841684553500e+15
7.702631875067320117e-25, 4.625475493476297000e+15
8.993871611864740876e-25, 6.106640689734775000e+15
1.050156983777701776e-24, 5.004732405172777000e+15
1.226201282573591067e-24, 4.504724468247157000e+15
1.431756974063410238e-24, 4.054143766870615000e+15
1.671771235205982412e-24, 4.190236837387064500e+15
1.952020568777308980e-24, 3.638228763625387000e+15
2.279249828377506683e-24, 4.861681378639878000e+15
2.661334549057996954e-24, 4.119066971217409000e+15
3.107470490433956329e-24, 4.450922739699399000e+15
3.628394954078874531e-24, 3.701570595969100000e+15
4.236645201720489617e-24, 4.156816942962548000e+15
4.946860193674237954e-24, 4.333738010398033000e+15
5.776132909553281211e-24, 4.499405043360181500e+15
6.744421730674377979e-24, 3.583712958868772000e+15
7.875030785036159497e-24, 2.897362793501719500e+15
9.195170815492024403e-24, 3.501721525918841500e+15
1.073661406971731716e-23, 4.585372342837995000e+15
1.253645897342513110e-23, 4.836531405769180000e+15
1.463802299047425984e-23, 4.196401226980052000e+15
1.709188515862952929e-23, 5.013210459005834000e+15
1.995710339202826004e-23, 4.644661884894050000e+15
2.330263584757434168e-23, 4.806145605813101000e+15
2.720900056375714993e-23, 4.382240668299917500e+15
3.177021331497144511e-23, 4.345488444857387500e+15
3.709605032032140160e-23, 3.408546992949929500e+15
4.331469026427151886e-23, 4.302966807263488000e+15
5.057579921552993781e-23, 3.817545895823563000e+15
5.905413268993206007e-23, 4.456853679283559000e+15
6.895374154936251738e-23, 3.657894344447116500e+15
8.051288296148122256e-23, 3.253267995159966500e+15
9.400975461394818512e-23, 2.866673166895832000e+15
1.097691901903814394e-22, 3.090413885549650000e+15
1.281704772502877614e-22, 3.010326467079522500e+15
1.496564856684707842e-22, 2.837957633731516500e+15
1.747443263311006971e-22, 2.428438438747652000e+15
2.040377966148069427e-22, 2.478691303431598000e+15
2.382419121782715813e-22, 2.936556645106046500e+15
2.781798748077653061e-22, 2.540310638482669000e+15
3.248128846873889935e-22, 2.851948727901069000e+15
3.792632739224971983e-22, 2.507924729549176000e+15
4.428415180784706451e-22, 2.260071703783225000e+15
5.170777758305154950e-22, 2.460745391085562500e+15
6.037587157996679498e-22, 2.445025919148250000e+15
7.049705168986915043e-22, 2.582393150288085000e+15
8.231490770914376496e-22, 2.111164367973348250e+15
9.611386389565238025e-22, 1.214901486507707000e+16
1.122260243016206653e-21, 9.729923144255590000e+15
1.310391656319376225e-21, 8.080505496626289000e+15
1.530060699946438888e-21, 6.346329662365821000e+15
1.786554221579997443e-21, 5.033079363774586000e+15
2.086045335820364214e-21, 4.212052993247559500e+15
2.435741994580735524e-21, 3.378984844854480000e+15
2.844060463254972146e-21, 3.308322968894394500e+15
3.320827877766432378e-21, 3.166971084644241000e+15
3.877518757505402961e-21, 2.824551479858300500e+15
4.527531166390591196e-21, 2.325907763819590500e+15
5.286509168514232234e-21, 2.040045134655373250e+15
6.172719339017780476e-21, 1.675889310510739000e+15
7.207490391810404495e-21, 1.358720590335375750e+15
8.415726504796120160e-21, 1.252833084480213750e+15
9.826506696977815998e-21, 1.034475717998157750e+15
1.147378468284583961e-20, 8.717225850500631250e+14
1.339720604767883656e-20, 8.759272576115937500e+14
1.564306241098517039e-20, 8.644729796161145000e+14
1.826540554225283020e-20, 9.450184686815850000e+14
2.132734824280151716e-20, 8.692370761497827500e+14
2.490258330249094031e-20, 7.794315357213468750e+14
2.907715708851964547e-20, 7.250392804651276250e+14
3.395154045186442600e-20, 6.246387875095065000e+14
3.964304679255259240e-20, 5.726292280932465000e+14
4.628865548014387372e-20, 5.038142250006443750e+14
5.404830858161902066e-20, 5.078159782944461875e+14
6.310876024011991138e-20, 4.709069470713701250e+14
7.368807134881180046e-20, 4.946005921547058750e+14
8.604085769467593336e-20, 4.987130835954436250e+14
1.004644178810475172e-19, 6.177519428019042500e+14
1.173058885116423403e-19, 5.789254990482640000e+14
1.369705988422578918e-19, 5.803661459664596250e+14
1.599318259743174272e-19, 4.923207524414468750e+14
1.867421853717413878e-19, 4.299961377299029375e+14
2.180469308404809387e-19, 4.521084419799683125e+14
2.545994840657364937e-19, 3.982456880726833750e+14
2.972795674613780767e-19, 3.419269092017666250e+14
3.471143767408655819e-19, 3.390780443816619375e+14
4.053033027769513840e-19, 3.250197947157519375e+14
4.732467977393484649e-19, 2.919750514896426875e+14
5.525800802412904732e-19, 2.981002159963488125e+14
6.452124906878854795e-19, 2.679803501125045000e+14
7.533734440045013057e-19, 2.418726236023348750e+14
8.796660857047170922e-19, 2.293162089165857188e+14
1.027129942656215233e-18, 2.116432191804756250e+14
1.199314076381365808e-18, 1.969838828673250312e+14
1.400362499497209111e-18, 1.919913888018970312e+14
1.635113911040676270e-18, 1.903092271958302188e+14
1.909218151042094247e-18, 1.757305688908286875e+14
2.229272177097818710e-18, 1.573524820692680000e+14
2.602978835535310412e-18, 1.587388762287012500e+14
3.039332248368829520e-18, 1.496203842626288125e+14
3.548834277815029616e-18, 1.313968979036318750e+14
4.143747278091769203e-18, 1.180351588470778438e+14
4.838389217561514039e-18, 1.046580684756178281e+14
5.649478274021606592e-18, 9.621199092815975000e+13
6.596535196630497956e-18, 8.634219689162798438e+13
7.702353118248023089e-18, 7.883917392418818750e+13
8.993546125318797605e-18, 7.343279747206648438e+13
1.050118978791184392e-17, 6.874093161078902344e+13
1.226156906576543473e-17, 6.510816099109579688e+13
1.431705159044002820e-17, 6.479884465007245312e+13
1.671710734114975772e-17, 5.692199379939626562e+13
1.951949925514886663e-17, 5.084529985643724219e+13
2.279167342748857588e-17, 4.759783160141715625e+13
2.661238235854156293e-17, 4.365392181764129688e+13
3.107358031653111131e-17, 4.013406431253514062e+13
3.628263643138282592e-17, 3.594667012723375781e+13
4.236491878316220397e-17, 3.331479563695817188e+13
4.946681167721122281e-17, 3.117208981138281641e+13
5.775923872374348195e-17, 2.806601318743290234e+13
6.744177651302501599e-17, 2.606974978807775391e+13
7.874745789132278381e-17, 2.420321819288033984e+13
9.194838043965264702e-17, 2.336145570471302734e+13
1.073622551364499575e-16, 2.204343373069371484e+13
1.253600528129948575e-16, 2.044253937023896094e+13
1.463749324313652303e-16, 1.889244026261191406e+13
1.709126660647493911e-16, 1.771926001380991406e+13
1.995638114815701302e-16, 1.663807193642451562e+13
2.330179252950391720e-16, 1.573936455441250977e+13
2.720801587507204238e-16, 1.461622360052815039e+13
3.176906355684263719e-16, 1.378424695483640039e+13
3.709470782113892190e-16, 1.304680408150706641e+13
4.331312271366239694e-16, 1.239261359213558789e+13
5.057396888673425339e-16, 1.188050031396550391e+13
5.905199553182014303e-16, 1.134381569381736719e+13
6.895124612624175452e-16, 1.066470590033527734e+13
8.050996921517614587e-16, 1.009817725966300000e+13
9.400635241836067561e-16, 9.712418552895007812e+12
1.097652176637426354e-15, 9.480774795196087891e+12
1.281658387844818299e-15, 9.077851999461250000e+12
1.496510696280042197e-15, 8.869443678438523438e+12
1.747380023663327855e-15, 8.655465662522952148e+12
2.040304125247816402e-15, 8.514997513253417969e+12
2.382332902476464009e-15, 8.450352806463918945e+12
2.781698075296781474e-15, 8.443868631462194336e+12
3.248011297693212803e-15, 8.517891872060569336e+12
3.792495484549381372e-15, 8.710968373693242188e+12
4.428254917260453338e-15, 8.941800894116839844e+12
5.170590628816885501e-15, 9.194349855329042969e+12
6.037368658836964984e-15, 9.471790924403974609e+12
7.049450041464057396e-15, 9.732204421215140625e+12
8.231192874789720272e-15, 9.986490525241132812e+12
9.611038555274013536e-15, 1.016600058138032227e+13
