# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 5.313238944239012718e+09, 2.858534467426556349e+08
1.078946722229829815e-11, 5.370039807150349617e+09, 3.039216656660485268e+08
1.135010815672316663e-11, 5.529198438813266754e+09, 3.291898270372978449e+08
1.193988104464273125e-11, 5.529502678163294792e+09, 3.463142633975587487e+08
1.256029963694872804e-11, 5.534134216289723396e+09, 3.646146168975459337e+08
1.321295634186573788e-11, 5.532312707172949791e+09, 3.834345055332177877e+08
1.389952631213352601e-11, 5.604256072177792549e+09, 4.086039244498841763e+08
1.462177174456718478e-11, 5.684335358366622925e+09, 4.359777733408744931e+08
1.538154640303035716e-11, 5.701168410161477089e+09, 4.599902499534628391e+08
1.618080037643067682e-11, 5.833797811930974960e+09, 4.951493737436941266e+08
1.702158508394953640e-11, 5.760361049783436775e+09, 5.143214959650855064e+08
1.790605854035294846e-11, 5.775560366482088089e+09, 5.424743573508566618e+08
1.883649089489798225e-11, 5.778382037361700058e+09, 5.709413005976623297e+08
1.981527025805096908e-11, 5.829503498603817940e+09, 6.059222542509652376e+08
2.084490883097288542e-11, 5.860101365356406212e+09, 6.407529276958199739e+08
2.192804935350449494e-11, 5.907950147716922760e+09, 6.795515925369200706e+08
2.306747188720071646e-11, 6.030714415557816505e+09, 7.297171017510943413e+08
2.426610095082419209e-11, 6.034521815131086349e+09, 7.681194813836624622e+08
2.552701302661247069e-11, 6.111344218732461929e+09, 8.183193660709629059e+08
2.685344445658503549e-11, 6.226381137970890999e+09, 8.770451648012927771e+08
2.824879974915704763e-11, 6.196217866244724274e+09, 9.181489015402154922e+08
2.971666031738025020e-11, 6.212985105229102135e+09, 9.684717204468809366e+08
3.126079367123955679e-11, 6.198753338089809418e+09, 1.016462096156851292e+09
3.288516308759833167e-11, 6.210611024588891983e+09, 1.071325335698092103e+09
3.459393778261224212e-11, 6.168960993942831993e+09, 1.119436062315311432e+09
3.639150361272071167e-11, 6.066002209481184006e+09, 1.157950697107471228e+09
3.828247433168220594e-11, 6.011251696388221741e+09, 1.207126167164472342e+09
4.027170343254586841e-11, 5.982916253159662247e+09, 1.263865723123571634e+09
4.236429660495408969e-11, 5.933035562074623108e+09, 1.318454773848667145e+09
4.456562483975033441e-11, 5.818528971633137703e+09, 1.360196880856641054e+09
4.688133821452655254e-11, 5.764952569572918892e+09, 1.417700899578043938e+09
4.931738039549364670e-11, 5.704353650072236061e+09, 1.475691709642903805e+09
5.188000389289609384e-11, 5.605025458004871368e+09, 1.525341617372103453e+09
5.457578610912699557e-11, 5.545531911117988586e+09, 1.587570760332473278e+09
5.741164622073268011e-11, 5.404209284035367012e+09, 1.627505305249903679e+09
6.039486293763794275e-11, 5.253931473222483635e+09, 1.664466458576802731e+09
6.353309318517436562e-11, 5.172307913145797729e+09, 1.723754549353667736e+09
6.683439175686149603e-11, 5.043257726534379959e+09, 1.768083001111937761e+09
7.030723198838341702e-11, 4.877004242178024292e+09, 1.798643422100442410e+09
7.396052750582374558e-11, 4.729109546926930428e+09, 1.834728438121209145e+09
7.780365510398024982e-11, 4.590918003405666351e+09, 1.873667211993560791e+09
8.184647881347885976e-11, 4.448698206683079720e+09, 1.909969334607250214e+09
8.609937521845998927e-11, 4.263519113193987846e+09, 1.925582898350609779e+09
9.057326008981998694e-11, 4.103020464182374954e+09, 1.949387936447676182e+09
9.527961640236521090e-11, 3.948728073834204674e+09, 1.973569541939194918e+09
1.002305238077900488e-10, 3.782126985931892395e+09, 1.988529144522508144e+09
1.054386896391260237e-10, 3.621964178983867645e+09, 2.003275530541827917e+09
1.109174815262403146e-10, 3.455969900735797882e+09, 2.010792253288251400e+09
1.166809617060962959e-10, 3.309247342583599091e+09, 2.025476620543262243e+09
1.227439231158405997e-10, 3.135126597354866028e+09, 2.018616790410275698e+09
1.291219273613533562e-10, 2.954921572424950123e+09, 2.001453901423295021e+09
1.358313446587154174e-10, 2.791016478366455078e+09, 1.988670865122120380e+09
1.428893958511103824e-10, 2.638072126817444801e+09, 1.977370719956658363e+09
1.503141966090024084e-10, 2.471603664909770966e+09, 1.948862663136108398e+09
1.581248039270385857e-10, 2.302107010680383682e+09, 1.909540763523514032e+09
1.663412650370169698e-10, 2.140287418538385391e+09, 1.867568755618485928e+09
1.749846688624654551e-10, 1.997807955786283493e+09, 1.833831252554886341e+09
1.840772001468954491e-10, 1.853843356222236156e+09, 1.790110564626191854e+09
1.936421963946606826e-10, 1.716450732708130598e+09, 1.743570105369953394e+09
2.037042077705718970e-10, 1.586487893573271036e+09, 1.695298392234548807e+09
2.142890601120060623e-10, 1.457502593556476593e+09, 1.638400638007076502e+09
2.254239212152432687e-10, 1.343074213446352720e+09, 1.588225773393165588e+09
2.371373705661655168e-10, 1.227246090849385738e+09, 1.526670866106342793e+09
2.494594726942950709e-10, 1.121201860704658031e+09, 1.467233323052683592e+09
2.624218543384439019e-10, 1.022600733790099502e+09, 1.407742322374505520e+09
2.760577856220344782e-10, 9.306650645040456057e+08, 1.347759067607510805e+09
2.904022654464451017e-10, 8.449824023476935625e+08, 1.287266274846030712e+09
3.054921113215515548e-10, 7.635831903923442364e+08, 1.223711551464908123e+09
3.213660538640321425e-10, 6.851054405952521563e+08, 1.155000554984591722e+09
3.380648362059815113e-10, 6.155600864227067232e+08, 1.091685174448226929e+09
3.556313185689847556e-10, 5.530409213093962669e+08, 1.031778622097028732e+09
3.741105882720528966e-10, 4.933309803758062720e+08, 9.682111150006020069e+08
3.935500754557772142e-10, 4.377736882480872869e+08, 9.038240064643224478e+08
4.139996748197304272e-10, 3.894915867046557665e+08, 8.459310626010957956e+08
4.355118736855688095e-10, 3.451109341943905950e+08, 7.884940568099863529e+08
4.581418867145339649e-10, 3.063029725171005726e+08, 7.361967161490538120e+08
4.819477976251271319e-10, 2.694390665773476958e+08, 6.812497299042880535e+08
5.069907082747033666e-10, 2.363443468666875064e+08, 6.286287968718487024e+08
5.333348954876202279e-10, 2.077231425786601305e+08, 5.812157606382399797e+08
5.610479760324701077e-10, 1.818510962148251534e+08, 5.352689429215787053e+08
5.902010801718442306e-10, 1.596178664906099439e+08, 4.942440348886070251e+08
6.208690342300637909e-10, 1.396220191182205677e+08, 4.547972810438911319e+08
6.531305526474729939e-10, 1.212387600832598060e+08, 4.154412827556951046e+08
6.870684400142317101e-10, 1.053742874781705886e+08, 3.798457342458909154e+08
7.227698036021688210e-10, 9.189477542541754246e+07, 3.484721637152971625e+08
7.603262769401807175e-10, 7.961283662018145621e+07, 3.175888748133091927e+08
7.998342550070276743e-10, 6.882943119023470581e+07, 2.888427886944535375e+08
8.413951416451946904e-10, 5.931873667474014312e+07, 2.618693539178848267e+08
8.851156098308355951e-10, 5.126473096761136502e+07, 2.380768584729851186e+08
9.311078754678309670e-10, 4.398549596866315603e+07, 2.148889124908755720e+08
9.794899854086980821e-10, 3.794049664755781740e+07, 1.949906795166760087e+08
1.030386120441616095e-09, 3.266678287566092983e+07, 1.766134857904003859e+08
1.083926914021204014e-09, 2.802524754390783980e+07, 1.593947285488267541e+08
1.140249787561167319e-09, 2.409798277901059017e+07, 1.441824999013460577e+08
1.199499303149378128e-09, 2.065805597048913315e+07, 1.300256574333841205e+08
1.261827534590670558e-09, 1.775517470062899590e+07, 1.175635543565188348e+08
1.327394457729740273e-09, 1.519934169522241503e+07, 1.058719980062798858e+08
1.396368361055936317e-09, 1.301507243034118786e+07, 9.537003411591705680e+07
1.468926277643866174e-09, 1.111775635271760635e+07, 8.570220328540268540e+07
1.545254439538414134e-09, 9.526201377300564200e+06, 7.725108218375483155e+07
1.625548755750481709e-09, 8.137397565648552962e+06, 6.941939846342104673e+07
1.710015315090286320e-09, 7.003966561846515164e+06, 6.285653229911641032e+07
1.798870915128787322e-09, 6.032144398858139291e+06, 5.694947164207879454e+07
1.892343618644975688e-09, 5.152657465288717300e+06, 5.117542545757614821e+07
1.990673338987188583e-09, 4.401371342413846403e+06, 4.598657385813692957e+07
2.094112455850895670e-09, 3.759605574945727363e+06, 4.132366663488475978e+07
2.202926463053456075e-09, 3.211396767816500273e+06, 3.713340325139512867e+07
2.317394649968475145e-09, 2.743107335887918714e+06, 3.336787512539177015e+07
2.437810818368750009e-09, 2.343090570191709790e+06, 2.998406876018309593e+07
2.564484036517716058e-09, 2.001394074830219150e+06, 2.694329181279111654e+07
2.697739432444920460e-09, 1.709517041236445773e+06, 2.421078635092822090e+07
2.837919028441557893e-09, 1.460196692741021281e+06, 2.175530324793069437e+07
2.985382618917963357e-09, 1.247229998767102836e+06, 1.954877734016669169e+07
3.140508693876216431e-09, 1.065316982892172178e+06, 1.756597150490579009e+07
3.303695410368142213e-09, 9.099306681114042876e+05, 1.578421362163586915e+07
3.475361614432053799e-09, 7.772037049309777794e+05, 1.418312532050906122e+07
3.655947916131246718e-09, 6.638323445830170531e+05, 1.274439085492050461e+07
3.845917820453534961e-09, 5.669947229552612407e+05, 1.145155622495426796e+07
4.045758916974428963e-09, 4.842801442858610535e+05, 1.028983151704811491e+07
4.255984131337434845e-09, 4.136292319197891629e+05, 9.245923312074163929e+06
4.477133041763623226e-09, 3.532830211128715309e+05, 8.307889604012276977e+06
4.709773263969519825e-09, 3.017388099153168732e+05, 7.464994831323689781e+06
4.954501908047895353e-09, 2.577130680156479357e+05, 6.707593619955457747e+06
5.211947111050799924e-09, 2.201093493172750168e+05, 6.027016961562399752e+06
5.482769649208535777e-09, 1.879911380885968392e+05, 5.415476392800595611e+06
5.767664633922509555e-09, 1.605584209075071849e+05, 4.865971700981585309e+06
6.067363295885059185e-09, 1.371278140683909296e+05, 4.372211619153039530e+06
6.382634861905482558e-09, 1.171155575327620463e+05, 3.928541733082205988e+06
6.714288529259509001e-09, 1.000230975387456274e+05, 3.529883522052825429e+06
7.063175542629608811e-09, 8.542453888795879902e+04, 3.171671923462188803e+06
7.430191378967006415e-09, 7.295608352763800940e+04, 2.849804230892449152e+06
7.816278045883292923e-09, 6.230702803201386996e+04, 2.560595248394782655e+06
8.222426499470713005e-09, 5.321193245301216666e+04, 2.300731430456189904e+06
8.649679187756937814e-09, 4.544409699356188503e+04, 2.067236263296408346e+06
9.099132726322508595e-09, 3.880989080075498350e+04, 1.857435272323649842e+06
9.571940712948442686e-09, 3.314390354774230946e+04, 1.668924127338253893e+06
1.006931668851804562e-08, 2.830487743072670128e+04, 1.499543537257704185e+06
1.059253725177287621e-08, 2.417214942997090111e+04, 1.347352694711907301e+06
1.114294533591729230e-08, 2.064264997878356371e+04, 1.210607140419164440e+06
1.172195365548130236e-08, 1.762835835353516086e+04, 1.087740067525639897e+06
