# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.078946722229829815e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.135010815672316663e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.193988104464273125e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.256029963694872804e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.321295634186573788e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.389952631213352601e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.462177174456718478e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.538154640303035716e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.618080037643067682e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.702158508394953640e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.790605854035294846e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.883649089489798225e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.981527025805096908e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
2.084490883097288542e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
2.192804935350449494e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
2.306747188720071646e-11, 6.938400552598014474e+04, 1.175592616734996625e+02
2.426610095082419209e-11, 5.930063828964208369e+04, 1.056969663160478774e+02
2.552701302661247069e-11, 5.068265625342491694e+04, 9.503169813941156008e+01
2.685344445658503549e-11, 4.331709942743577994e+04, 8.544266133723064627e+01
2.824879974915704763e-11, 3.702195665168099367e+04, 7.682125018023111807e+01
2.971666031738025020e-11, 3.164166789641582363e+04, 6.906981884752866563e+01
3.126079367123955679e-11, 2.704328019955184209e+04, 6.210057540167445467e+01
3.288516308759833167e-11, 2.311316225003152067e+04, 5.583458737932194538e+01
3.459393778261224212e-11, 1.975419643084330528e+04, 5.020088773368223656e+01
3.639150361272071167e-11, 1.688337893391513353e+04, 4.513567100164212320e+01
3.828247433168220594e-11, 1.442976864303665934e+04, 4.058157059041214865e+01
4.027170343254586841e-11, 6.421800246659546974e+04, 1.899921635306847350e+02
4.236429660495408969e-11, 5.488539479792630300e+04, 1.708227030857783006e+02
4.456562483975033441e-11, 4.690906671678569546e+04, 1.535875475098889638e+02
4.688133821452655254e-11, 4.009191422128552222e+04, 1.380915048555486635e+02
4.931738039549364670e-11, 3.426547783675573737e+04, 1.241590806545497117e+02
5.188000389289609384e-11, 2.928577979341886385e+04, 1.116324901497614377e+02
5.457578610912699557e-11, 2.502976617441572307e+04, 1.003698711238445043e+02
5.741164622073268011e-11, 2.139226611567663349e+04, 9.024367708141795674e+01
6.039486293763794275e-11, 1.828339291605903782e+04, 8.113923258412042117e+01
6.353309318517436562e-11, 1.562632283627163451e+04, 7.295343437473967185e+01
6.683439175686149603e-11, 1.335539669821949064e+04, 6.559358357796787686e+01
