# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.078946722229829815e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.135010815672316663e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.193988104464273125e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.256029963694872804e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.321295634186573788e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.389952631213352601e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.462177174456718478e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.538154640303035716e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.618080037643067682e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.702158508394953640e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.790605854035294846e-11, 1.078845904870501533e+07, 9.191863354605322820e+04
1.883649089489798225e-11, 9.220604992462182418e+06, 8.264297247389054974e+04
1.981527025805096908e-11, 7.880602414412766695e+06, 7.430335474045382580e+04
2.084490883097288542e-11, 6.735338349795709364e+06, 6.680531939941796008e+04
2.192804935350449494e-11, 5.756512040660944767e+06, 6.006393810614124959e+04
2.306747188720071646e-11, 4.919935592438277788e+06, 5.400285312421512936e+04
2.426610095082419209e-11, 4.204936263967542909e+06, 4.855341241287007142e+04
2.552701302661247069e-11, 3.593845620907127857e+06, 4.365389199818273482e+04
2.685344445658503549e-11, 3.071562928929339629e+06, 3.924879681971460377e+04
2.824879974915704763e-11, 2.625181997659529559e+06, 3.528823213312309963e+04
2.971666031738025020e-11, 2.243672254254574887e+06, 3.172733834848795232e+04
3.126079367123955679e-11, 1.917606165591531666e+06, 2.852578290264771204e+04
3.288516308759833167e-11, 1.638926273363553686e+06, 2.564730340987998716e+04
3.459393778261224212e-11, 1.400746085259254556e+06, 2.305929691609945439e+04
3.639150361272071167e-11, 1.197179902023511240e+06, 2.073245060397289126e+04
3.828247433168220594e-11, 1.023197375235753017e+06, 1.864040976587455953e+04
4.027170343254586841e-11, 8.744992017655557720e+05, 1.675947928374736512e+04
4.236429660495408969e-11, 5.430652698057906702e+06, 1.094859679613394110e+05
4.456562483975033441e-11, 9.102416105745021254e+06, 1.930495188251316140e+05
4.688133821452655254e-11, 7.779589560399235226e+06, 1.735699828816606023e+05
4.931738039549364670e-11, 1.057022438972952776e+07, 2.480894784339245234e+05
5.188000389289609384e-11, 9.034085715057203546e+06, 2.230564940670345677e+05
5.457578610912699557e-11, 7.721189418296634220e+06, 2.005495706414303859e+05
5.741164622073268011e-11, 1.000162094493929297e+07, 2.732845891984406626e+05
6.039486293763794275e-11, 1.168693067084552906e+07, 3.359331135518863448e+05
6.353309318517436562e-11, 1.621133529783493280e+07, 4.902065690927552641e+05
6.683439175686149603e-11, 1.385539107178024203e+07, 4.407451407316499390e+05
