# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 1.581692286078831673e+09, 3.413020472071161121e+07
1.078946722229829815e-11, 1.537588591750747681e+09, 3.490255089197102934e+07
1.135010815672316663e-11, 1.565908376944818735e+09, 3.739241362046761811e+07
1.193988104464273125e-11, 1.549224085595811367e+09, 3.891629881763162464e+07
1.256029963694872804e-11, 1.548880680661154509e+09, 4.092940173461105675e+07
1.321295634186573788e-11, 1.545711019522929907e+09, 4.296807416908221692e+07
1.389952631213352601e-11, 1.558218192957245588e+09, 4.556653623063035309e+07
1.462177174456718478e-11, 1.535951947388564825e+09, 4.724931789707945287e+07
1.538154640303035716e-11, 1.580324396445538521e+09, 5.114042538533292711e+07
1.618080037643067682e-11, 1.631530817971323729e+09, 5.554098268619972467e+07
1.702158508394953640e-11, 1.638425202207829237e+09, 5.867391853641667962e+07
1.790605854035294846e-11, 1.696490541621403217e+09, 6.391019207347809523e+07
1.883649089489798225e-11, 1.724647587309647322e+09, 6.834696941299739480e+07
1.981527025805096908e-11, 1.737070649176769495e+09, 7.241634601129600406e+07
2.084490883097288542e-11, 1.749860522349835634e+09, 7.674017736201836169e+07
2.192804935350449494e-11, 1.782812728233933926e+09, 8.224799955186320841e+07
2.306747188720071646e-11, 1.856441470038092613e+09, 9.009509440839886665e+07
2.426610095082419209e-11, 1.879484937084180593e+09, 9.595310044973017275e+07
2.552701302661247069e-11, 1.886048266992620707e+09, 1.012915599588162750e+08
2.685344445658503549e-11, 1.929120216680431128e+09, 1.089883451355943680e+08
2.824879974915704763e-11, 1.914545105977078199e+09, 1.137854401848916113e+08
2.971666031738025020e-11, 1.941027440452524662e+09, 1.213537241334368885e+08
3.126079367123955679e-11, 1.919858326437494278e+09, 1.262673236133563668e+08
3.288516308759833167e-11, 1.958116106790308475e+09, 1.354754530374670923e+08
3.459393778261224212e-11, 1.996101897929936886e+09, 1.452798150038915277e+08
3.639150361272071167e-11, 2.053410140159655571e+09, 1.572167057324340045e+08
3.828247433168220594e-11, 2.078841143216329098e+09, 1.674344169016346037e+08
4.027170343254586841e-11, 2.125901952832910061e+09, 1.801221512031541467e+08
4.236429660495408969e-11, 2.151872678931863785e+09, 1.917966218958083093e+08
4.456562483975033441e-11, 2.147890916605843544e+09, 2.013896358735446930e+08
4.688133821452655254e-11, 2.149879444453509331e+09, 2.120506179831614494e+08
4.931738039549364670e-11, 2.173821542748973370e+09, 2.255536666077942848e+08
5.188000389289609384e-11, 2.190275276912591934e+09, 2.390701210838549733e+08
5.457578610912699557e-11, 2.189199488640217781e+09, 2.513694917205709219e+08
5.741164622073268011e-11, 2.186420938052271366e+09, 2.640959053364939392e+08
6.039486293763794275e-11, 2.242826955865284443e+09, 2.849865426429518461e+08
6.353309318517436562e-11, 2.255760229096837044e+09, 3.015242546455705166e+08
6.683439175686149603e-11, 2.259666039739106655e+09, 3.177417956102585793e+08
7.030723198838341702e-11, 2.285510661616665840e+09, 3.380758494814166427e+08
7.396052750582374558e-11, 2.283982744779870510e+09, 3.554058455678347349e+08
7.780365510398024982e-11, 2.288795021813331604e+09, 3.746619112248987556e+08
8.184647881347885976e-11, 2.267834009778090000e+09, 3.905214115836441517e+08
8.609937521845998927e-11, 2.272990011836826324e+09, 4.117485754386023879e+08
9.057326008981998694e-11, 2.251340709171598434e+09, 4.290193152320821285e+08
9.527961640236521090e-11, 2.260657606118849754e+09, 4.531808067503832579e+08
1.002305238077900488e-10, 2.249535483568263054e+09, 4.743847510060281754e+08
1.054386896391260237e-10, 2.247505173156621933e+09, 4.985856634572394490e+08
1.109174815262403146e-10, 2.241168587622657776e+09, 5.230158982020050287e+08
1.166809617060962959e-10, 2.217989010315462589e+09, 5.445040285051114559e+08
1.227439231158405997e-10, 2.183256825317749023e+09, 5.638296978859455585e+08
1.291219273613533562e-10, 2.146229227026468754e+09, 5.830700207567708492e+08
1.358313446587154174e-10, 2.119811827933065176e+09, 6.058198270392944813e+08
1.428893958511103824e-10, 2.071020193942272425e+09, 6.226330224722599983e+08
1.503141966090024084e-10, 2.033051108069689035e+09, 6.429805623124886751e+08
1.581248039270385857e-10, 1.986632188756950617e+09, 6.609503494208312035e+08
1.663412650370169698e-10, 1.937612749600957394e+09, 6.781414139682153463e+08
1.749846688624654551e-10, 1.886672998828792572e+09, 6.946274362058973312e+08
1.840772001468954491e-10, 1.830742298034545660e+09, 7.090626904350646734e+08
1.936421963946606826e-10, 1.779581927284643650e+09, 7.250661573206634521e+08
2.037042077705718970e-10, 1.725053983789113998e+09, 7.393748675708630085e+08
2.142890601120060623e-10, 1.683154104545537949e+09, 7.589066208217124939e+08
2.254239212152432687e-10, 1.623193646574575901e+09, 7.699054447631418705e+08
2.371373705661655168e-10, 1.551644056926154375e+09, 7.742155497245684862e+08
2.494594726942950709e-10, 1.490831366328787088e+09, 7.825303333714833260e+08
2.624218543384439019e-10, 1.429514129379244804e+09, 7.893400403742052317e+08
2.760577856220344782e-10, 1.363749802863732100e+09, 7.921611886302307844e+08
2.904022654464451017e-10, 1.296289795327187300e+09, 7.921078289024243355e+08
3.054921113215515548e-10, 1.238780280648406982e+09, 7.963060300434629917e+08
3.213660538640321425e-10, 1.172817200136290073e+09, 7.930850214574737549e+08
3.380648362059815113e-10, 1.116956522830418587e+09, 7.945652770108245611e+08
3.556313185689847556e-10, 1.052332422346245408e+09, 7.874996317121403217e+08
3.741105882720528966e-10, 9.871723897074273825e+08, 7.771318626473162174e+08
3.935500754557772142e-10, 9.259329583969591856e+08, 7.668065070356142521e+08
4.139996748197304272e-10, 8.664396849495447874e+08, 7.548303413877389431e+08
4.355118736855688095e-10, 8.133595704931389093e+08, 7.454158249376202822e+08
4.581418867145339649e-10, 7.536388419487652779e+08, 7.265819008645011187e+08
4.819477976251271319e-10, 7.001523191427395344e+08, 7.100997866121802330e+08
5.069907082747033666e-10, 6.457680123847888708e+08, 6.889841261468997002e+08
5.333348954876202279e-10, 5.923434656374989748e+08, 6.648327874566546679e+08
5.610479760324701077e-10, 5.446833190494111776e+08, 6.431160697816582918e+08
5.902010801718442306e-10, 4.967991796993058920e+08, 6.170678944744836092e+08
6.208690342300637909e-10, 4.556172327336467505e+08, 5.953321963415062428e+08
6.531305526474729939e-10, 4.151188648589997888e+08, 5.706097882767919302e+08
6.870684400142317101e-10, 3.781274669683682323e+08, 5.467803289169645309e+08
7.227698036021688210e-10, 3.417336747098029256e+08, 5.198412679006124735e+08
7.603262769401807175e-10, 3.082112316613515019e+08, 4.932194446909083724e+08
7.998342550070276743e-10, 2.776621511164237261e+08, 4.674311165740090013e+08
8.413951416451946904e-10, 2.487684020262038410e+08, 4.405607850208699107e+08
8.851156098308355951e-10, 2.238620093491195738e+08, 4.170625618138097525e+08
9.311078754678309670e-10, 1.993491699017761946e+08, 3.907022909382947087e+08
9.794899854086980821e-10, 1.776188785955472589e+08, 3.662114541844745874e+08
1.030386120441616095e-09, 1.577964373270253539e+08, 3.422566167648416162e+08
1.083926914021204014e-09, 1.390635963168843687e+08, 3.173076853380033374e+08
1.140249787561167319e-09, 1.227029186834385097e+08, 2.945338069743776917e+08
1.199499303149378128e-09, 1.083612697846924961e+08, 2.736327957053268552e+08
