# M_f [M_sun], P(M_f) [M_sun^-1]
3.987721560638940881e-27, 1.543969325605054208e+18
4.702936710332264339e-27, 1.234816392188447232e+18
5.546428797763657249e-27, 1.308548416444943360e+18
6.541204847829746202e-27, 1.360633739374285312e+18
7.714398295083749862e-27, 1.027888275992238848e+18
9.098009073196400450e-27, 7.765163227601332480e+17
1.072977644267010365e-26, 7.811332574776689920e+17
1.265420836398774804e-26, 8.078256828423953920e+17
1.492379549329821713e-26, 6.584673521157273600e+17
1.760044291349111345e-26, 5.803962677277350400e+17
2.075715865244657782e-26, 1.044098646419827840e+18
2.448004504435367172e-26, 1.489105549059937792e+18
2.887064725031394937e-26, 1.314443493223511040e+18
3.404872299629656096e-26, 1.019487966885969920e+18
4.015550907560367013e-26, 7.763039468335953920e+17
4.735757371271383177e-26, 6.106881993729356800e+17
5.585135986528166672e-26, 8.665167252589985280e+17
6.586854338704730070e-26, 7.311641902707907840e+17
7.768235220049380353e-26, 1.311622728626336512e+18
9.161501884051453189e-26, 1.089502206776790272e+18
1.080465696440958198e-25, 1.130589733178126720e+18
1.274251903192741097e-25, 8.864168738230356480e+17
1.502794506238218871e-25, 7.659187652920555520e+17
1.772327215930531224e-25, 9.695158093381285120e+17
2.090201785599383011e-25, 8.659833753626270720e+17
2.465088537405881345e-25, 1.071031740607221760e+18
2.907212853378810976e-25, 9.059007442575840000e+17
3.428634082143469684e-25, 8.253926678262122240e+17
4.043574468781436919e-25, 8.422541722101017600e+17
4.768807079686756228e-25, 7.306948554213687040e+17
5.624113303426774320e-25, 5.773411956437818880e+17
6.632822406365740018e-25, 1.267526667303021312e+18
7.822447859928718580e-25, 1.002406157966328704e+18
9.225437795918809429e-25, 6.967655870191121408e+18
1.088006005924887673e-24, 7.257079257967778816e+18
1.283144599871783126e-24, 5.598703842766357504e+18
1.513282146618761175e-24, 4.433913558650440704e+18
1.784695860079926789e-24, 4.621033716984324096e+18
2.104788799698208316e-24, 3.889961664250446336e+18
2.482291795721767236e-24, 3.049364934502854144e+18
2.927501590654174711e-24, 2.334859832460617216e+18
3.452561692406034464e-24, 2.341488825774303232e+18
4.071793599676902325e-24, 1.784501435957419776e+18
4.802087434045472186e-24, 1.485547065643508736e+18
5.663362633618571843e-24, 1.396995168024586496e+18
6.679111274083321220e-24, 1.213358989400416000e+18
7.877038836745526382e-24, 9.582278535908116480e+17
9.289819901093556915e-24, 8.050977431274083840e+17
1.095598937409960433e-23, 7.670879612704948480e+17
1.292099356536003555e-23, 1.192082219308388608e+18
1.523842977711869411e-23, 9.141678772428688640e+17
1.797150822013487714e-23, 7.148829356395440640e+17
2.119477613049998141e-23, 1.026627847368278144e+18
2.499615111427962741e-23, 9.762252817030785280e+17
2.947931918133280256e-23, 8.581041779590145280e+17
3.476656287689211319e-23, 7.258942194105176320e+17
4.100209665080349216e-23, 7.405008376561367040e+17
4.835600043969937971e-23, 5.892160377838120960e+17
5.702885875418724003e-23, 6.003380827573473280e+17
6.725723180643690565e-23, 4.738861531317098240e+17
7.932010790822033282e-23, 3.870638800937061120e+17
9.354651313451163065e-23, 3.049737729477100160e+17
1.103244858132429747e-22, 6.006043925329116160e+17
1.301116606287069462e-22, 4.915649464279534720e+17
1.534477510297872795e-22, 7.202490925392942080e+17
1.809692704122208853e-22, 6.285027387177655040e+17
