# M_f [M_sun], P(M_f) [M_sun^-1]
3.987721560638940881e-27, 6.395038583356293120e+18
4.702936710332264339e-27, 4.831120230322088960e+18
5.546428797763657249e-27, 3.649660963824557056e+18
6.541204847829746202e-27, 2.090367375177797222e+19
7.714398295083749862e-27, 1.579164219792193126e+19
9.098009073196400450e-27, 1.192976728724423885e+19
1.072977644267010365e-26, 9.012320931798401024e+18
1.265420836398774804e-26, 6.808341405332958208e+18
1.492379549329821713e-26, 5.143349093131037696e+18
1.760044291349111345e-26, 3.885533688585370112e+18
2.075715865244657782e-26, 3.237189623664084992e+18
2.448004504435367172e-26, 2.445528995083014656e+18
2.887064725031394937e-26, 1.847470417572390656e+18
3.404872299629656096e-26, 1.726565268855013376e+18
4.015550907560367013e-26, 1.304330582312020736e+18
4.735757371271383177e-26, 3.370721599894345216e+18
5.585135986528166672e-26, 1.008644057798997811e+19
6.586854338704730070e-26, 7.619783132363081728e+18
7.768235220049380353e-26, 6.147454645667663872e+18
9.161501884051453189e-26, 4.644083396301522944e+18
1.080465696440958198e-25, 3.508364328804426240e+18
1.274251903192741097e-25, 4.849588264791887872e+18
1.502794506238218871e-25, 3.663612606770628096e+18
1.772327215930531224e-25, 2.767669459680338944e+18
2.090201785599383011e-25, 2.090830843820937984e+18
2.465088537405881345e-25, 1.579468739129851904e+18
2.907212853378810976e-25, 1.193206777302483712e+18
3.428634082143469684e-25, 9.013730791392555520e+17
4.043574468781436919e-25, 6.809406481191137280e+17
4.768807079686756228e-25, 5.144153702744912000e+17
5.624113303426774320e-25, 7.535273978994355200e+17
6.632822406365740018e-25, 1.357074718457799936e+18
7.822447859928718580e-25, 1.025199620134162048e+18
9.225437795918809429e-25, 7.744851825974867200e+17
1.088006005924887673e-24, 5.850834181781752320e+17
1.283144599871783126e-24, 4.420002008030261120e+17
1.513282146618761175e-24, 3.339082452861811840e+17
1.784695860079926789e-24, 1.358549445438805760e+18
2.104788799698208316e-24, 1.329133583171873024e+18
2.482291795721767236e-24, 1.092096563509923968e+18
2.927501590654174711e-24, 9.086540761086676480e+17
3.452561692406034464e-24, 7.809242482245043200e+17
4.071793599676902325e-24, 6.913033300468080640e+17
4.802087434045472186e-24, 5.222438394304982400e+17
5.663362633618571843e-24, 3.945281556862177920e+17
6.679111274083321220e-24, 5.349239150126657280e+17
7.877038836745526382e-24, 2.124154481001390336e+18
9.289819901093556915e-24, 1.954498059764684544e+18
1.095598937409960433e-23, 1.476521993351102208e+18
1.292099356536003555e-23, 1.965588264455374336e+18
1.523842977711869411e-23, 1.568194161474710016e+18
1.797150822013487714e-23, 1.232000398029132032e+18
2.119477613049998141e-23, 1.307284787567232768e+18
2.499615111427962741e-23, 1.119244176914170624e+18
2.947931918133280256e-23, 1.116331739000583296e+18
3.476656287689211319e-23, 1.655539113000992000e+18
4.100209665080349216e-23, 1.250674002456284416e+18
4.835600043969937971e-23, 1.044579560485558144e+18
5.702885875418724003e-23, 1.078309450741610368e+18
6.725723180643690565e-23, 1.077984223857714816e+18
7.932010790822033282e-23, 9.109014197844330240e+17
9.354651313451163065e-23, 7.667755963937057280e+17
1.103244858132429747e-22, 7.654242138804904960e+17
1.301116606287069462e-22, 1.024988219413990272e+18
1.534477510297872795e-22, 9.052643770385954560e+17
1.809692704122208853e-22, 7.430577476832725760e+17
2.134268936087184622e-22, 5.613416198102432640e+17
2.517059322376046883e-22, 4.885962607538864640e+17
2.968504823940018240e-22, 3.920160721832186240e+17
3.500919033341181496e-22, 4.112063616390532480e+17
4.128824039350207449e-22, 3.106450956718005120e+17
4.869346530315724819e-22, 3.327281855683536640e+17
5.742684940390276453e-22, 4.291306048319756800e+17
6.772660380457013972e-22, 3.339888438890480000e+17
7.987366380906640922e-22, 2.523112627676198720e+17
9.419935168598084157e-22, 1.906080831266892160e+17
1.110944137891402755e-21, 1.564068305377121280e+17
1.310196785249160733e-21, 2.712489798722413760e+17
1.545186258721712771e-21, 3.172523158496033280e+17
1.822322113001027674e-21, 2.531309383243067200e+17
2.149163484200136763e-21, 2.251810991873918400e+17
2.534625272264731674e-21, 2.063541586962668160e+17
2.989221303094123632e-21, 1.954047223076926720e+17
3.525351102842810621e-21, 1.539109154224380800e+17
4.157638106436222671e-21, 1.634530612007850240e+17
4.903328525249966324e-21, 1.234803168710126880e+17
5.782761753436612288e-21, 1.064601014798934880e+17
6.819925143666444147e-21, 8.555035074614833600e+16
8.043108284302515491e-21, 1.476220699958807680e+17
9.485674624023415503e-21, 1.480248365195088000e+17
1.118697149066724291e-20, 1.170466354130205760e+17
1.319340332590062272e-20, 1.281811202878770240e+17
1.555969740917821290e-20, 1.094177702389161120e+17
1.835039659478160964e-20, 9.444261642010908800e+16
2.164161977771759849e-20, 1.094923261160063200e+17
2.552313810680730944e-20, 1.152036404152728960e+17
3.010082357559369474e-20, 9.699258821141283200e+16
3.549953677864403548e-20, 9.908627377749628800e+16
4.186653259946393321e-20, 8.846223143659371200e+16
4.937547672330295495e-20, 7.334996757983739200e+16
5.823118252894552716e-20, 7.137265996738597600e+16
6.867519756257939132e-20, 6.459747439034836800e+16
8.099239196997111843e-20, 5.460542574104884000e+16
9.551872859251608056e-20, 4.608474096891780000e+16
1.126504266636989180e-19, 4.933869185620362400e+16
1.328547690542405278e-19, 5.448010891568620000e+16
1.566828478435168150e-19, 4.574393362733287200e+16
1.847845958644648179e-19, 4.175307815877687200e+16
2.179265142212338583e-19, 3.314513211099894400e+16
2.570125793139807554e-19, 2.997048468774851200e+16
3.031088996291992221e-19, 2.791032757900108000e+16
3.574727948322873362e-19, 2.272788567523664800e+16
4.215870903214369578e-19, 2.111987351604514800e+16
4.972005626584339840e-19, 1.810525328462656000e+16
