# M_f [M_sun], P(M_f) [M_sun^-1]
3.548962714117586356e-25, 6.809969308858773930e+21
4.143897244964681628e-25, 6.079012515708520104e+21
4.838564324307219260e-25, 5.410039043022649295e+21
5.649682734992169490e-25, 4.808589973106019271e+21
6.596773932655885372e-25, 4.250574162433007944e+21
7.702631875067320117e-25, 3.786207551385421480e+21
8.993871611864740876e-25, 3.418910402991571862e+21
1.050156983777701776e-24, 3.071143391097909150e+21
1.226201282573591067e-24, 2.694901648449418035e+21
1.431756974063410238e-24, 2.405695414374539723e+21
1.671771235205982412e-24, 2.124046629701501583e+21
1.952020568777308980e-24, 1.887952722913034764e+21
2.279249828377506683e-24, 1.669409136176982393e+21
2.661334549057996954e-24, 1.471799604265860202e+21
3.107470490433956329e-24, 1.311340070264498029e+21
3.628394954078874531e-24, 1.158707067339853136e+21
4.236645201720489617e-24, 1.026080520640501907e+21
4.946860193674237954e-24, 9.070974862929670963e+20
5.776132909553281211e-24, 7.994893941159021773e+20
6.744421730674377979e-24, 7.186091376091913257e+20
7.875030785036159497e-24, 6.457291994951457178e+20
9.195170815492024403e-24, 5.839473519722284319e+20
1.073661406971731716e-23, 5.187837632668304015e+20
1.253645897342513110e-23, 4.646451233182852055e+20
1.463802299047425984e-23, 4.165358708866798715e+20
1.709188515862952929e-23, 3.702850267553066516e+20
1.995710339202826004e-23, 3.293636805659749253e+20
2.330263584757434168e-23, 2.942790474145847706e+20
2.720900056375714993e-23, 2.647507844032365855e+20
3.177021331497144511e-23, 2.389396265638819922e+20
3.709605032032140160e-23, 2.116727770673083515e+20
4.331469026427151886e-23, 1.896675979069260759e+20
5.057579921552993781e-23, 1.700552996113352622e+20
5.905413268993206007e-23, 1.526680977559300342e+20
6.895374154936251738e-23, 1.364732918523378401e+20
8.051288296148122256e-23, 1.235973666032262513e+20
9.400975461394818512e-23, 1.107951362745760973e+20
1.097691901903814394e-22, 9.924314660549263360e+19
1.281704772502877614e-22, 8.916006667436041830e+19
