# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 3.759346784142149091e+08, 2.601600875851863530e+06
1.078946722229829815e-11, 3.814808840103506446e+08, 2.777162548090946861e+06
1.135010815672316663e-11, 3.951800312077345252e+08, 3.026382116251721978e+06
1.193988104464273125e-11, 3.951500920224023461e+08, 3.183399343823648524e+06
1.256029963694872804e-11, 4.009881505700727701e+08, 3.398293244631185196e+06
1.321295634186573788e-11, 3.919969849010354877e+08, 3.494719570646641310e+06
1.389952631213352601e-11, 3.771975901844771504e+08, 3.537519337793190964e+06
1.462177174456718478e-11, 3.670650415456761122e+08, 3.621373022614094894e+06
1.538154640303035716e-11, 3.900853828709638119e+08, 4.048463742167031858e+06
1.618080037643067682e-11, 3.864149652829529643e+08, 4.218760518677393906e+06
1.702158508394953640e-11, 3.933594682680416703e+08, 4.517736744588045403e+06
1.790605854035294846e-11, 3.956527872264278531e+08, 4.780198573518836871e+06
1.883649089489798225e-11, 4.036284820346519351e+08, 5.129959423494256102e+06
1.981527025805096908e-11, 4.091207654981068969e+08, 5.469959203103521839e+06
2.084490883097288542e-11, 4.039423385282896161e+08, 5.681361196206377819e+06
2.192804935350449494e-11, 4.184355075599070787e+08, 6.191017639430404641e+06
2.306747188720071646e-11, 4.289213824195724130e+08, 6.675929139479529113e+06
2.426610095082419209e-11, 4.363964965277275443e+08, 7.145223430029467680e+06
2.552701302661247069e-11, 4.380118209890258312e+08, 7.544334826505793259e+06
2.685344445658503549e-11, 4.400129335024566650e+08, 7.972621744555254467e+06
2.824879974915704763e-11, 4.311287917477656603e+08, 8.217569199371069670e+06
2.971666031738025020e-11, 4.266204132627538443e+08, 8.554184887754706666e+06
3.126079367123955679e-11, 4.376772728466926813e+08, 9.231912684819579124e+06
3.288516308759833167e-11, 4.527382682423959970e+08, 1.004582540123043396e+07
3.459393778261224212e-11, 4.522349307265977263e+08, 1.055609501012643613e+07
3.639150361272071167e-11, 4.557264582277442217e+08, 1.119036455061136000e+07
3.828247433168220594e-11, 4.499510449235020280e+08, 1.162267525819974951e+07
4.027170343254586841e-11, 4.493812741936571598e+08, 1.221115380964387208e+07
4.236429660495408969e-11, 4.631743049381208420e+08, 1.323997382062122785e+07
4.456562483975033441e-11, 4.575459926390636563e+08, 1.375873196718825959e+07
4.688133821452655254e-11, 4.662280429413099885e+08, 1.474833806575373374e+07
4.931738039549364670e-11, 4.643510867953484654e+08, 1.545226863951345347e+07
5.188000389289609384e-11, 4.633166708079234958e+08, 1.621902931457897648e+07
5.457578610912699557e-11, 4.826825613038224578e+08, 1.777500568295867741e+07
5.741164622073268011e-11, 4.913111886670369506e+08, 1.903294816375477239e+07
6.039486293763794275e-11, 4.989380765940622091e+08, 2.033280967893813550e+07
6.353309318517436562e-11, 5.057853042479668260e+08, 2.168294957498646528e+07
6.683439175686149603e-11, 4.960929336664168835e+08, 2.237261110052227601e+07
7.030723198838341702e-11, 5.185882730425416231e+08, 2.460242294408184290e+07
7.396052750582374558e-11, 5.361090452244063020e+08, 2.675530832756000385e+07
7.780365510398024982e-11, 5.360745382718445063e+08, 2.814386426890575141e+07
8.184647881347885976e-11, 5.403360781297719479e+08, 2.984175257009995356e+07
8.609937521845998927e-11, 5.467391667659751177e+08, 3.176453126440371573e+07
9.057326008981998694e-11, 5.584830908888386488e+08, 3.413298717887250334e+07
9.527961640236521090e-11, 5.630656555260792971e+08, 3.620140414898988605e+07
1.002305238077900488e-10, 5.815412623666282892e+08, 3.933228079173932225e+07
1.054386896391260237e-10, 5.842915978607805967e+08, 4.157196670511833578e+07
1.109174815262403146e-10, 5.959811998546992540e+08, 4.460730078326860815e+07
1.166809617060962959e-10, 5.981673187354410887e+08, 4.709758603216119856e+07
1.227439231158405997e-10, 6.006560233787099123e+08, 4.975130990161403269e+07
1.291219273613533562e-10, 6.187902876030243635e+08, 5.391691430867228657e+07
1.358313446587154174e-10, 6.317182282505726814e+08, 5.790391865054990351e+07
1.428893958511103824e-10, 6.471484729051091671e+08, 6.240101299863009900e+07
1.503141966090024084e-10, 6.598381843810305595e+08, 6.693117975001703948e+07
1.581248039270385857e-10, 6.614121730449206829e+08, 7.057757283924542367e+07
1.663412650370169698e-10, 6.694005505528613329e+08, 7.514226497544206679e+07
1.749846688624654551e-10, 6.712260608887242079e+08, 7.926307174230474234e+07
1.840772001468954491e-10, 6.682918975808465481e+08, 8.301801754021428525e+07
1.936421963946606826e-10, 6.782218140821913481e+08, 8.863029645601512492e+07
2.037042077705718970e-10, 6.864037858982479572e+08, 9.436145436650447547e+07
2.142890601120060623e-10, 6.938007137999166250e+08, 1.003354586180245876e+08
2.254239212152432687e-10, 6.983016710773129463e+08, 1.062350355493046343e+08
2.371373705661655168e-10, 7.074643356651093960e+08, 1.132229549472216219e+08
2.494594726942950709e-10, 7.101215240755388737e+08, 1.195551064537331313e+08
2.624218543384439019e-10, 7.160567154624558687e+08, 1.268202727945354283e+08
2.760577856220344782e-10, 7.108104656155729294e+08, 1.324345142887271345e+08
2.904022654464451017e-10, 7.047913096343033314e+08, 1.381383727914438546e+08
3.054921113215515548e-10, 7.044051211358985901e+08, 1.452389364191980362e+08
3.213660538640321425e-10, 7.032191465099581480e+08, 1.525310826458827257e+08
3.380648362059815113e-10, 7.002884063279372454e+08, 1.597909146767882407e+08
3.556313185689847556e-10, 6.952173781677765846e+08, 1.668797477594202161e+08
3.741105882720528966e-10, 6.881144613625055552e+08, 1.737608681176551878e+08
3.935500754557772142e-10, 6.795369715751416683e+08, 1.805149146913706958e+08
4.139996748197304272e-10, 6.750409453566894531e+08, 1.886423839072318375e+08
4.355118736855688095e-10, 6.628060154859232903e+08, 1.948521654482053220e+08
4.581418867145339649e-10, 6.497515583371613026e+08, 2.009445634899438918e+08
4.819477976251271319e-10, 6.385768119793057442e+08, 2.077555995124172866e+08
5.069907082747033666e-10, 6.296563995191469193e+08, 2.155035512779092789e+08
5.333348954876202279e-10, 6.134037523220299482e+08, 2.208559157256851494e+08
5.610479760324701077e-10, 5.984472581143982410e+08, 2.266735785790767968e+08
5.902010801718442306e-10, 5.828949600934681892e+08, 2.322621145727713108e+08
6.208690342300637909e-10, 5.650329261298402548e+08, 2.368511868919931948e+08
6.531305526474729939e-10, 5.479126963468886614e+08, 2.416170737947702706e+08
6.870684400142317101e-10, 5.297842140705320239e+08, 2.457709039933685064e+08
7.227698036021688210e-10, 5.119578641398445368e+08, 2.498513257393291593e+08
7.603262769401807175e-10, 4.940365684075662494e+08, 2.536432751848830283e+08
7.998342550070276743e-10, 4.716860860372658372e+08, 2.547622118941214979e+08
8.413951416451946904e-10, 4.522784476243658662e+08, 2.569842138299238980e+08
8.851156098308355951e-10, 4.311432255740653872e+08, 2.577161848852300048e+08
9.311078754678309670e-10, 4.122424081772250533e+08, 2.592348490592667162e+08
9.794899854086980821e-10, 3.915149586029789448e+08, 2.590065432225443721e+08
1.030386120441616095e-09, 3.694368694538085461e+08, 2.571138043986274898e+08
1.083926914021204014e-09, 3.497665661481885910e+08, 2.560869324952213764e+08
1.140249787561167319e-09, 3.314560537590869069e+08, 2.553055698644310534e+08
1.199499303149378128e-09, 3.109204982708658576e+08, 2.519475892355143428e+08
1.261827534590670558e-09, 2.914263291000816226e+08, 2.484377183496711850e+08
1.327394457729740273e-09, 2.711926059653713703e+08, 2.432181227764081061e+08
1.396368361055936317e-09, 2.524435718083820939e+08, 2.381843750181152523e+08
1.468926277643866174e-09, 2.346858411394630671e+08, 2.329529991980561912e+08
1.545254439538414134e-09, 2.170132468374565840e+08, 2.266218663198408782e+08
1.625548755750481709e-09, 2.006440535804787576e+08, 2.204335940986206830e+08
1.710015315090286320e-09, 1.848310619390413463e+08, 2.136309796246101558e+08
