# M_f [M_sun], P(M_f) [M_sun^-1]
3.827084355488770895e-27, 6.428555235195025313e+24
4.506834362638024048e-27, 5.840531518351656889e+24
5.307318597021315105e-27, 5.301199171463600541e+24
6.249981344732780407e-27, 4.813574415273657228e+24
7.360075732297495644e-27, 4.370209208013816622e+24
8.667340236272433316e-27, 4.014461778322505284e+24
1.020679535152785679e-26, 3.609565439619454581e+24
1.201968176026915128e-26, 3.242576252951669011e+24
1.415456513454252634e-26, 2.909620081035771556e+24
1.666863716893613249e-26, 2.650370784815164078e+24
1.962924769702719398e-26, 2.376586051726299179e+24
2.311570893565976189e-26, 2.164394272107440162e+24
2.722142019121112836e-26, 1.936732850958486796e+24
3.205636994690456497e-26, 1.746418056659658458e+24
3.775008235994192380e-26, 1.576475215855198818e+24
4.445508710258711589e-26, 1.417926659407514108e+24
5.235100550126692466e-26, 1.268958262925243936e+24
6.164936243785242058e-26, 1.128934979192471931e+24
7.259925291982616680e-26, 9.985234372517756152e+23
8.549401512189414367e-26, 8.940957117361252467e+23
1.006790886641008959e-25, 7.935048239209353996e+23
1.185612686429800468e-25, 7.062335691985225746e+23
1.396196033232976953e-25, 6.288545931420027605e+23
1.644182274302039242e-25, 5.587340551079422570e+23
1.936214748346826725e-25, 4.934738209708369961e+23
2.280116754881804445e-25, 4.345183234197961761e+23
2.685101133710343442e-25, 3.834838672737780042e+23
3.162017069001498880e-25, 3.359931587311208612e+23
3.723640729628996362e-25, 2.931823704960998090e+23
4.385017531777717265e-25, 2.552244834058494552e+23
5.163865192739406782e-25, 2.216886776516314011e+23
6.081048373363106567e-25, 1.921449301200144496e+23
7.161137624424471483e-25, 1.658013980143387547e+23
8.433067610607815914e-25, 1.444984164015930973e+23
9.930912245356802624e-25, 1.241849719326161901e+23
1.169479750179185720e-24, 1.070685348568404643e+23
1.377197635311530258e-24, 9.226687607611593641e+22
1.621809463923650974e-24, 7.827389439695977552e+22
1.909868177109771420e-24, 6.648876778121925021e+22
2.249090620739106459e-24, 5.643100693627267973e+22
2.648564273138251345e-24, 4.749962661618412369e+22
3.118990690841567164e-24, 4.000999205228105643e+22
3.672972194112414368e-24, 3.364620860418934440e+22
4.325349472294460751e-24, 2.818355323643504676e+22
5.093599153150967636e-24, 2.362337091052234395e+22
5.998301986733429451e-24, 1.963073293594719263e+22
7.063694186024186543e-24, 1.633575605001252766e+22
8.318316694295725583e-24, 1.348406835082356693e+22
9.795779772502459407e-24, 1.115680220485830836e+22
1.153566338934545725e-23, 9.205705874342166921e+21
1.358457753468770415e-23, 7.552072959089649385e+21
1.599741086120690433e-23, 6.148515346024856814e+21
1.883880110432472266e-23, 5.015983650089382969e+21
2.218486667170170368e-23, 4.099856667254194700e+21
2.612524579009417809e-23, 3.321925471639371776e+21
3.076549783657003753e-23, 2.717910486170087719e+21
3.622993118368605338e-23, 2.198136765695316722e+21
4.266493331417388190e-23, 1.765322405645025280e+21
5.024289241605216727e-23, 1.429906934248782692e+21
5.916681551433197638e-23, 1.155467819092996129e+21
6.967576685510515797e-23, 9.292052203708231188e+20
8.205127223166155905e-23, 7.424367345353221734e+20
9.662486081903779035e-23, 6.014154159039039406e+20
1.137869465562747623e-22, 4.801714274419150684e+20
1.339972870010025039e-22, 3.816160881791401329e+20
1.577972998400921814e-22, 3.067927473380556800e+20
1.858245670051332392e-22, 2.438991356418327839e+20
2.188299149455535947e-22, 1.940224241577638953e+20
2.576975286252414089e-22, 1.548664340915102024e+20
3.034686380793943191e-22, 1.230526037040106701e+20
3.573694120741425747e-22, 9.795118852793981338e+19
4.208438061161569796e-22, 7.796951008013900186e+19
4.955922447822396756e-22, 6.152093490365912678e+19
5.836171746353517712e-22, 4.866454669212477030e+19
6.872767080506119101e-22, 3.858034989251488973e+19
8.093477950233581403e-22, 3.031255331871293850e+19
9.531006152778513355e-22, 2.391487756695416422e+19
1.122386183577365160e-21, 1.876612441202650317e+19
1.321739515106818582e-21, 1.472629041298229862e+19
1.556501114640085743e-21, 1.145155148185102336e+19
1.832960044082547755e-21, 8.941436614956318720e+18
