# M_f [M_sun], P(M_f) [M_sun^-1]
3.355426787857400234e-25, 3.391795068774619136e+18
3.911652505143758048e-25, 4.471770032570878464e+18
4.560083199063886726e-25, 3.443990094884298752e+18
5.316003595677380045e-25, 2.652410786154181632e+18
6.197232154680015557e-25, 2.746773123497836544e+18
7.224541083875303900e-25, 3.421028228792813568e+18
8.422145979021678346e-25, 2.634752779911172096e+18
9.818276630783892592e-25, 2.431323310174538240e+18
1.144584245377741764e-24, 1.872513523034685440e+18
1.334320822311494521e-24, 2.133934578279188224e+18
1.555509840401867446e-24, 1.643480806477830912e+18
1.813365139124089360e-24, 1.265747076906230016e+18
2.113964850869085172e-24, 9.748228674981903360e+17
2.464394673909162856e-24, 7.507646188214370560e+17
2.872914895578817388e-24, 9.986685188320834560e+17
3.349155102719898938e-24, 7.691365409460108800e+17
3.904341169081111135e-24, 8.825459501149612800e+17
4.551559870189927640e-24, 7.823536770172568320e+17
5.306067363165150690e-24, 1.082447832029977856e+18
6.185648802917218596e-24, 8.336696805968295680e+17
7.211037571563583870e-24, 6.420668898163366400e+17
8.406404003081794177e-24, 4.944964005573571840e+17
9.799925123355945559e-24, 4.458765918317239040e+17
1.142444883545635492e-23, 3.433967312950224640e+17
1.331826820624366865e-23, 2.977582578393498240e+17
1.552602410568330836e-23, 3.021886126259509120e+17
1.809975747576928262e-23, 3.397096900760491520e+17
2.110013603300706197e-23, 2.616328929272370240e+17
2.459788432013121776e-23, 2.318757364224996160e+17
2.867545081605480075e-23, 2.321252458343232640e+17
3.342895140095494358e-23, 2.216532422660173760e+17
3.897043498760775480e-23, 2.431024406227526080e+17
4.543052472414611801e-23, 2.442537290931640000e+17
5.296149702633689900e-23, 2.717522482879676800e+17
6.174087101793673643e-23, 2.092958941429570560e+17
7.197559298895767048e-23, 2.211230598372807680e+17
8.390691450736218015e-23, 1.960582740325071360e+17
9.781607917041964598e-23, 1.680126927167801280e+17
1.140309520431035390e-22, 1.477098514292128960e+17
1.329337480518106140e-22, 1.492943627739181760e+17
1.549700415061211373e-22, 1.387141837596988960e+17
1.806592691198997314e-22, 1.156035876056415200e+17
2.106069741076194141e-22, 1.011638392178294720e+17
2.455190799721978298e-22, 9.336157433785752000e+16
2.862185304442568804e-22, 8.259677380156428800e+16
3.336646878073451126e-22, 7.313271916610606400e+16
3.889759468639831932e-22, 6.620803631200479200e+16
4.534560975960776476e-22, 6.781714566313744800e+16
5.286250579369789952e-22, 5.697374577324817600e+16
6.162547010841906233e-22, 4.926488839946915200e+16
7.184106218696126315e-22, 4.084108558490114400e+16
8.375008266988809979e-22, 3.672219639348108000e+16
9.763324947728996466e-22, 3.252935707012515600e+16
1.138178148559852146e-21, 3.409487429450366400e+16
1.326852793279672222e-21, 3.317868793819658000e+16
1.546803843723141989e-21, 2.997310255084873200e+16
1.803215958149154218e-21, 2.579126277008209200e+16
2.102133250391486635e-21, 2.372918439799866800e+16
2.450601760943344245e-21, 2.323392683322571200e+16
2.856835545330063135e-21, 2.447969566516227600e+16
3.330410294783934036e-21, 2.420626476279820800e+16
3.882489053223168623e-21, 2.284905422988081600e+16
4.526085351107068555e-21, 2.303151820630032000e+16
5.276369958725133131e-21, 2.242676893468049600e+16
6.151028489669875711e-21, 2.186341100133599200e+16
7.170678283876874558e-21, 2.175401060711189200e+16
8.359354396946227458e-21, 2.089304663132224800e+16
9.745076151424240088e-21, 2.076499286671458800e+16
1.136050760472003545e-20, 2.109285573483482000e+16
1.324372750212316441e-20, 2.109251010396882000e+16
1.543912686415697727e-20, 2.102737548795184400e+16
1.799845536608330213e-20, 2.192454369997349600e+16
2.098204117468286909e-20, 2.333360885836767600e+16
2.446021299614948793e-20, 2.460573971198162000e+16
2.851495785543101578e-20, 2.602224860319693200e+16
3.324185368398067586e-20, 2.774072214197899200e+16
3.875232227063295273e-20, 2.970418116559636800e+16
4.517625568187534888e-20, 3.098186174107280000e+16
5.266507806116157543e-20, 3.203781245463859200e+16
6.139531497961241988e-20, 3.436837484991784400e+16
7.157275447438468443e-20, 3.704231591504151200e+16
8.343729785817758715e-20, 4.044956234948446400e+16
9.726861464254266209e-20, 4.472077852271073600e+16
1.133927348721318637e-19, 5.076998644114368800e+16
1.321897342635523437e-19, 5.671773334515034400e+16
1.541026933019428484e-19, 6.342781924109322400e+16
1.796481414779605106e-19, 7.251298074814004800e+16
2.094282328554104639e-19, 8.317505074584203200e+16
2.441449399704524831e-19, 9.922937984509852800e+16
2.846166006391730325e-19, 1.234635724042251840e+17
3.317972077127720990e-19, 1.958215326737312000e+18
3.867988964760348480e-19, 1.508182846607170048e+18
4.509181597591821492e-19, 1.161570954614663424e+18
5.256664087023966689e-19, 8.946139493636108800e+17
6.128055995474868387e-19, 6.890071722487843840e+17
7.143897662469015009e-19, 5.306521874551594880e+17
8.328134378914969703e-19, 4.086902715671056000e+17
9.708680822465035426e-19, 3.147580069302179200e+17
1.131807905875562876e-18, 2.424169327498419200e+17
1.319426561885035469e-18, 1.866988001917345920e+17
1.538146573433785306e-18, 1.437865064911570400e+17
1.793123580888051368e-18, 1.107369975668958880e+17
2.090367869922119062e-18, 8.528356444616272000e+16
2.436886045209810308e-18, 6.568041902572528000e+16
2.840846189221018720e-18, 5.058298543385078400e+16
3.311770399225516642e-18, 3.895624136054619200e+16
3.860759240961861678e-18, 3.000139137380208400e+16
4.500753409764791366e-18, 2.310487469007264800e+16
5.246838766994097329e-18, 1.779359438769479600e+16
6.116601942044836815e-18, 1.370318694955476000e+16
7.130544882144415247e-18, 1.055303297766190200e+16
8.312568121651848918e-18, 8.127011498411626000e+15
9.690534162421824033e-18, 6.258765151369051000e+15
1.129692424516384167e-17, 4.819895661710544000e+15
1.316960399312767720e-17, 3.711797879114250500e+15
1.535271597577124804e-17, 2.858437369506935000e+15
1.789772023180807986e-17, 2.201256794155683250e+15
2.086460727871183662e-17, 1.695159171189346500e+15
2.432331220158403752e-17, 1.305433293026861750e+15
2.835536315410825541e-17, 1.005285735232616625e+15
3.305580312984669861e-17, 7.741442614760296250e+14
3.853543030362754872e-17, 5.961448595346507500e+14
4.492340975206621965e-17, 4.590703446341189375e+14
5.237031811636613227e-17, 3.535180378256311250e+14
6.105169297580401090e-17, 2.722286891078544062e+14
7.117217059728034926e-17, 2.096300846596276250e+14
8.297030959544278084e-17, 1.614249687045488750e+14
9.672421420608857528e-17, 1.243040270720853906e+14
1.127580897239314514e-16, 9.572048188418714062e+13
1.314498846286807483e-16, 7.370788595017400000e+13
1.532401995386608697e-16, 5.675711237935715625e+13
1.786426729926930790e-16, 4.370426972792267969e+13
2.082560888725732025e-16, 3.365307192629039844e+13
2.427784908607758797e-16, 2.591379003281289844e+13
2.830236366375858989e-16, 1.995381884665077734e+13
3.299401796739057673e-16, 1.536449251169809570e+13
