# M_f [M_sun], P(M_f) [M_sun^-1]
3.548962714117586356e-25, 2.080505449549524400e+16
4.143897244964681628e-25, 2.190118838255785200e+16
4.838564324307219260e-25, 2.131907283876160000e+16
5.649682734992169490e-25, 3.125845617050480000e+16
6.596773932655885372e-25, 2.823193310535689200e+16
7.702631875067320117e-25, 2.542030039153319200e+16
8.993871611864740876e-25, 2.152653828976346800e+16
1.050156983777701776e-24, 2.381332696392525600e+16
1.226201282573591067e-24, 2.638603722687666000e+16
1.431756974063410238e-24, 2.174863062393532800e+16
1.671771235205982412e-24, 3.191412647524777200e+16
1.952020568777308980e-24, 3.294071455375108800e+16
2.279249828377506683e-24, 2.565426393782749600e+16
2.661334549057996954e-24, 2.710463115723799200e+16
3.107470490433956329e-24, 2.216311505292773200e+16
3.628394954078874531e-24, 2.018765762413764800e+16
4.236645201720489617e-24, 1.764232674373689200e+16
4.946860193674237954e-24, 2.109062904486277600e+16
5.776132909553281211e-24, 2.502063345423509600e+16
6.744421730674377979e-24, 2.242583870810302400e+16
7.875030785036159497e-24, 1.897951669156468400e+16
9.195170815492024403e-24, 1.931001454787331600e+16
1.073661406971731716e-23, 2.085264282658251600e+16
1.253645897342513110e-23, 1.851048759243519600e+16
1.463802299047425984e-23, 1.847584960351845600e+16
1.709188515862952929e-23, 2.090900499762885200e+16
1.995710339202826004e-23, 1.752051141382396400e+16
2.330263584757434168e-23, 2.169046968540382000e+16
2.720900056375714993e-23, 2.048751666422394000e+16
3.177021331497144511e-23, 1.992268565184782400e+16
3.709605032032140160e-23, 2.100728406555667600e+16
4.331469026427151886e-23, 1.634518711047499600e+16
5.057579921552993781e-23, 1.625262769855140400e+16
5.905413268993206007e-23, 1.418413622911400000e+16
6.895374154936251738e-23, 1.472297300224476000e+16
8.051288296148122256e-23, 1.377959030321202400e+16
9.400975461394818512e-23, 1.058798909303409600e+16
1.097691901903814394e-22, 1.084926497539347400e+16
1.281704772502877614e-22, 1.606068393774996800e+16
1.496564856684707842e-22, 1.517487546295407400e+16
1.747443263311006971e-22, 1.501398120973595600e+16
2.040377966148069427e-22, 1.329079078276473200e+16
2.382419121782715813e-22, 1.305431192230633800e+16
2.781798748077653061e-22, 1.278877638827171600e+16
3.248128846873889935e-22, 1.180975938701361800e+16
3.792632739224971983e-22, 1.014571582983280800e+16
4.428415180784706451e-22, 8.642365894981039000e+15
5.170777758305154950e-22, 1.050264108189086000e+16
6.037587157996679498e-22, 1.181958114847737800e+16
7.049705168986915043e-22, 1.145297314364618400e+16
8.231490770914376496e-22, 9.995436723368366000e+15
9.611386389565238025e-22, 1.005057346331040000e+16
