# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 5.981828529746705294e+07, 5.831458334095431201e+04
1.078946722229829815e-11, 5.111057262987513840e+07, 5.241492412302744196e+04
1.135010815672316663e-11, 4.367009440732137114e+07, 4.711176715900816635e+04
1.193988104464273125e-11, 3.731257992721579969e+07, 4.234495218237840163e+04
1.256029963694872804e-11, 5.169600579213958234e+07, 6.171695897297772899e+04
1.321295634186573788e-11, 6.391651358532162011e+07, 8.027158318936901924e+04
1.389952631213352601e-11, 5.461192048418164253e+07, 7.215019100274515222e+04
1.462177174456718478e-11, 4.666174418680951744e+07, 6.485035475504036731e+04
1.538154640303035716e-11, 3.986898661360800266e+07, 5.828918818448798265e+04
1.618080037643067682e-11, 3.406494435553615540e+07, 5.239163956709281047e+04
1.702158508394953640e-11, 2.910559980303495377e+07, 4.709040581001710962e+04
1.790605854035294846e-11, 2.486821038807637244e+07, 4.232549713707618503e+04
1.883649089489798225e-11, 2.124776490613953769e+07, 3.804280480409281881e+04
1.981527025805096908e-11, 1.815426959996126592e+07, 3.419321121984666388e+04
2.084490883097288542e-11, 1.551112426798838750e+07, 3.073309601371831741e+04
2.192804935350449494e-11, 1.325273367856045254e+07, 2.762298028390257241e+04
2.306747188720071646e-11, 1.132318065509845316e+07, 2.482765098642438534e+04
2.426610095082419209e-11, 9.674489765895169228e+06, 2.231503171014129475e+04
2.552701302661247069e-11, 1.811566046201305464e+07, 4.395679009433185274e+04
2.685344445658503549e-11, 2.506025617931823805e+07, 6.396756035731607699e+04
2.824879974915704763e-11, 2.993300541338538378e+07, 8.037615321086779295e+04
2.971666031738025020e-11, 3.403662872147412598e+07, 9.614488347522589902e+04
3.126079367123955679e-11, 2.908188978503936529e+07, 8.641818768829118926e+04
3.288516308759833167e-11, 2.484812588236759603e+07, 7.767463278611632995e+04
3.459393778261224212e-11, 2.825616429499832913e+07, 9.291845401935408881e+04
3.639150361272071167e-11, 2.414281292026022822e+07, 8.351798381487747247e+04
3.828247433168220594e-11, 2.714600251806047559e+07, 9.878740027847356396e+04
4.027170343254586841e-11, 2.319416303098238632e+07, 8.879287126505930792e+04
4.236429660495408969e-11, 2.592056439624964446e+07, 1.043873239643234410e+05
4.456562483975033441e-11, 2.214714249475788698e+07, 9.382641663224798685e+04
4.688133821452655254e-11, 1.892300002040269226e+07, 8.433381637608048914e+04
4.931738039549364670e-11, 2.108323103980054334e+07, 9.884472353674803162e+04
5.188000389289609384e-11, 1.801390515373662859e+07, 8.884418148528918391e+04
5.457578610912699557e-11, 1.539141702440255508e+07, 7.985548819502809783e+04
5.741164622073268011e-11, 2.589665126372465864e+07, 1.413432519410703098e+05
6.039486293763794275e-11, 2.212674618979299441e+07, 1.270441311688426940e+05
6.353309318517436562e-11, 2.672321341747902706e+07, 1.614104342965312535e+05
6.683439175686149603e-11, 2.283298804101322591e+07, 1.450814384657654737e+05
7.030723198838341702e-11, 1.950906542922163010e+07, 1.304043466608381277e+05
7.396052750582374558e-11, 2.694781439368206263e+07, 1.894898648412949697e+05
7.780365510398024982e-11, 2.302488411942047626e+07, 1.703205626221601851e+05
8.184647881347885976e-11, 3.213205420600940287e+07, 2.500435670025149593e+05
8.609937521845998927e-11, 3.324229086865582317e+07, 2.721297970847914694e+05
9.057326008981998694e-11, 3.115466260152684525e+07, 2.682974691872948315e+05
9.527961640236521090e-11, 3.450724701878972352e+07, 3.126170369750551181e+05
1.002305238077900488e-10, 3.199489858850430697e+07, 3.049245074974870658e+05
1.054386896391260237e-10, 3.203567344154340029e+07, 3.211849562999467016e+05
1.109174815262403146e-10, 3.181666937740697339e+07, 3.355724534443091252e+05
1.166809617060962959e-10, 3.365958877723217010e+07, 3.734660918105777237e+05
1.227439231158405997e-10, 3.292818987327233329e+07, 3.843452971650186810e+05
1.291219273613533562e-10, 3.184819285068163276e+07, 3.910663433218528517e+05
1.358313446587154174e-10, 4.009219569154823571e+07, 5.178906130467215553e+05
1.428893958511103824e-10, 4.290238828522180021e+07, 5.830057935044001788e+05
1.503141966090024084e-10, 4.184161526084132493e+07, 5.981549930539799388e+05
1.581248039270385857e-10, 4.064821601299718767e+07, 6.113098460705548059e+05
1.663412650370169698e-10, 3.924301316438960284e+07, 6.208656262234065216e+05
1.749846688624654551e-10, 3.643113278055606782e+07, 6.063510199288729345e+05
1.840772001468954491e-10, 3.663924109926850349e+07, 6.415269615799083840e+05
1.936421963946606826e-10, 3.383637622116114944e+07, 6.232613245106270770e+05
2.037042077705718970e-10, 3.505461930786465853e+07, 6.792824689986200538e+05
2.142890601120060623e-10, 4.054023428431600332e+07, 8.264397558764605783e+05
2.254239212152432687e-10, 4.790391294102533162e+07, 1.027346057852533995e+06
2.371373705661655168e-10, 5.166608438333461434e+07, 1.165663565183725441e+06
2.494594726942950709e-10, 5.011990747059327364e+07, 1.189600051715901587e+06
2.624218543384439019e-10, 5.428898165127795190e+07, 1.355584660295081092e+06
2.760577856220344782e-10, 6.251541488697539270e+07, 1.642205728599749971e+06
2.904022654464451017e-10, 6.300355996760240197e+07, 1.741134625588611700e+06
3.054921113215515548e-10, 6.800428599859532714e+07, 1.977114208902427694e+06
3.213660538640321425e-10, 6.744224033825673163e+07, 2.062800052752901800e+06
3.380648362059815113e-10, 6.061891856593719870e+07, 1.950583483735657064e+06
3.556313185689847556e-10, 6.568225548405257612e+07, 2.223500586558016017e+06
3.741105882720528966e-10, 6.812619852233743668e+07, 2.426263037545374595e+06
3.935500754557772142e-10, 6.906295453448592126e+07, 2.587648052067727782e+06
4.139996748197304272e-10, 6.931598156968075037e+07, 2.732320514588827267e+06
4.355118736855688095e-10, 7.589145882442669570e+07, 3.147250853635649197e+06
4.581418867145339649e-10, 7.962599478803186119e+07, 3.474046347497107461e+06
4.819477976251271319e-10, 8.103644605070883036e+07, 3.719680121115075890e+06
5.069907082747033666e-10, 8.260531627031098306e+07, 3.989146465538457036e+06
5.333348954876202279e-10, 8.416106097334422171e+07, 4.275947724561044015e+06
5.610479760324701077e-10, 8.661635457435931265e+07, 4.629913093137010932e+06
5.902010801718442306e-10, 8.501878666954430938e+07, 4.781259052476521581e+06
6.208690342300637909e-10, 8.481795251789265871e+07, 5.018482479510216974e+06
6.531305526474729939e-10, 8.614887747397488356e+07, 5.362835473323104903e+06
6.870684400142317101e-10, 8.677330121485890448e+07, 5.683217978159792721e+06
7.227698036021688210e-10, 8.729526293364824355e+07, 6.015413627235647291e+06
7.603262769401807175e-10, 8.874328053343224525e+07, 6.433989862724144012e+06
7.998342550070276743e-10, 9.020104996993453801e+07, 6.880661462762357667e+06
8.413951416451946904e-10, 8.891103341550177336e+07, 7.135949639350475743e+06
8.851156098308355951e-10, 8.846428087645871937e+07, 7.470430052851322107e+06
9.311078754678309670e-10, 9.194184367937318981e+07, 8.169145184022881091e+06
9.794899854086980821e-10, 9.134967763121493161e+07, 8.540054004433110356e+06
1.030386120441616095e-09, 9.342211231268376112e+07, 9.189632385996235535e+06
1.083926914021204014e-09, 9.382364161542676389e+07, 9.710922898911571130e+06
1.140249787561167319e-09, 9.131601130045549572e+07, 9.944892150130245835e+06
1.199499303149378128e-09, 9.119377921165570617e+07, 1.045029877134194598e+07
1.261827534590670558e-09, 9.322705564211738110e+07, 1.124142878581910394e+07
1.327394457729740273e-09, 9.195714727352105081e+07, 1.166774917396826670e+07
1.396368361055936317e-09, 9.307786430475813150e+07, 1.242728785503237695e+07
1.468926277643866174e-09, 9.287762984946823120e+07, 1.304896466070234030e+07
1.545254439538414134e-09, 9.284943631058740616e+07, 1.372733251299808361e+07
1.625548755750481709e-09, 9.092642365805859864e+07, 1.414641091359261051e+07
1.710015315090286320e-09, 9.069622559841707349e+07, 1.484917589904600568e+07
1.798870915128787322e-09, 9.237360842101389170e+07, 1.591571380571481958e+07
1.892343618644975688e-09, 9.318232937080898881e+07, 1.689605673046545684e+07
1.990673338987188583e-09, 9.264796663731873035e+07, 1.767950973569009081e+07
2.094112455850895670e-09, 9.432314181498891115e+07, 1.894281485175248981e+07
2.202926463053456075e-09, 9.406866276811516285e+07, 1.988259375309252739e+07
2.317394649968475145e-09, 9.434029849726299942e+07, 2.098637903804732114e+07
2.437810818368750009e-09, 9.255155014253115654e+07, 2.166940944565740228e+07
2.564484036517716058e-09, 9.200211051621304452e+07, 2.267230892622706667e+07
2.697739432444920460e-09, 9.372017163223601878e+07, 2.430959201104047149e+07
2.837919028441557893e-09, 9.313530772252447903e+07, 2.542835393245844543e+07
2.985382618917963357e-09, 9.187049534256388247e+07, 2.640295633427235484e+07
3.140508693876216431e-09, 9.107848739751692116e+07, 2.755363461832448468e+07
3.303695410368142213e-09, 9.027255983925151825e+07, 2.874882619296503067e+07
3.475361614432053799e-09, 8.958388650500813127e+07, 3.003384689270574227e+07
3.655947916131246718e-09, 9.001904740803152323e+07, 3.177228034577279165e+07
3.845917820453534961e-09, 8.954160760008531809e+07, 3.327275746487663686e+07
4.045758916974428963e-09, 8.783415205546166003e+07, 3.436332132630176842e+07
4.255984131337434845e-09, 8.799967027678295970e+07, 3.624927747048343718e+07
4.477133041763623226e-09, 8.682658953195263445e+07, 3.765974357707175612e+07
