# M_f [M_sun], P(M_f) [M_sun^-1]
3.987721560638940881e-27, 2.107199710713596818e+22
4.702936710332264339e-27, 2.134235811733165205e+22
5.546428797763657249e-27, 1.892552575944462906e+22
6.541204847829746202e-27, 1.563278383512665090e+22
7.714398295083749862e-27, 1.462896589736051003e+22
9.098009073196400450e-27, 1.105142559723830326e+22
1.072977644267010365e-26, 9.289667248911036711e+21
1.265420836398774804e-26, 7.265505747540509721e+21
1.492379549329821713e-26, 6.429864589181064315e+21
1.760044291349111345e-26, 6.224327868408726028e+21
2.075715865244657782e-26, 5.133277341487915336e+21
2.448004504435367172e-26, 3.877925002182079283e+21
2.887064725031394937e-26, 3.434853640207112077e+21
3.404872299629656096e-26, 2.674879798549041644e+21
4.015550907560367013e-26, 2.792240382364398125e+21
4.735757371271383177e-26, 2.408668374921963897e+21
5.585135986528166672e-26, 2.538026151475207995e+21
6.586854338704730070e-26, 2.222578875087961719e+21
7.768235220049380353e-26, 1.888754567425351221e+21
9.161501884051453189e-26, 1.571119383801140609e+21
1.080465696440958198e-25, 1.275514350947336192e+21
1.274251903192741097e-25, 1.119086833888342704e+21
1.502794506238218871e-25, 9.123295877865998909e+20
1.772327215930531224e-25, 7.803579927345905009e+20
2.090201785599383011e-25, 7.708863591581787095e+20
2.465088537405881345e-25, 6.435941217733262705e+20
2.907212853378810976e-25, 5.604043972599496704e+20
3.428634082143469684e-25, 5.495091104582095340e+20
4.043574468781436919e-25, 4.531032634697510420e+20
4.768807079686756228e-25, 4.529859311987524895e+20
5.624113303426774320e-25, 4.485485496027601306e+20
6.632822406365740018e-25, 4.420017369148365210e+20
7.822447859928718580e-25, 3.932075433798567199e+20
9.225437795918809429e-25, 3.760799798794856694e+20
1.088006005924887673e-24, 3.599956366347983913e+20
1.283144599871783126e-24, 3.019399538608924262e+20
1.513282146618761175e-24, 2.652999488601775145e+20
1.784695860079926789e-24, 2.460235190478663188e+20
2.104788799698208316e-24, 2.225326462442579886e+20
2.482291795721767236e-24, 1.833974689305497764e+20
2.927501590654174711e-24, 1.681396091257814057e+20
3.452561692406034464e-24, 1.524315702697270641e+20
