# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 1.376048897030772269e+08, 2.898810157749389182e+05
1.078946722229829815e-11, 1.284267382213895768e+08, 2.840299627601399552e+05
1.135010815672316663e-11, 1.228389900139880776e+08, 2.857700955309274723e+05
1.193988104464273125e-11, 1.158748779906788617e+08, 2.837408649214173784e+05
1.256029963694872804e-11, 1.149818072471690476e+08, 2.964138923648210475e+05
1.321295634186573788e-11, 1.101614449629205912e+08, 2.988991708629315253e+05
1.389952631213352601e-11, 1.056341327134442329e+08, 3.016490868466877146e+05
1.462177174456718478e-11, 1.028225372273887545e+08, 3.088547381596210180e+05
1.538154640303035716e-11, 1.005659797735106647e+08, 3.179293493040434550e+05
1.618080037643067682e-11, 9.648405539685252309e+07, 3.209937414646613179e+05
1.702158508394953640e-11, 9.603057616418102384e+07, 3.362301427143048495e+05
1.790605854035294846e-11, 9.151551533192470670e+07, 3.367249559761803248e+05
1.883649089489798225e-11, 8.938823276588656008e+07, 3.461451637137554353e+05
1.981527025805096908e-11, 8.945793189355240762e+07, 3.641075355242483784e+05
2.084490883097288542e-11, 8.931077066012613475e+07, 3.826189075031130924e+05
2.192804935350449494e-11, 8.639320605068987608e+07, 3.888283799421149888e+05
2.306747188720071646e-11, 8.572748590259549022e+07, 4.060909200602723286e+05
2.426610095082419209e-11, 8.244968532826840878e+07, 4.110542721648351871e+05
2.552701302661247069e-11, 7.871699269678094983e+07, 4.126079047305489657e+05
2.685344445658503549e-11, 7.656671014458748698e+07, 4.222542991086410475e+05
2.824879974915704763e-11, 7.460555903360030055e+07, 4.330419079451873549e+05
2.971666031738025020e-11, 7.336484555875585973e+07, 4.480645975912945578e+05
3.126079367123955679e-11, 7.114364820256444812e+07, 4.572648995990122785e+05
3.288516308759833167e-11, 6.927958999675010145e+07, 4.685973025712472154e+05
3.459393778261224212e-11, 6.845630633073052764e+07, 4.872654131688390044e+05
3.639150361272071167e-11, 6.937133072298622131e+07, 5.196252238314912538e+05
3.828247433168220594e-11, 6.670768431715779752e+07, 5.256754203654027078e+05
4.027170343254586841e-11, 6.544753153307300806e+07, 5.424722058626307407e+05
4.236429660495408969e-11, 6.479997974437820911e+07, 5.649023646519620670e+05
4.456562483975033441e-11, 6.245807861095563322e+07, 5.729233711129637668e+05
4.688133821452655254e-11, 6.192737778199619055e+07, 5.977350760423630709e+05
4.931738039549364670e-11, 6.045748568481340259e+07, 6.139996473200453911e+05
5.188000389289609384e-11, 5.921339839166434854e+07, 6.327329248959305696e+05
5.457578610912699557e-11, 5.787199325661896169e+07, 6.506386007396051427e+05
5.741164622073268011e-11, 5.784855499846702814e+07, 6.842827008477720665e+05
6.039486293763794275e-11, 5.694751629648632556e+07, 7.087183267065670807e+05
6.353309318517436562e-11, 5.658249549104852229e+07, 7.408536956510707969e+05
6.683439175686149603e-11, 5.681204807344164699e+07, 7.825966601342000067e+05
7.030723198838341702e-11, 5.576813404766255617e+07, 8.078913891040399903e+05
7.396052750582374558e-11, 5.589144488303107023e+07, 8.518662940101589775e+05
7.780365510398024982e-11, 5.476379200987678766e+07, 8.778167040034177480e+05
8.184647881347885976e-11, 5.494915126785041392e+07, 9.267009179063051706e+05
8.609937521845998927e-11, 5.484355244740023464e+07, 9.730803177015976980e+05
9.057326008981998694e-11, 5.551802613564093411e+07, 1.036043375133657595e+06
9.527961640236521090e-11, 5.569558887831943482e+07, 1.092809646132273134e+06
1.002305238077900488e-10, 5.591102209581045806e+07, 1.153777573858288350e+06
1.054386896391260237e-10, 5.666329620431896299e+07, 1.230394133518619696e+06
1.109174815262403146e-10, 5.848629296194859594e+07, 1.335812635673173005e+06
1.166809617060962959e-10, 5.879052502680395544e+07, 1.412362861713193823e+06
1.227439231158405997e-10, 5.769512067821933329e+07, 1.458165108156334376e+06
1.291219273613533562e-10, 5.986919958212137222e+07, 1.592048889019234572e+06
1.358313446587154174e-10, 6.026699978220310062e+07, 1.686272064624481136e+06
1.428893958511103824e-10, 6.029313496395522356e+07, 1.774821154463576619e+06
1.503141966090024084e-10, 6.135387509410688281e+07, 1.900240646485099103e+06
1.581248039270385857e-10, 6.264046756320934743e+07, 2.040992269638290862e+06
1.663412650370169698e-10, 6.301973595001239330e+07, 2.160145674997817725e+06
1.749846688624654551e-10, 6.468823999067872018e+07, 2.332899739724347368e+06
1.840772001468954491e-10, 6.674163078905541450e+07, 2.532344127955204342e+06
1.936421963946606826e-10, 6.774667930890472233e+07, 2.703841444589036517e+06
