# M_f [M_sun], P(M_f) [M_sun^-1]
3.548962714117586356e-25, 8.365433168208370000e+15
4.143897244964681628e-25, 6.427848230208227000e+15
4.838564324307219260e-25, 1.056106399386318200e+16
5.649682734992169490e-25, 8.114931425195793000e+15
6.596773932655885372e-25, 1.252777277850574200e+16
7.702631875067320117e-25, 1.012625436358296000e+16
8.993871611864740876e-25, 1.394637575529842200e+16
1.050156983777701776e-24, 1.354336391089211200e+16
1.226201282573591067e-24, 1.132647870732459600e+16
1.431756974063410238e-24, 1.101796306908898200e+16
1.671771235205982412e-24, 2.423657955930959600e+16
1.952020568777308980e-24, 2.105055686180354800e+16
2.279249828377506683e-24, 1.784433673781359800e+16
2.661334549057996954e-24, 1.575645142705764400e+16
3.107470490433956329e-24, 1.397095027898687200e+16
3.628394954078874531e-24, 1.168282927183707600e+16
4.236645201720489617e-24, 1.016916783152581800e+16
4.946860193674237954e-24, 8.597032038417030000e+15
5.776132909553281211e-24, 1.525321291616016800e+16
6.744421730674377979e-24, 1.310379426859694600e+16
7.875030785036159497e-24, 1.226887230681650200e+16
9.195170815492024403e-24, 1.282480561301437200e+16
1.073661406971731716e-23, 1.396476709601402400e+16
1.253645897342513110e-23, 1.463133520652801400e+16
1.463802299047425984e-23, 1.594133585720724000e+16
1.709188515862952929e-23, 1.380623714496856400e+16
1.995710339202826004e-23, 1.417889322070027400e+16
2.330263584757434168e-23, 1.303326914146764800e+16
2.720900056375714993e-23, 1.271827181312482600e+16
3.177021331497144511e-23, 1.261375450855411400e+16
3.709605032032140160e-23, 1.115654622434024800e+16
4.331469026427151886e-23, 9.417636140678692000e+15
5.057579921552993781e-23, 1.298471533168285400e+16
5.905413268993206007e-23, 1.238402732891383800e+16
6.895374154936251738e-23, 1.101569225419175200e+16
8.051288296148122256e-23, 9.963069567345632000e+15
9.400975461394818512e-23, 9.586422400920568000e+15
1.097691901903814394e-22, 1.032353578316896800e+16
1.281704772502877614e-22, 1.246619244150509000e+16
1.496564856684707842e-22, 1.128853472689747000e+16
1.747443263311006971e-22, 1.063103676602948000e+16
2.040377966148069427e-22, 1.259307761421409800e+16
2.382419121782715813e-22, 1.293343085943110200e+16
2.781798748077653061e-22, 1.087248124565400200e+16
3.248128846873889935e-22, 8.625983446161223000e+15
3.792632739224971983e-22, 9.033740955324460000e+15
4.428415180784706451e-22, 7.847578309086051000e+15
5.170777758305154950e-22, 8.804198671709469000e+15
6.037587157996679498e-22, 1.001380675283260400e+16
7.049705168986915043e-22, 9.610910921293112000e+15
8.231490770914376496e-22, 9.320527843053626000e+15
9.611386389565238025e-22, 9.819175962907834000e+15
1.122260243016206653e-21, 1.028420926551594200e+16
1.310391656319376225e-21, 9.037814625374734000e+15
1.530060699946438888e-21, 8.683586674354789000e+15
1.786554221579997443e-21, 7.087417735473832000e+15
2.086045335820364214e-21, 6.727113964194203000e+15
2.435741994580735524e-21, 7.042574198685204000e+15
2.844060463254972146e-21, 1.102156406288951800e+16
3.320827877766432378e-21, 9.069690412930744000e+15
3.877518757505402961e-21, 7.925782607206729000e+15
4.527531166390591196e-21, 6.871366309665979000e+15
5.286509168514232234e-21, 6.481870689403956000e+15
6.172719339017780476e-21, 5.578723429400622000e+15
7.207490391810404495e-21, 4.987846008349594000e+15
8.415726504796120160e-21, 4.563660267700076000e+15
9.826506696977815998e-21, 5.424521258941831000e+15
1.147378468284583961e-20, 5.573430959207444000e+15
1.339720604767883656e-20, 5.635990644396091000e+15
1.564306241098517039e-20, 4.486822587426003500e+15
1.826540554225283020e-20, 4.517412806991381000e+15
2.132734824280151716e-20, 5.131788976118433000e+15
2.490258330249094031e-20, 4.941351277254402000e+15
2.907715708851964547e-20, 4.337406573223817500e+15
3.395154045186442600e-20, 3.994438503581255000e+15
3.964304679255259240e-20, 4.083377259762438500e+15
4.628865548014387372e-20, 3.370946950134996500e+15
5.404830858161902066e-20, 3.032780706277087500e+15
6.310876024011991138e-20, 2.786348534330496500e+15
7.368807134881180046e-20, 2.554591981192706000e+15
8.604085769467593336e-20, 2.546525429809831500e+15
1.004644178810475172e-19, 2.511703891468880000e+15
1.173058885116423403e-19, 2.756801620894206000e+15
1.369705988422578918e-19, 2.539391701002605000e+15
1.599318259743174272e-19, 2.197486378333130500e+15
1.867421853717413878e-19, 2.082930250196691000e+15
2.180469308404809387e-19, 2.043343991765998250e+15
2.545994840657364937e-19, 2.002182224072647500e+15
2.972795674613780767e-19, 1.759108561165421250e+15
3.471143767408655819e-19, 1.926456255252324750e+15
4.053033027769513840e-19, 1.713163396363150750e+15
4.732467977393484649e-19, 1.549998637716959750e+15
5.525800802412904732e-19, 1.388297322989940500e+15
6.452124906878854795e-19, 1.265126652519154000e+15
7.533734440045013057e-19, 1.279567336124639000e+15
8.796660857047170922e-19, 1.213061681442911750e+15
1.027129942656215233e-18, 1.214966187090430250e+15
1.199314076381365808e-18, 1.228872581899083250e+15
1.400362499497209111e-18, 1.230009639045879000e+15
1.635113911040676270e-18, 1.077701430891199125e+15
1.909218151042094247e-18, 9.733997255469850000e+14
2.229272177097818710e-18, 8.688740973584561250e+14
2.602978835535310412e-18, 8.292228026918133750e+14
3.039332248368829520e-18, 7.939199182089025000e+14
3.548834277815029616e-18, 7.772671785924751250e+14
4.143747278091769203e-18, 7.503802082964095000e+14
4.838389217561514039e-18, 6.813435112666937500e+14
5.649478274021606592e-18, 6.314131824918488750e+14
6.596535196630497956e-18, 6.015716580974791250e+14
7.702353118248023089e-18, 5.383188669688660000e+14
8.993546125318797605e-18, 4.698809765865168125e+14
1.050118978791184392e-17, 4.187625280323178125e+14
1.226156906576543473e-17, 3.872870986262701250e+14
1.431705159044002820e-17, 3.586940810649520625e+14
1.671710734114975772e-17, 3.353828159133709375e+14
1.951949925514886663e-17, 2.949289969334861250e+14
2.279167342748857588e-17, 2.830814235371888750e+14
2.661238235854156293e-17, 2.772550502247870625e+14
3.107358031653111131e-17, 2.418143976699281875e+14
3.628263643138282592e-17, 2.015597946232863125e+14
4.236491878316220397e-17, 1.843899738102503125e+14
4.946681167721122281e-17, 1.749740539191812500e+14
5.775923872374348195e-17, 1.662981486112160938e+14
6.744177651302501599e-17, 1.520657744509981250e+14
7.874745789132278381e-17, 1.429915604731746875e+14
9.194838043965264702e-17, 1.321277510596513281e+14
1.073622551364499575e-16, 1.222427191503890156e+14
1.253600528129948575e-16, 1.154125905543691875e+14
1.463749324313652303e-16, 1.068143332043271094e+14
1.709126660647493911e-16, 9.765619041022148438e+13
1.995638114815701302e-16, 8.987461420176526562e+13
2.330179252950391720e-16, 8.306576184343703125e+13
2.720801587507204238e-16, 7.588424161004120312e+13
3.176906355684263719e-16, 6.996065985134790625e+13
3.709470782113892190e-16, 6.441732693255110938e+13
4.331312271366239694e-16, 5.837238265601889844e+13
5.057396888673425339e-16, 5.292904394500035156e+13
5.905199553182014303e-16, 4.821644017355010938e+13
6.895124612624175452e-16, 4.510601587394780469e+13
8.050996921517614587e-16, 4.175460020035043750e+13
9.400635241836067561e-16, 3.826432918735583594e+13
1.097652176637426354e-15, 3.490437093734117578e+13
1.281658387844818299e-15, 3.154428937728074609e+13
1.496510696280042197e-15, 2.859588161305614453e+13
1.747380023663327855e-15, 2.632568845737198438e+13
2.040304125247816402e-15, 2.470445650120227344e+13
2.382332902476464009e-15, 2.263086694289733203e+13
2.781698075296781474e-15, 2.117186019283323828e+13
3.248011297693212803e-15, 1.961366876317866016e+13
3.792495484549381372e-15, 1.799496898075892969e+13
4.428254917260453338e-15, 1.651181465420172266e+13
5.170590628816885501e-15, 1.503270964728751562e+13
6.037368658836964984e-15, 1.369984670903971484e+13
7.049450041464057396e-15, 1.261704702612617578e+13
8.231192874789720272e-15, 1.127149255487216992e+13
9.611038555274013536e-15, 1.010090430843215820e+13
1.122219628626107451e-14, 9.287992269366501953e+12
1.310344233488316355e-14, 8.344253658289458984e+12
1.530005327333422790e-14, 7.694623632501581055e+12
1.786489566513994436e-14, 6.981198089121092773e+12
2.085969842226470568e-14, 6.260205181431857422e+12
2.435653845529604593e-14, 5.644658456827049805e+12
2.843957537234173260e-14, 5.078861011846346680e+12
3.320707697621301066e-14, 4.508023094154444336e+12
3.877378430820567309e-14, 4.016317529270166016e+12
4.527367315877207227e-14, 3.540854305433275391e+12
5.286317850727665526e-14, 3.121867749629051270e+12
6.172495949449466709e-14, 2.756626584597594727e+12
7.207229554069590400e-14, 2.400385568245799316e+12
8.415421941214433446e-14, 2.087172033566284424e+12
9.826151077522554733e-14, 1.800233772644961182e+12
1.147336944870571982e-13, 1.540653529542173340e+12
1.339672120527618000e-13, 1.308681160454257812e+12
1.564249629145710343e-13, 1.107623978255686523e+12
1.826474452061308525e-13, 9.254750123317879639e+11
2.132657641002332364e-13, 7.659964389448662109e+11
2.490168208261894248e-13, 6.282568855617680664e+11
2.907610479159630927e-13, 5.120202269918410034e+11
3.395031175191101639e-13, 4.133714145467438965e+11
3.964161211804007018e-13, 3.318861674711482544e+11
4.628698030228503768e-13, 2.642530514862082214e+11
5.404635258335326130e-13, 2.096429040498009033e+11
6.310647634578878334e-13, 1.650930151803598022e+11
7.368540459117346958e-13, 1.292985243257334442e+11
8.603774389199028282e-13, 1.010146468640354156e+11
1.004607820923932483e-12, 7.861211663477445984e+10
1.173016432332888215e-12, 6.107319036547174835e+10
1.369656419016833193e-12, 4.727050143499353027e+10
1.599260380711907916e-12, 3.648756251431434631e+10
1.867354272066798725e-12, 2.817425678428008270e+10
2.180390397624856683e-12, 2.171273345759204102e+10
2.545902701576178349e-12, 1.672710087926800346e+10
2.972688089689554387e-12, 1.287224773764159584e+10
3.471018147359357998e-12, 9.904599459931936264e+09
4.052886349255764866e-12, 7.618691658219627380e+09
4.732296710254901824e-12, 5.859625868692841530e+09
5.525600824706499793e-12, 4.503886359280764580e+09
6.451891405674874902e-12, 3.461077882525121212e+09
7.533461795592588149e-12, 2.659429866724438667e+09
8.796342507521895701e-12, 2.043457954678397894e+09
1.027092771014048268e-11, 1.570156251001610279e+09
1.199270673427324702e-11, 1.206479759187278748e+09
1.400311820638017854e-11, 9.270372883872898817e+08
1.635054736571430363e-11, 7.123187262395533323e+08
1.909149056791221305e-11, 5.473328524479511976e+08
2.229191500151088592e-11, 4.205606928170789480e+08
2.602884634213915806e-11, 3.231512254609917402e+08
3.039222255498335907e-11, 2.483035587929280996e+08
3.548705846160559437e-11, 1.907919676967433393e+08
4.143597316646138997e-11, 1.466010975564391017e+08
4.838214117152900590e-11, 1.126456292437946051e+08
5.649273820450414145e-11, 8.655486190045210719e+07
6.596296469244882950e-11, 6.650718196858315170e+07
7.702074371516900180e-11, 5.110291280893235654e+07
