# M_f [M_sun], P(M_f) [M_sun^-1]
3.548962714117586356e-25, 6.829466030880486851e+20
4.143897244964681628e-25, 6.358496505259867505e+20
4.838564324307219260e-25, 5.702692481541202248e+20
5.649682734992169490e-25, 5.079052053801796895e+20
6.596773932655885372e-25, 4.539610406683085373e+20
7.702631875067320117e-25, 4.061186863052796723e+20
8.993871611864740876e-25, 3.777507002301630382e+20
1.050156983777701776e-24, 3.390101482736930652e+20
1.226201282573591067e-24, 3.056371930089279980e+20
1.431756974063410238e-24, 2.901148952682983588e+20
1.671771235205982412e-24, 2.641665925180221358e+20
1.952020568777308980e-24, 2.398012596112781148e+20
2.279249828377506683e-24, 2.136559460767627346e+20
2.661334549057996954e-24, 1.946882659396996301e+20
3.107470490433956329e-24, 1.783355219506299208e+20
3.628394954078874531e-24, 1.634273711794497126e+20
4.236645201720489617e-24, 1.520484525374509548e+20
4.946860193674237954e-24, 1.348446361049317048e+20
5.776132909553281211e-24, 1.226450925627481948e+20
6.744421730674377979e-24, 1.134308244534511043e+20
7.875030785036159497e-24, 1.039147030920818196e+20
9.195170815492024403e-24, 9.385870272523748966e+19
1.073661406971731716e-23, 8.638472938159285862e+19
1.253645897342513110e-23, 7.913369779102980506e+19
1.463802299047425984e-23, 7.266725942255353856e+19
1.709188515862952929e-23, 6.710000887490280653e+19
1.995710339202826004e-23, 6.026433209033038234e+19
2.330263584757434168e-23, 5.608291610500968448e+19
2.720900056375714993e-23, 5.117857632240503194e+19
3.177021331497144511e-23, 4.653453032792716902e+19
3.709605032032140160e-23, 4.305550298052727603e+19
4.331469026427151886e-23, 4.014819593461830451e+19
5.057579921552993781e-23, 3.709883154273008845e+19
5.905413268993206007e-23, 3.423990624816616653e+19
6.895374154936251738e-23, 3.184157410118334874e+19
8.051288296148122256e-23, 2.910912121706921984e+19
9.400975461394818512e-23, 2.700983442631113114e+19
1.097691901903814394e-22, 2.534159429782047539e+19
1.281704772502877614e-22, 2.369213613990687130e+19
1.496564856684707842e-22, 2.218263599838043341e+19
1.747443263311006971e-22, 2.092488122014610637e+19
2.040377966148069427e-22, 1.941167468188864512e+19
2.382419121782715813e-22, 1.818303104303395840e+19
2.781798748077653061e-22, 1.703613065899058995e+19
3.248128846873889935e-22, 1.594920769735719117e+19
3.792632739224971983e-22, 1.492203810762326221e+19
4.428415180784706451e-22, 1.412750187841588224e+19
5.170777758305154950e-22, 1.345867727573003264e+19
6.037587157996679498e-22, 1.276745277498580582e+19
7.049705168986915043e-22, 1.211165026629675418e+19
8.231490770914376496e-22, 1.142962002197237146e+19
9.611386389565238025e-22, 1.075768509179772518e+19
1.122260243016206653e-21, 1.015531984562150810e+19
1.310391656319376225e-21, 9.609759710361815040e+18
1.530060699946438888e-21, 9.025822214971049984e+18
1.786554221579997443e-21, 8.527501516137446400e+18
2.086045335820364214e-21, 8.060575951904440320e+18
2.435741994580735524e-21, 7.619608809975329792e+18
2.844060463254972146e-21, 7.146628227020015616e+18
3.320827877766432378e-21, 6.732492588548021248e+18
3.877518757505402961e-21, 6.325483122521717760e+18
4.527531166390591196e-21, 5.952568912346644480e+18
5.286509168514232234e-21, 5.558690700948069376e+18
6.172719339017780476e-21, 5.213888051424678912e+18
7.207490391810404495e-21, 4.876481206638481408e+18
8.415726504796120160e-21, 4.540386565500139520e+18
9.826506696977815998e-21, 4.242037700267231232e+18
1.147378468284583961e-20, 3.952794031079319552e+18
1.339720604767883656e-20, 3.676630806438196736e+18
1.564306241098517039e-20, 3.425218681346894336e+18
1.826540554225283020e-20, 3.184675138593830912e+18
2.132734824280151716e-20, 2.958272109778611712e+18
2.490258330249094031e-20, 2.741371543356679680e+18
