# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.078946722229829815e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.135010815672316663e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.193988104464273125e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.256029963694872804e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.321295634186573788e-11, 0.000000000000000000e+00, 0.000000000000000000e+00
1.389952631213352601e-11, 4.802500266308124992e+03, 9.882195498696857983e-03
1.462177174456718478e-11, 4.103052122869373306e+03, 8.881717572827442508e-03
1.538154640303035716e-11, 3.505411077823264350e+03, 7.982390373185672267e-03
1.618080037643067682e-11, 2.994850017210786064e+03, 7.174198368994302681e-03
1.702158508394953640e-11, 2.558641575946785451e+03, 6.447810631988316714e-03
1.790605854035294846e-11, 2.185928044482115183e+03, 5.794866514811845143e-03
1.883649089489798225e-11, 1.867525780979436604e+03, 5.208098391554599922e-03
1.981527025805096908e-11, 1.595495351776740790e+03, 4.680727705215832757e-03
2.084490883097288542e-11, 1.363064031615958356e+03, 4.206681434884039679e-03
2.192804935350449494e-11, 1.164505228873342958e+03, 3.780686184632372007e-03
2.306747188720071646e-11, 9.948663938130905535e+02, 3.397817672663946270e-03
2.426610095082419209e-11, 8.499359342813346530e+02, 3.053711058861722106e-03
2.552701302661247069e-11, 7.261043372059315288e+02, 2.744400924831560430e-03
2.685344445658503549e-11, 6.203210817063021523e+02, 2.466449309841949739e-03
2.824879974915704763e-11, 5.299465875777581232e+02, 2.216640433120953355e-03
2.971666031738025020e-11, 4.527294984374884166e+02, 1.992094013761057207e-03
3.126079367123955679e-11, 3.867677910695050514e+02, 1.790315758643338476e-03
3.288516308759833167e-11, 3.304150272781644730e+02, 1.608969652094823476e-03
3.459393778261224212e-11, 2.822716375652447596e+02, 1.445987322712955023e-03
3.639150361272071167e-11, 2.411378777257407364e+02, 1.299488183265362423e-03
3.828247433168220594e-11, 2.060006794658639819e+02, 1.167846362620590401e-03
4.027170343254586841e-11, 1.759826138135789222e+02, 1.049536412007452679e-03
4.236429660495408969e-11, 1.503354212756633217e+02, 9.431924318797040149e-04
4.456562483975033441e-11, 1.284275075824734245e+02, 8.476349753565203720e-04
4.688133821452655254e-11, 1.097116156958181250e+02, 7.617559672197990722e-04
4.931738039549364670e-11, 9.372273744851182187e+01, 6.845754254471275984e-04
5.188000389289609384e-11, 8.006216706880873346e+01, 6.152015862962291297e-04
5.457578610912699557e-11, 6.839354621268176970e+01, 5.528657780844924933e-04
5.741164622073268011e-11, 5.842525639246226632e+01, 4.968444522742683587e-04
6.039486293763794275e-11, 4.990957011953844358e+01, 4.464981566767854573e-04
6.353309318517436562e-11, 4.263405240041548439e+01, 4.012447017164969573e-04
6.683439175686149603e-11, 3.641958880439428015e+01, 3.605831799064599958e-04
