# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 1.529387328293811996e+06, 2.794788188049354716e+01
1.078946722229829815e-11, 1.934994621080221143e+06, 3.719739816731265591e+01
1.135010815672316663e-11, 1.758022478391499957e+06, 3.555156204093177763e+01
1.193988104464273125e-11, 2.157262400897657964e+06, 4.589218923517545790e+01
1.256029963694872804e-11, 2.558650501167642418e+06, 5.725961017165050038e+01
1.321295634186573788e-11, 2.747720719397583976e+06, 6.468621056018018578e+01
1.389952631213352601e-11, 2.880789736989686266e+06, 7.134318160528964370e+01
1.462177174456718478e-11, 2.784259667887925636e+06, 7.253582113690703181e+01
1.538154640303035716e-11, 2.730120413528852630e+06, 7.482152903288192647e+01
1.618080037643067682e-11, 2.405170672099667136e+06, 6.934142472533632429e+01
1.702158508394953640e-11, 2.239878174461732153e+06, 6.793185151614643758e+01
1.790605854035294846e-11, 2.246643307478955947e+06, 7.167793523844420633e+01
1.883649089489798225e-11, 2.133730336634681560e+06, 7.161323925209318020e+01
1.981527025805096908e-11, 2.022488470885279123e+06, 7.140726405422608991e+01
2.084490883097288542e-11, 2.099620299618929625e+06, 7.798297279144502170e+01
2.192804935350449494e-11, 2.274739763391079847e+06, 8.887785563402468370e+01
2.306747188720071646e-11, 2.161908225798978470e+06, 8.885913344635602584e+01
2.426610095082419209e-11, 1.951388986089097569e+06, 8.437461317981222919e+01
2.552701302661247069e-11, 1.805317451060835738e+06, 8.211543798361682889e+01
2.685344445658503549e-11, 1.799055615452350583e+06, 8.608337415539419624e+01
2.824879974915704763e-11, 1.828363313024857314e+06, 9.203241727943355954e+01
2.971666031738025020e-11, 1.990719937872284325e+06, 1.054125512429380223e+02
3.126079367123955679e-11, 2.077634932656714693e+06, 1.157325236865393805e+02
3.288516308759833167e-11, 2.178616877533982974e+06, 1.276648337835914901e+02
3.459393778261224212e-11, 1.928124201891061850e+06, 1.188584006114222547e+02
