# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 8.318307601075838320e+06, 4.479572184848592588e+04
1.078946722229829815e-11, 7.109433168263455853e+06, 4.027514878317536932e+04
1.135010815672316663e-11, 6.076240792954993434e+06, 3.621077330067270668e+04
1.193988104464273125e-11, 6.618763310357716866e+06, 4.149358123388377862e+04
1.256029963694872804e-11, 1.019585459395826794e+07, 6.724025229505221068e+04
1.321295634186573788e-11, 9.336611594522938132e+06, 6.477326990451463644e+04
1.389952631213352601e-11, 7.979750128585009836e+06, 5.823668060861659615e+04
1.462177174456718478e-11, 7.709365814185517840e+06, 5.918708205400218139e+04
1.538154640303035716e-11, 6.588987045701255091e+06, 5.321423278935693816e+04
1.618080037643067682e-11, 7.649250461082866415e+06, 6.498740608258663269e+04
1.702158508394953640e-11, 7.506595652105802670e+06, 6.708947648201147967e+04
1.790605854035294846e-11, 6.932281335188266821e+06, 6.517613815404828347e+04
1.883649089489798225e-11, 8.916622721166921780e+06, 8.818893454323920014e+04
1.981527025805096908e-11, 1.008893853053611889e+07, 1.049688403645817743e+05
2.084490883097288542e-11, 8.950986075009552762e+06, 9.796862251222434861e+04
2.192804935350449494e-11, 8.070420373803371564e+06, 9.292092819733782380e+04
2.306747188720071646e-11, 8.706800056336041540e+06, 1.054574632186429662e+05
2.426610095082419209e-11, 7.441467192430807278e+06, 9.481536065994795354e+04
2.552701302661247069e-11, 7.416429512370951474e+06, 9.940688964997009316e+04
2.685344445658503549e-11, 6.338622288807770237e+06, 8.937540314807691902e+04
2.824879974915704763e-11, 6.415313461910383776e+06, 9.515741964282951085e+04
2.971666031738025020e-11, 6.623782958844008856e+06, 1.033552604363943537e+05
3.126079367123955679e-11, 5.958657289266047068e+06, 9.780851954087438935e+04
3.288516308759833167e-11, 6.877939411548817530e+06, 1.187650142299134750e+05
3.459393778261224212e-11, 8.279271312709926628e+06, 1.503918452317261545e+05
3.639150361272071167e-11, 7.404431085614236072e+06, 1.414900638779830188e+05
3.828247433168220594e-11, 8.892717008581230417e+06, 1.787602342091088067e+05
4.027170343254586841e-11, 8.525906225326139480e+06, 1.802931768171062868e+05
4.236429660495408969e-11, 9.157846463025851175e+06, 2.037203981871538272e+05
4.456562483975033441e-11, 1.049875368952977285e+07, 2.456865880845873035e+05
4.688133821452655254e-11, 1.193015372146723233e+07, 2.936922021362183732e+05
4.931738039549364670e-11, 1.419097257399522886e+07, 3.675033889346271171e+05
