# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 3.373706037983810902e+07, 7.183850431180634587e+03
1.078946722229829815e-11, 3.386459762507852167e+07, 7.585714953304317532e+03
1.135010815672316663e-11, 3.397045392540701479e+07, 8.004837772157554355e+03
1.193988104464273125e-11, 3.474704064027576149e+07, 8.613300964486234079e+03
1.256029963694872804e-11, 3.336828330498551950e+07, 8.701343470245734352e+03
1.321295634186573788e-11, 3.353921395719049871e+07, 9.200385167208187340e+03
1.389952631213352601e-11, 3.496392057946772873e+07, 1.008960050456467616e+04
1.462177174456718478e-11, 3.454678242612204701e+07, 1.048726408686485047e+04
1.538154640303035716e-11, 3.530777257871262729e+07, 1.127523787945719778e+04
1.618080037643067682e-11, 3.490886477256565541e+07, 1.172713575722539099e+04
1.702158508394953640e-11, 3.521363623615016788e+07, 1.244422852790004072e+04
1.790605854035294846e-11, 3.605620605342875421e+07, 1.340411220204996243e+04
1.883649089489798225e-11, 3.527866217326172441e+07, 1.379656928578924089e+04
1.981527025805096908e-11, 3.483359549220651388e+07, 1.433040038496612942e+04
2.084490883097288542e-11, 3.525765509071563184e+07, 1.525859408605384669e+04
2.192804935350449494e-11, 3.678195776092413068e+07, 1.674545940880075796e+04
2.306747188720071646e-11, 3.709806733574037254e+07, 1.776702444713520890e+04
2.426610095082419209e-11, 3.853129810409709066e+07, 1.941235864247307836e+04
2.552701302661247069e-11, 3.914699735103095323e+07, 2.074743622709817646e+04
2.685344445658503549e-11, 3.977238527529468387e+07, 2.217425329266410699e+04
2.824879974915704763e-11, 4.147972120154975355e+07, 2.432790164759544859e+04
2.971666031738025020e-11, 4.202960220470131189e+07, 2.593138029331642247e+04
3.126079367123955679e-11, 4.204292737320951372e+07, 2.728757321199291255e+04
3.288516308759833167e-11, 4.357495907494085282e+07, 2.975162214099359699e+04
3.459393778261224212e-11, 4.269934509752866626e+07, 3.066879123829904347e+04
3.639150361272071167e-11, 4.303436691332283616e+07, 3.251567242921553407e+04
3.828247433168220594e-11, 4.291110059762309492e+07, 3.410742623657928198e+04
4.027170343254586841e-11, 4.324041152000497282e+07, 3.615523507724059891e+04
4.236429660495408969e-11, 4.415941849953497201e+07, 3.884247554891087930e+04
4.456562483975033441e-11, 4.499216769606854767e+07, 4.163156819391583849e+04
4.688133821452655254e-11, 4.454410735772590339e+07, 4.335892736042661272e+04
4.931738039549364670e-11, 4.521648528357119113e+07, 4.630070599296555883e+04
5.188000389289609384e-11, 4.542883398400443047e+07, 4.893561790292396472e+04
5.457578610912699557e-11, 4.718648014610777795e+07, 5.347045534935859177e+04
5.741164622073268011e-11, 4.831179388246651739e+07, 5.759070876109445089e+04
6.039486293763794275e-11, 4.852634878725861013e+07, 6.085271906917669548e+04
6.353309318517436562e-11, 4.950719118079388887e+07, 6.530913554706657305e+04
6.683439175686149603e-11, 5.037172739198471606e+07, 6.990301985102884646e+04
7.030723198838341702e-11, 5.090321799942478538e+07, 7.431183000311319483e+04
7.396052750582374558e-11, 5.101931064705862850e+07, 7.835218586097167281e+04
7.780365510398024982e-11, 5.192513744255553931e+07, 8.388768238498736173e+04
8.184647881347885976e-11, 5.326340322379790246e+07, 9.052190235713323636e+04
8.609937521845998927e-11, 5.407096709753687680e+07, 9.667036000758895534e+04
9.057326008981998694e-11, 5.399594938920174539e+07, 1.015535358441707212e+05
9.527961640236521090e-11, 5.466517358197984099e+07, 1.081557243701225234e+05
1.002305238077900488e-10, 5.479451625532470644e+07, 1.140462586454427947e+05
1.054386896391260237e-10, 5.568613248050650209e+07, 1.219260309767553408e+05
1.109174815262403146e-10, 5.633658683416973054e+07, 1.297614318678708660e+05
1.166809617060962959e-10, 5.594123651566062868e+07, 1.355480185845691594e+05
1.227439231158405997e-10, 5.688929946680949628e+07, 1.450100239933637204e+05
1.291219273613533562e-10, 5.791301448707146943e+07, 1.552924226427792455e+05
1.358313446587154174e-10, 5.949938202707920223e+07, 1.678392576344304543e+05
1.428893958511103824e-10, 6.007091538750716299e+07, 1.782595104651458387e+05
1.503141966090024084e-10, 6.074292422397656739e+07, 1.896233881815203640e+05
1.581248039270385857e-10, 6.205170268557267636e+07, 2.037783584480118298e+05
1.663412650370169698e-10, 6.289668220748087764e+07, 2.172904636045916122e+05
1.749846688624654551e-10, 6.361213230574765801e+07, 2.311861971855100128e+05
1.840772001468954491e-10, 6.505392114005912840e+07, 2.487166807860430854e+05
1.936421963946606826e-10, 6.592507761808844656e+07, 2.651502638032334507e+05
2.037042077705718970e-10, 6.699261740725369006e+07, 2.834515638957196497e+05
2.142890601120060623e-10, 6.810826025362466276e+07, 3.031536078713906463e+05
2.254239212152432687e-10, 6.976474569010345638e+07, 3.266710031513429713e+05
2.371373705661655168e-10, 7.126030112346981466e+07, 3.510220866799151408e+05
2.494594726942950709e-10, 7.216548005691726506e+07, 3.739634430187484249e+05
2.624218543384439019e-10, 7.299203531178995967e+07, 3.979134692279618466e+05
2.760577856220344782e-10, 7.438458700874534249e+07, 4.265896815738690784e+05
2.904022654464451017e-10, 7.602736873593938351e+07, 4.586826500000962988e+05
3.054921113215515548e-10, 7.723414835516093671e+07, 4.901933941239862470e+05
3.213660538640321425e-10, 7.823024798120139539e+07, 5.223352747667765361e+05
3.380648362059815113e-10, 7.975910944150851667e+07, 5.602377401857809164e+05
3.556313185689847556e-10, 8.139071653754261136e+07, 6.014302360099394573e+05
3.741105882720528966e-10, 8.223948678968366981e+07, 6.393078676383618731e+05
3.935500754557772142e-10, 8.336795224126961827e+07, 6.817875460949504049e+05
4.139996748197304272e-10, 8.484938683676266670e+07, 7.299951295765679097e+05
4.355118736855688095e-10, 8.592090949538649619e+07, 7.776649964075267781e+05
4.581418867145339649e-10, 8.676402808818547428e+07, 8.261463489061899018e+05
4.819477976251271319e-10, 8.827487246481037140e+07, 8.842584138343832456e+05
5.069907082747033666e-10, 8.978833374493564665e+07, 9.462112840869044885e+05
5.333348954876202279e-10, 9.062672342084251344e+07, 1.004735975636898889e+06
5.610479760324701077e-10, 9.155288469485345483e+07, 1.067816423116926569e+06
5.902010801718442306e-10, 9.252242563582479954e+07, 1.135277318220111774e+06
6.208690342300637909e-10, 9.379037233286669850e+07, 1.210724067446270958e+06
6.531305526474729939e-10, 9.455194729345080256e+07, 1.284076849656503182e+06
6.870684400142317101e-10, 9.563847262439745665e+07, 1.366433616001001094e+06
7.227698036021688210e-10, 9.612115977652736008e+07, 1.444814562100986252e+06
7.603262769401807175e-10, 9.675555046895605326e+07, 1.530058823165189708e+06
7.998342550070276743e-10, 9.738252049376653135e+07, 1.620146964993553702e+06
8.413951416451946904e-10, 9.762702769739459455e+07, 1.708782405147227691e+06
8.851156098308355951e-10, 9.771413666571158171e+07, 1.799366523770221742e+06
9.311078754678309670e-10, 9.789278257459692657e+07, 1.896534784574682359e+06
9.794899854086980821e-10, 9.784856274825586379e+07, 1.994412445009636693e+06
1.030386120441616095e-09, 9.772675081213118136e+07, 2.095685120351471705e+06
1.083926914021204014e-09, 9.721896500090087950e+07, 2.193408092703118455e+06
1.140249787561167319e-09, 9.675145005585010350e+07, 2.296596397862823214e+06
1.199499303149378128e-09, 9.614652501315194368e+07, 2.401168062501489185e+06
1.261827534590670558e-09, 9.544131562242920697e+07, 2.507785190188209526e+06
1.327394457729740273e-09, 9.467518730768583715e+07, 2.617329422327599023e+06
1.396368361055936317e-09, 9.414824634591442347e+07, 2.738459182847213931e+06
1.468926277643866174e-09, 9.322522420529378951e+07, 2.853008083053058013e+06
1.545254439538414134e-09, 9.209272239619049430e+07, 2.965338699769546743e+06
1.625548755750481709e-09, 9.079425657873426378e+07, 3.076032374452466145e+06
1.710015315090286320e-09, 8.931596271059677005e+07, 3.183826955659016967e+06
1.798870915128787322e-09, 8.765813199225576222e+07, 3.287796803365763742e+06
1.892343618644975688e-09, 8.618165542812320590e+07, 3.401141884288364556e+06
1.990673338987188583e-09, 8.435245167960776389e+07, 3.502755371057339013e+06
2.094112455850895670e-09, 8.282926815500035882e+07, 3.619123327262568753e+06
2.202926463053456075e-09, 8.105664657479310036e+07, 3.726672279201681726e+06
2.317394649968475145e-09, 7.941128466710701585e+07, 3.841790180652024690e+06
2.437810818368750009e-09, 7.766408145075121522e+07, 3.953635414864934981e+06
2.564484036517716058e-09, 7.583819409490737319e+07, 4.062522995743696578e+06
2.697739432444920460e-09, 7.366641512813042104e+07, 4.152557088896807749e+06
2.837919028441557893e-09, 7.141847195641188323e+07, 4.236449066139355302e+06
2.985382618917963357e-09, 6.933695410520534217e+07, 4.328217275926530361e+06
3.140508693876216431e-09, 6.729415889636424184e+07, 4.420612084019978531e+06
3.303695410368142213e-09, 6.516377261128573120e+07, 4.504849502720696852e+06
3.475361614432053799e-09, 6.310831829696290940e+07, 4.591329017529290169e+06
3.655947916131246718e-09, 6.102430885378244519e+07, 4.672416786046261899e+06
3.845917820453534961e-09, 5.881384601726106554e+07, 4.739306628177233040e+06
4.045758916974428963e-09, 5.680624624134148657e+07, 4.817680076407265849e+06
4.255984131337434845e-09, 5.471994212254637480e+07, 4.884327336407314986e+06
4.477133041763623226e-09, 5.269072788579536974e+07, 4.950188875897829421e+06
