# M_f [M_sun], P(M_f) [M_sun^-1]
3.827084355488770895e-27, 7.322372219622204406e+23
4.506834362638024048e-27, 6.603115066668238829e+23
5.307318597021315105e-27, 5.710838309217450139e+23
6.249981344732780407e-27, 4.923490013780894003e+23
7.360075732297495644e-27, 4.355754833051325626e+23
8.667340236272433316e-27, 3.951825107609687257e+23
1.020679535152785679e-26, 3.358655788096727317e+23
1.201968176026915128e-26, 3.012912322443751383e+23
1.415456513454252634e-26, 2.612753732630675729e+23
1.666863716893613249e-26, 2.480795536448132775e+23
1.962924769702719398e-26, 2.210415177555988657e+23
2.311570893565976189e-26, 1.797409116792480827e+23
2.722142019121112836e-26, 1.635072991409495731e+23
3.205636994690456497e-26, 1.588035511826611228e+23
3.775008235994192380e-26, 1.375862128214826423e+23
4.445508710258711589e-26, 1.270930262240420723e+23
5.235100550126692466e-26, 1.177241187191501221e+23
6.164936243785242058e-26, 1.135162962568700032e+23
7.259925291982616680e-26, 1.052647421221525426e+23
8.549401512189414367e-26, 9.851004823528225636e+22
1.006790886641008959e-25, 9.239672751081485710e+22
1.185612686429800468e-25, 7.952052902596653875e+22
1.396196033232976953e-25, 7.347962617087550659e+22
1.644182274302039242e-25, 6.796141364566333954e+22
1.936214748346826725e-25, 6.735751284933189960e+22
2.280116754881804445e-25, 5.715441497934440222e+22
2.685101133710343442e-25, 5.126387535666979484e+22
3.162017069001498880e-25, 4.767698746759289242e+22
3.723640729628996362e-25, 4.369841762537266636e+22
4.385017531777717265e-25, 4.073488710881018642e+22
5.163865192739406782e-25, 3.882581160986229814e+22
6.081048373363106567e-25, 3.693140344844706225e+22
7.161137624424471483e-25, 3.421482761852903490e+22
8.433067610607815914e-25, 3.130439754326371572e+22
9.930912245356802624e-25, 2.907009639889517307e+22
1.169479750179185720e-24, 2.718656185943384392e+22
1.377197635311530258e-24, 2.496901822864308358e+22
1.621809463923650974e-24, 2.291157180970859443e+22
1.909868177109771420e-24, 2.160091077870609446e+22
2.249090620739106459e-24, 2.043977526883593381e+22
2.648564273138251345e-24, 1.857316879838131257e+22
3.118990690841567164e-24, 1.611899905424015701e+22
3.672972194112414368e-24, 1.486149487520585141e+22
4.325349472294460751e-24, 1.345526997027030408e+22
5.093599153150967636e-24, 1.231889949598792706e+22
5.998301986733429451e-24, 1.149372194219171303e+22
7.063694186024186543e-24, 1.036658962729216770e+22
8.318316694295725583e-24, 9.432891524220151923e+21
9.795779772502459407e-24, 8.839927812909202145e+21
1.153566338934545725e-23, 7.980293899173773705e+21
1.358457753468770415e-23, 7.175116633915548238e+21
1.599741086120690433e-23, 6.310269217389015990e+21
1.883880110432472266e-23, 5.718142728765974774e+21
2.218486667170170368e-23, 5.115717335335433142e+21
2.612524579009417809e-23, 4.534827975198580408e+21
3.076549783657003753e-23, 4.050441568860843803e+21
3.622993118368605338e-23, 3.588989668367555625e+21
4.266493331417388190e-23, 3.195933646392637522e+21
5.024289241605216727e-23, 2.795791040148456079e+21
5.916681551433197638e-23, 2.483572601015054631e+21
6.967576685510515797e-23, 2.182753234086447284e+21
8.205127223166155905e-23, 1.865303245956846191e+21
9.662486081903779035e-23, 1.605415569317001167e+21
1.137869465562747623e-22, 1.367768123291707376e+21
1.339972870010025039e-22, 1.169572817417859367e+21
1.577972998400921814e-22, 9.950246775147470520e+20
1.858245670051332392e-22, 8.487183223290863288e+20
2.188299149455535947e-22, 7.149922188686620099e+20
2.576975286252414089e-22, 6.094644100030574100e+20
3.034686380793943191e-22, 5.098886820638803231e+20
3.573694120741425747e-22, 4.259103543635033457e+20
4.208438061161569796e-22, 3.578558996018371625e+20
4.955922447822396756e-22, 2.940548578943531745e+20
5.836171746353517712e-22, 2.419048733260268503e+20
6.872767080506119101e-22, 1.945463203510017720e+20
8.093477950233581403e-22, 1.575493042835761725e+20
9.531006152778513355e-22, 1.238945473664887521e+20
1.122386183577365160e-21, 9.885099851427499213e+19
1.321739515106818582e-21, 7.751590412062982144e+19
1.556501114640085743e-21, 6.048526344458013082e+19
1.832960044082547755e-21, 4.707247150407504691e+19
2.158522401045615207e-21, 3.650573817895792230e+19
2.541909721849834506e-21, 2.818297522476585370e+19
2.993392624002773968e-21, 2.161994436275950387e+19
3.525065947233321538e-21, 1.639346530705894195e+19
4.151172763874790048e-21, 1.241112779113451725e+19
4.888485938556923632e-21, 9.396150260038832128e+18
5.756757458863851791e-21, 7.113557880641915904e+18
6.779247574141008799e-21, 5.385449412418304000e+18
7.983347917625697840e-21, 4.077136269391337472e+18
9.401315304808618924e-21, 3.086644704403832832e+18
1.107113586585551242e-20, 2.336771127720839680e+18
1.303754266145501082e-20, 1.769065092448374528e+18
1.535321404314857407e-20, 1.339274229272178944e+18
1.808018486118830195e-20, 1.013895726830642304e+18
2.129150832496999069e-20, 7.675649073151964160e+17
2.507321303585775374e-20, 5.810786815968451840e+17
2.952660761963141245e-20, 4.398987433797971200e+17
3.477099469768273000e-20, 3.330186098840401920e+17
4.094686690192054992e-20, 2.521054444597393920e+17
4.821967055188485343e-20, 1.908507388768583360e+17
5.678423781975012526e-20, 1.444785350573361280e+17
6.687000611711742257e-20, 1.093731492689282720e+17
7.874716452649248079e-20, 8.279726058461008000e+16
9.273389193507358252e-20, 6.267856183492648000e+16
1.092048807742505692e-19, 4.744821280296355200e+16
1.286013747084820582e-19, 3.591852315208937600e+16
1.514429891746283616e-19, 2.719035128919443600e+16
1.783416314338504484e-19, 2.058300968839735600e+16
2.100178930423268238e-19, 1.558119094501514800e+16
2.473203538810193721e-19, 1.179478537142018600e+16
2.912483148828885497e-19, 8.928470743486147000e+15
3.429785684478291699e-19, 6.758677681283035000e+15
4.038969237017686838e-19, 5.116158303977856000e+15
4.756353311345922826e-19, 3.872788701830139500e+15
5.601156011541111892e-19, 2.931575848927290000e+15
6.596008877386239232e-19, 2.219095553924444750e+15
7.767563163909723748e-19, 1.679764175792093250e+15
9.147203805649831488e-19, 1.271504927873635000e+15
1.077189019213321826e-18, 9.624655987294840000e+14
1.268514627822181104e-18, 7.285338062955695000e+14
1.493822655353478130e-18, 5.514568623922653750e+14
1.759148910626622835e-18, 4.174175703809196875e+14
2.071601256460095181e-18, 3.159564098083058125e+14
2.439550023220233847e-18, 2.391557937793994375e+14
2.872852242792837491e-18, 1.810221814027881250e+14
3.383115710013375789e-18, 1.370187301356623438e+14
3.984009945535055810e-18, 1.037110866620551719e+14
4.691632390563260313e-18, 7.849961978660496875e+13
