# M_f [M_sun], P(M_f) [M_sun^-1]
3.987721560638940881e-27, 2.866346960093728588e+23
4.702936710332264339e-27, 3.014233223204857950e+23
5.546428797763657249e-27, 2.277096989130493295e+23
6.541204847829746202e-27, 2.020760609516102605e+23
7.714398295083749862e-27, 1.660281706934075633e+23
9.098009073196400450e-27, 1.483430679473866303e+23
1.072977644267010365e-26, 1.218537291850919497e+23
1.265420836398774804e-26, 1.235078357799676150e+23
1.492379549329821713e-26, 1.126363757093949297e+23
1.760044291349111345e-26, 9.647188572059627160e+22
2.075715865244657782e-26, 8.748413893877592542e+22
2.448004504435367172e-26, 7.451777358750318120e+22
2.887064725031394937e-26, 7.351125996038984303e+22
3.404872299629656096e-26, 6.426823557813476157e+22
4.015550907560367013e-26, 5.623785245183950664e+22
4.735757371271383177e-26, 5.739802554524435376e+22
5.585135986528166672e-26, 5.057656028145872850e+22
6.586854338704730070e-26, 4.126820471892408166e+22
7.768235220049380353e-26, 3.502230944255579469e+22
9.161501884051453189e-26, 2.960340816060284404e+22
1.080465696440958198e-25, 2.798918501926698169e+22
1.274251903192741097e-25, 2.515421589118157586e+22
1.502794506238218871e-25, 2.032233401813477360e+22
1.772327215930531224e-25, 1.941744559836444072e+22
2.090201785599383011e-25, 1.660328399212146118e+22
2.465088537405881345e-25, 1.586588021394347183e+22
2.907212853378810976e-25, 1.368494702991975331e+22
3.428634082143469684e-25, 1.183092371711280651e+22
4.043574468781436919e-25, 1.069518390895549035e+22
4.768807079686756228e-25, 9.777768997965728317e+21
5.624113303426774320e-25, 8.430601253858643542e+21
6.632822406365740018e-25, 7.891822623042424537e+21
7.822447859928718580e-25, 6.746303052705038336e+21
9.225437795918809429e-25, 6.086335735133390242e+21
1.088006005924887673e-24, 5.146025251447198712e+21
1.283144599871783126e-24, 4.822311078113011827e+21
1.513282146618761175e-24, 4.375262300125883531e+21
1.784695860079926789e-24, 4.154304281134583775e+21
2.104788799698208316e-24, 3.521816259642368459e+21
2.482291795721767236e-24, 3.143115192960416219e+21
2.927501590654174711e-24, 2.579341125353340928e+21
3.452561692406034464e-24, 2.535952311374454981e+21
4.071793599676902325e-24, 2.163488577572725064e+21
4.802087434045472186e-24, 2.076050979627441586e+21
5.663362633618571843e-24, 1.867772605854263542e+21
6.679111274083321220e-24, 1.725461285867415667e+21
7.877038836745526382e-24, 1.607833957044271186e+21
9.289819901093556915e-24, 1.482665537321539994e+21
1.095598937409960433e-23, 1.295758180994463826e+21
1.292099356536003555e-23, 1.110966349024923484e+21
1.523842977711869411e-23, 9.651203862323335004e+20
1.797150822013487714e-23, 8.798088233924747592e+20
2.119477613049998141e-23, 8.257082713945433702e+20
2.499615111427962741e-23, 7.446759005168613458e+20
2.947931918133280256e-23, 6.578744635111305380e+20
3.476656287689211319e-23, 6.097957360579599401e+20
4.100209665080349216e-23, 5.663307090919808696e+20
4.835600043969937971e-23, 5.381846798531333325e+20
5.702885875418724003e-23, 4.870403027159410934e+20
6.725723180643690565e-23, 4.407388019258067517e+20
7.932010790822033282e-23, 3.943519935770946437e+20
9.354651313451163065e-23, 3.663688414943822479e+20
1.103244858132429747e-22, 3.408590475573846999e+20
1.301116606287069462e-22, 3.145910357286216008e+20
1.534477510297872795e-22, 2.850022522324068270e+20
1.809692704122208853e-22, 2.704205206279170949e+20
2.134268936087184622e-22, 2.459242253087152865e+20
2.517059322376046883e-22, 2.201165702427661435e+20
2.968504823940018240e-22, 2.046648579327180472e+20
3.500919033341181496e-22, 1.883495160750524989e+20
4.128824039350207449e-22, 1.785449215935667569e+20
4.869346530315724819e-22, 1.653896661818920796e+20
5.742684940390276453e-22, 1.559636732591404810e+20
6.772660380457013972e-22, 1.445149831851573576e+20
7.987366380906640922e-22, 1.344824670660101407e+20
9.419935168598084157e-22, 1.251039664169414164e+20
1.110944137891402755e-21, 1.149252829931410555e+20
1.310196785249160733e-21, 1.078547709530230129e+20
1.545186258721712771e-21, 9.797327644018566758e+19
1.822322113001027674e-21, 8.861422723713268122e+19
2.149163484200136763e-21, 8.119807853701985075e+19
2.534625272264731674e-21, 7.505105880016519168e+19
2.989221303094123632e-21, 6.823656645958919782e+19
3.525351102842810621e-21, 6.975720543063441408e+19
4.157638106436222671e-21, 8.228961127126043853e+19
4.903328525249966324e-21, 6.216553670099662438e+19
5.782761753436612288e-21, 4.696284128240460595e+19
6.819925143666444147e-21, 3.547799276509716890e+19
8.043108284302515491e-21, 2.680178490631221248e+19
9.485674624023415503e-21, 2.024735950876313190e+19
1.118697149066724291e-20, 1.529583080045352550e+19
1.319340332590062272e-20, 1.155520747161342566e+19
1.555969740917821290e-20, 8.729360402448470016e+18
1.835039659478160964e-20, 6.594579389684939776e+18
2.164161977771759849e-20, 4.981862968409398272e+18
2.552313810680730944e-20, 3.763539290288935936e+18
3.010082357559369474e-20, 2.843158890432254464e+18
3.549953677864403548e-20, 2.147859196555249664e+18
4.186653259946393321e-20, 1.622596311360408320e+18
4.937547672330295495e-20, 1.225787423059638784e+18
5.823118252894552716e-20, 9.260188723536435200e+17
6.867519756257939132e-20, 6.995592676377269760e+17
8.099239196997111843e-20, 5.284807724209563520e+17
9.551872859251608056e-20, 3.992398353348447360e+17
1.126504266636989180e-19, 3.016050052077016320e+17
1.328547690542405278e-19, 2.278469509187238720e+17
1.566828478435168150e-19, 1.721265633745314880e+17
1.847845958644648179e-19, 1.300326982637356800e+17
2.179265142212338583e-19, 9.823296466424177600e+16
2.570125793139807554e-19, 7.420991393375817600e+16
3.031088996291992221e-19, 5.606174408844314400e+16
3.574727948322873362e-19, 4.235174228935995200e+16
4.215870903214369578e-19, 3.199454644355114000e+16
4.972005626584339840e-19, 2.417022173809891600e+16
5.863756390628103235e-19, 1.825934991451086400e+16
6.915446520170692085e-19, 1.379399257951224600e+16
8.155761833792395473e-19, 1.042064652764301800e+16
9.618533075996249744e-19, 7.872258407283951000e+15
1.134365868197676881e-18, 5.947083251183842000e+15
1.337819304425055520e-18, 4.492713191907758500e+15
1.577762996462489002e-18, 3.394011984063621500e+15
1.860741629884100507e-18, 2.564000161131138000e+15
2.194473707994619215e-18, 1.936969243817869750e+15
2.588062081128162433e-18, 1.463279881324114250e+15
3.052242235289454346e-18, 1.105432116654259750e+15
3.599675112439245340e-18, 8.350966757128357500e+14
4.245292449367348616e-18, 6.308722600690930000e+14
5.006704054589761737e-18, 4.765912978697393125e+14
5.904678132122855407e-18, 3.600400264552523750e+14
6.963707753408741773e-18, 2.719915811079906250e+14
8.212678928436478931e-18, 2.054755437108444062e+14
9.685658498314910144e-18, 1.552261246150147812e+14
1.142282333979415136e-17, 1.172652926369865938e+14
1.347155622664652036e-17, 8.858785137709978125e+13
1.588773823853684420e-17, 6.692353069808349219e+13
1.873727296902659581e-17, 5.055725916674729688e+13
2.209788410689144019e-17, 3.819338919796189844e+13
2.606123542144102333e-17, 2.885312618739500781e+13
3.073543097639655378e-17, 2.179704153697268750e+13
3.624796376796639995e-17, 1.646653526133585156e+13
4.274919321394347718e-17, 1.243961402065318359e+13
5.041644634554868811e-17, 9.397483716358695312e+12
5.945885456581054400e-17, 7.099311928191460938e+12
7.012305790152837429e-17, 5.363162243761216797e+12
8.269993233755542552e-17, 4.051591132189273926e+12
9.753252372765098471e-17, 3.060767128857636719e+12
1.150254046866373624e-16, 2.312250943256756348e+12
1.356557096817297811e-16, 1.746785756480356445e+12
1.599861493153398455e-16, 1.319606112797175293e+12
1.886803587759159303e-16, 9.968940303403107910e+11
2.225209990999822156e-16, 7.531017764300599365e+11
2.624311049739989521e-16, 5.689293630021048584e+11
3.094992613570354925e-16, 4.297966492926481323e+11
3.650092956398647205e-16, 3.246890945625241089e+11
4.304752952215124428e-16, 2.452857841058915100e+11
5.076829056399780699e-16, 1.853006980865809631e+11
5.987380357017318112e-16, 1.399850742963079834e+11
7.061242980873349873e-16, 1.057514689803640442e+11
8.327707521787032481e-16, 7.988975430218342590e+10
9.821317968561233654e-16, 6.035256913060983276e+10
1.158281392414764866e-15, 4.559323823781587219e+10
1.366024181590388841e-15, 3.444332864384468079e+10
1.611026540622776794e-15, 2.602014978268165970e+10
1.899971134895506479e-15, 1.965687467992037201e+10
2.240739194799757074e-15, 1.484975011381858826e+10
2.642625483564512309e-15, 1.121821663020951080e+10
3.116591820499059926e-15, 8.474781286135293961e+09
3.675566074728101540e-15, 6.402258060734861374e+09
4.334794784749449399e-15, 4.836574171013209343e+09
5.112259021838163594e-15, 3.653781133369194508e+09
6.029164840355033411e-15, 2.760242290555771351e+09
7.110521692444105568e-15, 2.085220002456335306e+09
8.385824583913820002e-15, 1.575275646460920334e+09
9.889858577732786539e-15, 1.190039113095853806e+09
1.166364758871518910e-14, 8.990128766962261200e+08
1.375557334864622139e-14, 6.791576373806473017e+08
1.622269506265401209e-14, 5.130683980651453137e+08
1.913230575167266856e-14, 3.875965850959007144e+08
2.256376773167321721e-14, 2.928091329960202575e+08
2.661067729405201169e-14, 2.212021252506790161e+08
3.138341763083128220e-14, 1.671067419468079209e+08
3.701216963806184975e-14, 1.262404832863540500e+08
4.365046271986859551e-14, 9.536814271201972663e+07
5.147936244459536715e-14, 7.204568936116315424e+07
6.071240927523422871e-14, 5.442678458361155540e+07
7.160144308256742473e-14, 4.111661511434835941e+07
8.444347230999181388e-14, 3.106147185613384843e+07
9.958877515283548436e-14, 2.346533224338929355e+07
1.174504537193042320e-13, 1.772684241954066604e+07
1.385157017716134369e-13, 1.339171075354616903e+07
1.633590933853411878e-13, 1.011674344786819443e+07
1.926582549874467127e-13, 7.642675364940814674e+06
2.272123482422483591e-13, 5.773645160710160621e+06
2.679638679231287350e-13, 4.361689697815774940e+06
3.160243493270339823e-13, 3.295030519839872606e+06
3.727046864252074321e-13, 2.489224786633470096e+06
4.395508877056942694e-13, 1.880480320403586142e+06
5.183862449812122249e-13, 1.420605427192965057e+06
6.113610653555280848e-13, 1.073193778139077360e+06
7.210113228336012852e-13, 8.107422816990109859e+05
8.503278293522716089e-13, 6.124737775448971661e+05
1.002837811935190481e-12, 4.626921964130149572e+05
1.182701121064133122e-12, 3.495399707438555197e+05
1.394823694438792468e-12, 2.640593331777165295e+05
1.644991370953794564e-12, 1.994831405621540034e+05
1.940027704792613433e-12, 1.506991731069878733e+05
2.287980084163383793e-12, 1.138454134829638788e+05
2.698339231236847658e-12, 8.600430990961656789e+04
3.182298070349772330e-12, 6.497179901003446139e+04
3.753057025342927417e-12, 4.908282702386182791e+04
4.426184073300139355e-12, 3.707953212565746799e+04
5.220039375486355626e-12, 2.801166436743214581e+04
6.156276067685413351e-12, 2.116136074029291922e+04
7.260430869455864043e-12, 1.598631096879996039e+04
8.562620621717272829e-12, 1.207682929122597307e+04
1.009836375137232327e-11, 9.123418365166617150e+03
1.190954906917019881e-11, 6.892269398336751692e+03
1.404557832566666906e-11, 5.206751924449522448e+03
1.656471368954881138e-11, 3.933431241829177452e+03
1.953566690203922066e-11, 2.971503307317643248e+03
2.303947345303174957e-11, 2.244816686313991340e+03
2.717170289884220148e-11, 1.695842670103856562e+03
3.204506561003005927e-11, 1.281121165909985393e+03
3.779248705074296870e-11, 9.678204968977983071e+02
4.457073344338950478e-11, 7.311381027154468484e+02
5.256468771198877991e-11, 5.523369191955849828e+02
6.199239233449734639e-11, 4.172618489090647813e+02
7.311099665256327627e-11, 3.152196630144460983e+02
8.622377085706735152e-11, 2.381320186751204346e+02
1.016883779623786954e-10, 1.798963560494810281e+02
1.199266293950541247e-10, 1.359023617239450061e+02
1.414359902896632736e-10, 1.026670984632852281e+02
1.668031483093004504e-10, 7.755964594126187706e+01
1.967200160928772898e-10, 5.859227097812421903e+01
2.320026038107109654e-10, 4.426341190339257992e+01
2.736132765947785876e-10, 3.343869327322817497e+01
3.226870039355761254e-10, 2.526118645875235913e+01
3.805623170221031855e-10, 1.908349480735742887e+01
4.488178184149794800e-10, 1.441657868464445080e+01
5.293152398877209652e-10, 1.089097252664860882e+01
6.242502228785082310e-10, 8.227547332066128760e+00
7.362122066361218761e-10, 6.215477812894527609e+00
8.682550575644944601e-10, 4.695456918333643870e+00
1.023980366246396457e-09, 3.547170221433368464e+00
1.207635684149433635e-09, 2.679695024111845569e+00
1.424230379511143071e-09, 2.024361605771406669e+00
1.679672272479367419e-09, 1.529293519423179593e+00
1.980928776357378700e-09, 1.155296846724660709e+00
2.336216940229894627e-09, 8.727632490348306016e-01
2.755227576557993298e-09, 6.593227085770853035e-01
3.249389587029796788e-09, 4.980806496184749244e-01
3.832181696398403521e-09, 3.762695534636205097e-01
4.519500097135081028e-09, 2.842492603532179585e-01
5.330092032744909002e-09, 2.147323713123402145e-01
6.286067146129712809e-09, 1.622167166095649649e-01
7.413500540496664900e-09, 1.225438081998242446e-01
8.743144001855409639e-09, 9.257452245992757456e-02
1.031126478235327178e-08, 6.993329646660600973e-02
1.216063482303802054e-08, 5.282936090279079233e-02
1.434169739801157673e-08, 3.990792991316326893e-02
1.691394300127064552e-08, 3.014659721989112334e-02
1.994753200481677931e-08, 2.277297052907460706e-02
2.352520834753300989e-08, 1.720221285084985036e-02
2.774455645245724557e-08, 1.299408354393779066e-02
3.272066293195267587e-08, 9.815606403200534749e-03
3.858925568123971520e-08, 7.414478828649247698e-03
4.551040598196151912e-08, 5.600751348838806098e-03
5.367289459407422011e-08, 4.230300298247255224e-03
6.329936092524504354e-08, 3.195041547375692109e-03
7.465237572610463034e-08, 2.413149907196679173e-03
8.804160294972081677e-08, 1.822504778020519935e-03
1.038322461216165458e-07, 1.376291967452148097e-03
1.224550096028679974e-07, 1.039258673827530817e-03
1.444178464489233199e-07, 7.846193672046004571e-04
1.703198132978327347e-07, 5.922866337268961829e-04
2.008674101927448614e-07, 4.471057120873731124e-04
2.368938510224038551e-07, 3.375091777284481664e-04
2.793817901986960218e-07, 2.546210617792491566e-04
