# M_f [M_sun], P(M_f) [M_sun^-1]
3.548962714117586356e-25, 5.310145679493503386e+19
4.143897244964681628e-25, 4.080220333096083456e+19
4.838564324307219260e-25, 3.135167841233063526e+19
5.649682734992169490e-25, 2.409006521773666304e+19
6.596773932655885372e-25, 1.851037238142123622e+19
7.702631875067320117e-25, 2.246938214482057626e+19
8.993871611864740876e-25, 1.726506868793620890e+19
1.050156983777701776e-24, 1.326616792922650010e+19
1.226201282573591067e-24, 1.566095387888484352e+19
1.431756974063410238e-24, 2.144013450348487885e+19
1.671771235205982412e-24, 1.647421333152164659e+19
1.952020568777308980e-24, 1.265848891238868378e+19
2.279249828377506683e-24, 9.726554969302863872e+18
2.661334549057996954e-24, 1.006824805549167821e+19
3.107470490433956329e-24, 9.894346464266313728e+18
3.628394954078874531e-24, 7.602637679433207808e+18
4.236645201720489617e-24, 5.841729910457866240e+18
4.946860193674237954e-24, 7.091362099740964864e+18
5.776132909553281211e-24, 5.448874960332514304e+18
6.744421730674377979e-24, 4.186817414728120320e+18
7.875030785036159497e-24, 5.643736749407020032e+18
9.195170815492024403e-24, 5.023636420466722816e+18
1.073661406971731716e-23, 3.860071776943315968e+18
1.253645897342513110e-23, 2.966009654371049472e+18
1.463802299047425984e-23, 3.174691525641819648e+18
1.709188515862952929e-23, 2.439375809265390080e+18
1.995710339202826004e-23, 1.874372451864006400e+18
2.330263584757434168e-23, 1.720259325804574976e+18
2.720900056375714993e-23, 1.321816293374362880e+18
3.177021331497144511e-23, 1.015659841060744832e+18
3.709605032032140160e-23, 9.587825647891671040e+17
4.331469026427151886e-23, 1.196448830152927232e+18
5.057579921552993781e-23, 9.193297395118990080e+17
5.905413268993206007e-23, 9.228097220941653760e+17
6.895374154936251738e-23, 8.029903933634215680e+17
8.051288296148122256e-23, 7.832478549025280000e+17
9.400975461394818512e-23, 6.704665819504611840e+17
1.097691901903814394e-22, 6.386116795306519040e+17
1.281704772502877614e-22, 5.962567355709091840e+17
1.496564856684707842e-22, 5.470437048845700480e+17
1.747443263311006971e-22, 4.203385335324994560e+17
2.040377966148069427e-22, 4.209307834319836800e+17
2.382419121782715813e-22, 4.036751052654126720e+17
2.781798748077653061e-22, 4.283971184368416000e+17
3.248128846873889935e-22, 3.903258098576335360e+17
3.792632739224971983e-22, 2.999193246361576960e+17
4.428415180784706451e-22, 2.881208679099420160e+17
5.170777758305154950e-22, 2.469994991554830080e+17
6.037587157996679498e-22, 2.227275168701230400e+17
7.049705168986915043e-22, 1.711398138440825600e+17
8.231490770914376496e-22, 1.469233543438210560e+17
9.611386389565238025e-22, 1.331293472431077760e+17
1.122260243016206653e-21, 1.426852563000231360e+17
1.310391656319376225e-21, 1.250099872859252480e+17
1.530060699946438888e-21, 1.085572435020815840e+17
1.786554221579997443e-21, 1.083216836856944480e+17
2.086045335820364214e-21, 9.902522950397595200e+16
2.435741994580735524e-21, 1.086715748896072160e+17
2.844060463254972146e-21, 1.064080592250947680e+17
3.320827877766432378e-21, 1.017774844457997120e+17
3.877518757505402961e-21, 9.333186724684888000e+16
4.527531166390591196e-21, 9.046378611487580800e+16
5.286509168514232234e-21, 8.939498450158003200e+16
6.172719339017780476e-21, 8.263385447885236800e+16
7.207490391810404495e-21, 7.980071662327350400e+16
8.415726504796120160e-21, 7.706922629393704000e+16
9.826506696977815998e-21, 7.849669099119654400e+16
1.147378468284583961e-20, 7.343183459761406400e+16
1.339720604767883656e-20, 7.504399652823745600e+16
1.564306241098517039e-20, 7.566100375409307200e+16
1.826540554225283020e-20, 7.474736573885704000e+16
2.132734824280151716e-20, 7.714109011285700800e+16
2.490258330249094031e-20, 8.337414040917376000e+16
2.907715708851964547e-20, 8.647334392617876800e+16
3.395154045186442600e-20, 9.409642657897297600e+16
3.964304679255259240e-20, 9.642145875239208000e+16
4.628865548014387372e-20, 1.041531869201701760e+17
5.404830858161902066e-20, 1.087772303286892640e+17
6.310876024011991138e-20, 1.126596426416238560e+17
7.368807134881180046e-20, 1.160311982748738080e+17
8.604085769467593336e-20, 1.240017065101264320e+17
1.004644178810475172e-19, 1.315061243012257120e+17
1.173058885116423403e-19, 1.344039209056631680e+17
1.369705988422578918e-19, 1.441292924464494400e+17
1.599318259743174272e-19, 1.526546747320997440e+17
1.867421853717413878e-19, 1.652419661817530560e+17
2.180469308404809387e-19, 1.754980312826861120e+17
2.545994840657364937e-19, 1.889364658437735040e+17
2.972795674613780767e-19, 2.129134004413767040e+17
3.471143767408655819e-19, 1.809658059138695168e+18
4.053033027769513840e-19, 1.390508670480229888e+18
4.732467977393484649e-19, 1.068441826850406272e+18
5.525800802412904732e-19, 8.209714628885985280e+17
6.452124906878854795e-19, 6.308196908242272000e+17
7.533734440045013057e-19, 4.847104927757652480e+17
8.796660857047170922e-19, 3.724428156323842560e+17
1.027129942656215233e-18, 2.861783538495611840e+17
1.199314076381365808e-18, 2.198942945724068480e+17
1.400362499497209111e-18, 1.689628168415396800e+17
1.635113911040676270e-18, 1.298279863538126560e+17
1.909218151042094247e-18, 9.975748721384808000e+16
2.229272177097818710e-18, 7.665185708188321600e+16
2.602978835535310412e-18, 5.889790689601357600e+16
3.039332248368829520e-18, 4.525609122588832000e+16
3.548834277815029616e-18, 3.477396568034127600e+16
4.143747278091769203e-18, 2.671968913757678400e+16
4.838389217561514039e-18, 2.053092805611055600e+16
5.649478274021606592e-18, 1.577559546725371400e+16
6.596535196630497956e-18, 1.212168352381748400e+16
7.702353118248023089e-18, 9.314083373688874000e+15
8.993546125318797605e-18, 7.156773968035920000e+15
1.050118978791184392e-17, 5.499136262216068000e+15
1.226156906576543473e-17, 4.225437294161048000e+15
1.431705159044002820e-17, 3.246749939542688000e+15
