# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 2.370692056483137608e+09, 9.962037290315812454e+06
1.078946722229829815e-11, 2.397838996128165722e+09, 1.059968893309585005e+07
1.135010815672316663e-11, 2.424385874759451866e+09, 1.127391960793939419e+07
1.193988104464273125e-11, 2.433334458779497623e+09, 1.190351124631657638e+07
1.256029963694872804e-11, 2.461473363333096504e+09, 1.266684677897930704e+07
1.321295634186573788e-11, 2.465172105105686188e+09, 1.334506591061902232e+07
1.389952631213352601e-11, 2.495580368707767010e+09, 1.421167102202807181e+07
1.462177174456718478e-11, 2.523973383154892921e+09, 1.512023245899711922e+07
1.538154640303035716e-11, 2.561298558122577667e+09, 1.614113316761272401e+07
1.618080037643067682e-11, 2.571653519800295830e+09, 1.704850869002074748e+07
1.702158508394953640e-11, 2.601494137884839058e+09, 1.814249124482803792e+07
1.790605854035294846e-11, 2.618169089994747639e+09, 1.920754677148810774e+07
1.883649089489798225e-11, 2.645287884837222099e+09, 2.041490182271640375e+07
1.981527025805096908e-11, 2.661647499179929256e+09, 2.160852103634149209e+07
2.084490883097288542e-11, 2.680423024534512520e+09, 2.289169784762455523e+07
2.192804935350449494e-11, 2.692962498557694912e+09, 2.419385865727975592e+07
2.306747188720071646e-11, 2.711358600874305248e+09, 2.562488773285671696e+07
2.426610095082419209e-11, 2.721298712872051239e+09, 2.705524140599526837e+07
2.552701302661247069e-11, 2.727432539975642204e+09, 2.852524681186847389e+07
2.685344445658503549e-11, 2.738946820838454247e+09, 3.013416761219494045e+07
2.824879974915704763e-11, 2.742370690034558296e+09, 3.173963842847962305e+07
2.971666031738025020e-11, 2.744233883283387184e+09, 3.341159181172601506e+07
3.126079367123955679e-11, 2.755473576640527725e+09, 3.529169648651897162e+07
3.288516308759833167e-11, 2.758640261948575020e+09, 3.716820671185053885e+07
3.459393778261224212e-11, 2.771640952690121174e+09, 3.928382546298933774e+07
3.639150361272071167e-11, 2.788845157432185173e+09, 4.158162760486443341e+07
3.828247433168220594e-11, 2.788848381005263329e+09, 4.374236706986683607e+07
4.027170343254586841e-11, 2.784113887572860241e+09, 4.593721718738026917e+07
4.236429660495408969e-11, 2.756550271139242649e+09, 4.784581190011224896e+07
4.456562483975033441e-11, 2.738331760197846889e+09, 4.999935677613002062e+07
4.688133821452655254e-11, 2.715309798988326073e+09, 5.215525832081382722e+07
4.931738039549364670e-11, 2.709643455145175934e+09, 5.475089731647597253e+07
5.188000389289609384e-11, 2.685957016372754097e+09, 5.709243281706684828e+07
5.457578610912699557e-11, 2.669921619782527447e+09, 5.970056241490273923e+07
5.741164622073268011e-11, 2.641073930094543457e+09, 6.212421437966930866e+07
6.039486293763794275e-11, 2.602116144263993740e+09, 6.438837911046109349e+07
6.353309318517436562e-11, 2.565313738646477222e+09, 6.677621369499651343e+07
6.683439175686149603e-11, 2.532051047249487877e+09, 6.933527998416993022e+07
7.030723198838341702e-11, 2.493659270634347439e+09, 7.183224976070350409e+07
7.396052750582374558e-11, 2.441965056009096146e+09, 7.399840686129269004e+07
7.780365510398024982e-11, 2.390223271562252045e+09, 7.619421390515756607e+07
8.184647881347885976e-11, 2.340565776148772240e+09, 7.848831424493190646e+07
8.609937521845998927e-11, 2.296001245740376472e+09, 8.099476165081715584e+07
9.057326008981998694e-11, 2.245888673055738926e+09, 8.334388347175712883e+07
9.527961640236521090e-11, 2.189666436331640720e+09, 8.547993856442028284e+07
1.002305238077900488e-10, 2.131841604840453625e+09, 8.754713602949291468e+07
1.054386896391260237e-10, 2.068588321681604147e+09, 8.936385354782025516e+07
1.109174815262403146e-10, 2.006185336625167370e+09, 9.117163084616973996e+07
1.166809617060962959e-10, 1.946556616238318205e+09, 9.305861993623338640e+07
1.227439231158405997e-10, 1.880313361394998789e+09, 9.456289135192932189e+07
1.291219273613533562e-10, 1.818434552162113190e+09, 9.620312446761450171e+07
1.358313446587154174e-10, 1.755251249447083712e+09, 9.768588974637819827e+07
1.428893958511103824e-10, 1.689827521091837645e+09, 9.893182533501985669e+07
1.503141966090024084e-10, 1.622941833387027025e+09, 9.995344165786048770e+07
1.581248039270385857e-10, 1.556269200739274740e+09, 1.008279029977854490e+08
1.663412650370169698e-10, 1.492877733849750519e+09, 1.017469806804592162e+08
1.749846688624654551e-10, 1.430301289182109594e+09, 1.025477566168454140e+08
1.840772001468954491e-10, 1.370216237180533171e+09, 1.033449257059283555e+08
1.936421963946606826e-10, 1.310291711556669474e+09, 1.039607799068928808e+08
2.037042077705718970e-10, 1.246920050054598808e+09, 1.040738709081984311e+08
2.142890601120060623e-10, 1.186750405840628624e+09, 1.041991399698804319e+08
2.254239212152432687e-10, 1.129814649324532509e+09, 1.043550999753760844e+08
2.371373705661655168e-10, 1.076157980854759216e+09, 1.045645153988789618e+08
2.494594726942950709e-10, 1.020721814418372393e+09, 1.043320187366410941e+08
2.624218543384439019e-10, 9.686482640970495939e+08, 1.041545709693504870e+08
2.760577856220344782e-10, 9.174845378331443071e+08, 1.037798656157240719e+08
2.904022654464451017e-10, 8.663122129244867563e+08, 1.030839418909237832e+08
3.054921113215515548e-10, 8.185854951235146523e+08, 1.024667523799023181e+08
3.213660538640321425e-10, 7.723203959743249416e+08, 1.016995190659551769e+08
3.380648362059815113e-10, 7.274446398239117861e+08, 1.007683017844325900e+08
3.556313185689847556e-10, 6.866718676414673328e+08, 1.000635664565410316e+08
3.741105882720528966e-10, 6.453694279743311405e+08, 9.893227237861512601e+07
3.935500754557772142e-10, 6.047577440054231882e+08, 9.752457286679577827e+07
4.139996748197304272e-10, 5.665449596170790195e+08, 9.611035431499382854e+07
4.355118736855688095e-10, 5.319130629377639294e+08, 9.492482364938575029e+07
4.581418867145339649e-10, 4.969630422967686057e+08, 9.329680131511545181e+07
4.819477976251271319e-10, 4.650840702790941596e+08, 9.184971803999334574e+07
5.069907082747033666e-10, 4.348666859260078073e+08, 9.034547283061456680e+07
5.333348954876202279e-10, 4.057922944401239753e+08, 8.868662915810401738e+07
5.610479760324701077e-10, 3.783672225770583153e+08, 8.699056830860775709e+07
5.902010801718442306e-10, 3.520897275418568850e+08, 8.515625386767713726e+07
6.208690342300637909e-10, 3.269499074015135169e+08, 8.318579669019903243e+07
6.531305526474729939e-10, 3.044812370138634443e+08, 8.149547824073770642e+07
6.870684400142317101e-10, 2.829483131342265010e+08, 7.966826562917883694e+07
7.227698036021688210e-10, 2.630961915920894742e+08, 7.792886761136843264e+07
7.603262769401807175e-10, 2.437253316625390351e+08, 7.594344826784010231e+07
7.998342550070276743e-10, 2.261368835680799484e+08, 7.412542346890947223e+07
8.413951416451946904e-10, 2.103213575554622412e+08, 7.252464673666487634e+07
8.851156098308355951e-10, 1.950363378382009566e+08, 7.074969567105154693e+07
9.311078754678309670e-10, 1.809108429400589764e+08, 6.903682171816308796e+07
9.794899854086980821e-10, 1.676613502495659292e+08, 6.730644811879073083e+07
1.030386120441616095e-09, 1.551288986791052818e+08, 6.551252438168504089e+07
1.083926914021204014e-09, 1.435758347257521749e+08, 6.378540210752915591e+07
1.140249787561167319e-09, 1.329966835271067470e+08, 6.215692400952190906e+07
1.199499303149378128e-09, 1.231651968498111814e+08, 6.055442964954598993e+07
1.261827534590670558e-09, 1.138069408854413331e+08, 5.886218109213365614e+07
1.327394457729740273e-09, 1.048905268931731880e+08, 5.707081296951289475e+07
1.396368361055936317e-09, 9.694330435094925761e+07, 5.548892758558301628e+07
1.468926277643866174e-09, 8.945802424904589355e+07, 5.386654146618863940e+07
1.545254439538414134e-09, 8.253618136898379028e+07, 5.228246134561046958e+07
1.625548755750481709e-09, 7.630804380299490690e+07, 5.085040926330300421e+07
1.710015315090286320e-09, 7.047396765631853044e+07, 4.940444015660499781e+07
1.798870915128787322e-09, 6.505760278027427197e+07, 4.797877164055700600e+07
1.892343618644975688e-09, 6.002507018605877459e+07, 4.656914568986827880e+07
1.990673338987188583e-09, 5.520814133836369216e+07, 4.505925436491800845e+07
2.094112455850895670e-09, 5.091049661262346804e+07, 4.371236274173752964e+07
2.202926463053456075e-09, 4.680666584280945361e+07, 4.227869393644179404e+07
2.317394649968475145e-09, 4.311371323878763616e+07, 4.096821775849889219e+07
2.437810818368750009e-09, 3.980898416046965867e+07, 3.979526924733419716e+07
2.564484036517716058e-09, 3.664524077491491288e+07, 3.853786155903998762e+07
2.697739432444920460e-09, 3.365834640763569623e+07, 3.723775678321082145e+07
2.837919028441557893e-09, 3.096772455696787313e+07, 3.604307270206741244e+07
2.985382618917963357e-09, 2.860661916701429337e+07, 3.502692030856331438e+07
3.140508693876216431e-09, 2.628296343506209180e+07, 3.385585978349687159e+07
3.303695410368142213e-09, 2.422128944159365073e+07, 3.282329100961324945e+07
3.475361614432053799e-09, 2.234536546265530586e+07, 3.185656816835154220e+07
3.655947916131246718e-09, 2.057146301997320354e+07, 3.085352237670650706e+07
3.845917820453534961e-09, 1.898595670630726591e+07, 2.995722359200083837e+07
4.045758916974428963e-09, 1.746123969697270915e+07, 2.898512524929624423e+07
4.255984131337434845e-09, 1.605856142820677534e+07, 2.804396312124819309e+07
4.477133041763623226e-09, 1.476977702320357040e+07, 2.713569974283431470e+07
4.709773263969519825e-09, 1.357946299988722801e+07, 2.624737038906154037e+07
4.954501908047895353e-09, 1.249253395017509535e+07, 2.540339335800514743e+07
5.211947111050799924e-09, 1.147782550587619655e+07, 2.455504725248139724e+07
5.482769649208535777e-09, 1.056732921539934911e+07, 2.378419341140469909e+07
5.767664633922509555e-09, 9.700075760750092566e+06, 2.296902340062274784e+07
6.067363295885059185e-09, 8.928538518231809139e+06, 2.224304737370062247e+07
6.382634861905482558e-09, 8.218090252499939874e+06, 2.153940658613730967e+07
6.714288529259509001e-09, 7.599798322667814791e+06, 2.095638404487949610e+07
7.063175542629608811e-09, 7.000747028384630568e+06, 2.031013388972557709e+07
7.430191378967006415e-09, 6.448290977812416852e+06, 1.968203291390153393e+07
7.816278045883292923e-09, 5.936498949743877165e+06, 1.906406884233709797e+07
8.222426499470713005e-09, 5.424868010897306725e+06, 1.832894027267931402e+07
8.649679187756937814e-09, 4.995624828647337854e+06, 1.775841641561451182e+07
9.099132726322508595e-09, 4.582902957861628383e+06, 1.714054997077519074e+07
9.571940712948442686e-09, 4.223014337786844932e+06, 1.661804484739389643e+07
1.006931668851804562e-08, 3.895467491662872024e+06, 1.612850187378037721e+07
1.059253725177287621e-08, 3.572353701007662341e+06, 1.556216302798402868e+07
1.114294533591729230e-08, 3.264503568180175964e+06, 1.496297381810960174e+07
1.172195365548130236e-08, 3.000579520869824570e+06, 1.447090129710020125e+07
1.233104833228909634e-08, 2.771764282343445346e+06, 1.406504241250861436e+07
1.297179270983955861e-08, 2.538700163818031549e+06, 1.355486988923412934e+07
1.364583136588923983e-08, 2.326965513195895590e+06, 1.307308872969574481e+07
1.435489433353654691e-08, 2.125373331291796640e+06, 1.256415258988697641e+07
1.510080154164146180e-08, 1.956458457536751637e+06, 1.216981539702876657e+07
1.588546748597777465e-08, 1.796999492557302350e+06, 1.176188688144910522e+07
