# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 9.363687003532142937e+07, 6.687372302971710451e+05
1.078946722229829815e-11, 8.378441812522117794e+07, 6.298011161412831862e+05
1.135010815672316663e-11, 7.391642278285866976e+07, 5.847028454756621504e+05
1.193988104464273125e-11, 7.964673457421360910e+07, 6.642758464327595429e+05
1.256029963694872804e-11, 7.884123267044267058e+07, 6.925478333980104653e+05
1.321295634186573788e-11, 8.266875793217395246e+07, 7.649620697297536535e+05
1.389952631213352601e-11, 7.952278647938850522e+07, 7.746150443678017473e+05
1.462177174456718478e-11, 7.412159619928422570e+07, 7.598622257776337210e+05
1.538154640303035716e-11, 6.856869459472663701e+07, 7.397423411256104009e+05
1.618080037643067682e-11, 8.293847572795271873e+07, 9.425301108163378667e+05
1.702158508394953640e-11, 7.495760105566361547e+07, 8.962550021133731352e+05
1.790605854035294846e-11, 7.728385159230688214e+07, 9.725957888014991768e+05
1.883649089489798225e-11, 7.850953734469571710e+07, 1.039779294046521769e+06
1.981527025805096908e-11, 7.427039362909004092e+07, 1.034961747526069172e+06
2.084490883097288542e-11, 7.084550801500354707e+07, 1.038743536266308278e+06
2.192804935350449494e-11, 6.404286871579422057e+07, 9.878889314088100800e+05
2.306747188720071646e-11, 6.038075085278216749e+07, 9.799469436536727007e+05
2.426610095082419209e-11, 5.458724879189044237e+07, 9.320320139639895642e+05
2.552701302661247069e-11, 5.296902022904139012e+07, 9.515562271107060369e+05
2.685344445658503549e-11, 5.588265063510826230e+07, 1.056310441214117454e+06
2.824879974915704763e-11, 5.550065843948353827e+07, 1.103757491704291431e+06
2.971666031738025020e-11, 5.779565261663010716e+07, 1.209311250017364509e+06
3.126079367123955679e-11, 5.787119889775193483e+07, 1.273945382460112451e+06
3.288516308759833167e-11, 5.979195544291771948e+07, 1.384767429355863947e+06
3.459393778261224212e-11, 6.130498689379123598e+07, 1.493710758394338889e+06
3.639150361272071167e-11, 6.399524873844555020e+07, 1.640407641499127261e+06
