# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 4.769728921639986038e+09, 4.284648312002230436e+07
1.078946722229829815e-11, 4.840572969876233101e+09, 4.574233063787418604e+07
1.135010815672316663e-11, 4.892547938128893852e+09, 4.863586489014403522e+07
1.193988104464273125e-11, 4.896455352079103470e+09, 5.120394124741376191e+07
1.256029963694872804e-11, 4.941922119806386948e+09, 5.436476673815222830e+07
1.321295634186573788e-11, 4.978117316542236328e+09, 5.760853103936411440e+07
1.389952631213352601e-11, 4.970627460519933701e+09, 6.051080537838662416e+07
1.462177174456718478e-11, 5.015458765540905952e+09, 6.422918767836716771e+07
1.538154640303035716e-11, 5.025287383734409332e+09, 6.769907228297780454e+07
1.618080037643067682e-11, 5.046208718114136696e+09, 7.151334222574077547e+07
1.702158508394953640e-11, 5.085666240946822166e+09, 7.581755509328919649e+07
1.790605854035294846e-11, 5.064066671885092735e+09, 7.941844737351714075e+07
1.883649089489798225e-11, 5.093358769195829391e+09, 8.402844100327275693e+07
1.981527025805096908e-11, 5.125698328657258034e+09, 8.895597893420037627e+07
2.084490883097288542e-11, 5.125720795126284599e+09, 9.357872279505023360e+07
2.192804935350449494e-11, 5.154006636658754349e+09, 9.898450395606094599e+07
2.306747188720071646e-11, 5.164931073468642235e+09, 1.043486515976393223e+08
2.426610095082419209e-11, 5.172520515126919746e+09, 1.099321218542302102e+08
2.552701302661247069e-11, 5.131792189531044960e+09, 1.147338406805348694e+08
2.685344445658503549e-11, 5.101289572307306290e+09, 1.199782526940714419e+08
2.824879974915704763e-11, 5.067656122130737305e+09, 1.253804382085717320e+08
2.971666031738025020e-11, 5.027004859602732658e+09, 1.308374424710441083e+08
3.126079367123955679e-11, 4.970985818735622406e+09, 1.361022688943451047e+08
3.288516308759833167e-11, 4.932875236495622635e+09, 1.420767706928811967e+08
3.459393778261224212e-11, 4.879540438118204117e+09, 1.478434123822683990e+08
3.639150361272071167e-11, 4.830482978262337685e+09, 1.539620654960084260e+08
3.828247433168220594e-11, 4.754095375636149406e+09, 1.594010526944636703e+08
4.027170343254586841e-11, 4.683576244908718109e+09, 1.651965671175075471e+08
4.236429660495408969e-11, 4.600628772217688560e+09, 1.707028413669523895e+08
4.456562483975033441e-11, 4.532387229330458641e+09, 1.769093180560422540e+08
4.688133821452655254e-11, 4.453065600488824844e+09, 1.828449390051145256e+08
4.931738039549364670e-11, 4.374907982226747513e+09, 1.889700297042660117e+08
5.188000389289609384e-11, 4.279713288120092869e+09, 1.944638364027360678e+08
5.457578610912699557e-11, 4.183350715520849705e+09, 1.999625304937874973e+08
5.741164622073268011e-11, 4.075967739365586281e+09, 2.049534672272427082e+08
6.039486293763794275e-11, 3.953428713922892094e+09, 2.091214766450652778e+08
6.353309318517436562e-11, 3.836772624183971882e+09, 2.134966133150990009e+08
6.683439175686149603e-11, 3.730758478224502087e+09, 2.183847337373881638e+08
7.030723198838341702e-11, 3.616468185651593208e+09, 2.226947683184200823e+08
7.396052750582374558e-11, 3.496006843965248585e+09, 2.264633231298246980e+08
7.780365510398024982e-11, 3.377615195664011478e+09, 2.301632704972344637e+08
8.184647881347885976e-11, 3.248901230318475723e+09, 2.328963167091662586e+08
8.609937521845998927e-11, 3.123232490491777897e+09, 2.355215769140951633e+08
9.057326008981998694e-11, 3.001732919912037373e+09, 2.381215626691140234e+08
9.527961640236521090e-11, 2.892558336657146931e+09, 2.413843483911898434e+08
1.002305238077900488e-10, 2.776463808486570835e+09, 2.437357964914634824e+08
1.054386896391260237e-10, 2.652614059485449314e+09, 2.449636836170280874e+08
1.109174815262403146e-10, 2.527482350145037651e+09, 2.455365349097649753e+08
1.166809617060962959e-10, 2.406907270992519855e+09, 2.459731611999193132e+08
1.227439231158405997e-10, 2.289171458612950802e+09, 2.460974299193498194e+08
1.291219273613533562e-10, 2.172015425398994923e+09, 2.456360320948204696e+08
1.358313446587154174e-10, 2.061329163827116489e+09, 2.452318924733314812e+08
1.428893958511103824e-10, 1.952674395821491003e+09, 2.443767528887773454e+08
1.503141966090024084e-10, 1.846948511714711189e+09, 2.431561883236804903e+08
1.581248039270385857e-10, 1.739921571873434782e+09, 2.409687450365384221e+08
1.663412650370169698e-10, 1.641343151803473234e+09, 2.391282920500536561e+08
1.749846688624654551e-10, 1.542473953881681204e+09, 2.364013610401260257e+08
1.840772001468954491e-10, 1.451618977092180252e+09, 2.340374504040388763e+08
1.936421963946606826e-10, 1.359918641206277132e+09, 2.306461801928377748e+08
2.037042077705718970e-10, 1.274796816150560141e+09, 2.274442491076977551e+08
2.142890601120060623e-10, 1.192600228462661743e+09, 2.238358074304798841e+08
2.254239212152432687e-10, 1.116167447913696527e+09, 2.203762287825126350e+08
2.371373705661655168e-10, 1.042389992827887058e+09, 2.165042295754801631e+08
2.494594726942950709e-10, 9.724966058975024223e+08, 2.124834174047789872e+08
2.624218543384439019e-10, 9.053888717854253054e+08, 2.081004113068503141e+08
2.760577856220344782e-10, 8.419628397906219959e+08, 2.035783509810621142e+08
2.904022654464451017e-10, 7.839724413979395628e+08, 1.994069963265106082e+08
3.054921113215515548e-10, 7.243649739927452803e+08, 1.938197429089006484e+08
3.213660538640321425e-10, 6.734080755591784716e+08, 1.895483103254035711e+08
3.380648362059815113e-10, 6.242639982022006512e+08, 1.848463870307931900e+08
3.556313185689847556e-10, 5.770137618484472036e+08, 1.797338940868951082e+08
3.741105882720528966e-10, 5.349399332680551410e+08, 1.752871284208996296e+08
3.935500754557772142e-10, 4.932100208663696051e+08, 1.700114439163081348e+08
4.139996748197304272e-10, 4.561120563039090633e+08, 1.653937667379140854e+08
4.355118736855688095e-10, 4.212194013763594627e+08, 1.606783426504214704e+08
4.581418867145339649e-10, 3.876719907991026044e+08, 1.555660642480797470e+08
4.819477976251271319e-10, 3.572549713146091104e+08, 1.508100416278976798e+08
5.069907082747033666e-10, 3.288552564489877820e+08, 1.460354812041447461e+08
5.333348954876202279e-10, 3.030086545538953543e+08, 1.415501500839885771e+08
5.610479760324701077e-10, 2.796362341354880929e+08, 1.374201877746464908e+08
5.902010801718442306e-10, 2.571058233886254728e+08, 1.329140498252731115e+08
6.208690342300637909e-10, 2.358185451984957159e+08, 1.282445494054038823e+08
6.531305526474729939e-10, 2.180427497719477415e+08, 1.247397002725410163e+08
6.870684400142317101e-10, 2.009533365855159163e+08, 1.209373537165384740e+08
7.227698036021688210e-10, 1.851614611335154772e+08, 1.172244347009617984e+08
7.603262769401807175e-10, 1.705780492087778747e+08, 1.136038681678614318e+08
7.998342550070276743e-10, 1.572539827598411143e+08, 1.101727483791159242e+08
8.413951416451946904e-10, 1.449452130275398791e+08, 1.068265231026746333e+08
