# Columns: R_MC [pc], P(R_MC) [1/pc], Cross-section weighted P(R_MC) [1/pc]
1.025651926251407861e-11, 1.124387057301684283e+07, 1.143631244138334296e+04
1.078946722229829815e-11, 1.150079371888990887e+07, 1.230548413937185796e+04
1.135010815672316663e-11, 9.829418223949443549e+06, 1.106367626478089551e+04
1.193988104464273125e-11, 1.006541943854421005e+07, 1.191802566185261639e+04
1.256029963694872804e-11, 8.602642537481471896e+06, 1.071532014217375217e+04
1.321295634186573788e-11, 7.352446570114200935e+06, 9.633986406361203990e+03
1.389952631213352601e-11, 7.735381561030966230e+06, 1.066244531232928603e+04
1.462177174456718478e-11, 7.959951038094751537e+06, 1.154214282311982788e+04
1.538154640303035716e-11, 8.069085068221500143e+06, 1.230839326539455215e+04
1.618080037643067682e-11, 8.214448429416390136e+06, 1.318124865482380119e+04
1.702158508394953640e-11, 8.260361961774024181e+06, 1.394371041660961600e+04
1.790605854035294846e-11, 8.195818315607900731e+06, 1.455367891103298280e+04
1.883649089489798225e-11, 7.004744879416145384e+06, 1.308500946218214085e+04
1.981527025805096908e-11, 5.986766535840052180e+06, 1.176455103322527430e+04
2.084490883097288542e-11, 6.076144276927887462e+06, 1.256066111348003324e+04
2.192804935350449494e-11, 6.082942564681965858e+06, 1.322816471932728018e+04
2.306747188720071646e-11, 6.093865475340385921e+06, 1.394056174010475115e+04
2.426610095082419209e-11, 6.078772779144766741e+06, 1.462867307097090634e+04
2.552701302661247069e-11, 5.999219326118548401e+06, 1.518747095389961214e+04
2.685344445658503549e-11, 5.127370963689589873e+06, 1.365485978819658703e+04
2.824879974915704763e-11, 6.550065459279560484e+06, 1.835016708567771275e+04
2.971666031738025020e-11, 5.598164297804549336e+06, 1.649840642889328956e+04
3.126079367123955679e-11, 4.784600047136096284e+06, 1.483351501573118185e+04
3.288516308759833167e-11, 5.307352826220436022e+06, 1.730926316373270674e+04
3.459393778261224212e-11, 4.536051325335495174e+06, 1.556255430527843600e+04
3.639150361272071167e-11, 4.431144699744221754e+06, 1.599268085574386532e+04
3.828247433168220594e-11, 4.835522451575110666e+06, 1.835909574522873299e+04
