# M_f [M_sun], P(M_f) [M_sun^-1]
3.987721560638940881e-27, 3.254681245762760275e+23
4.702936710332264339e-27, 2.964855723538487160e+23
5.546428797763657249e-27, 2.612280344648990620e+23
6.541204847829746202e-27, 2.149910372455594779e+23
7.714398295083749862e-27, 1.969304461161171989e+23
9.098009073196400450e-27, 1.755269313663261370e+23
1.072977644267010365e-26, 1.481288509831803820e+23
1.265420836398774804e-26, 1.303799348689058157e+23
1.492379549329821713e-26, 1.155962884858688800e+23
1.760044291349111345e-26, 1.037916362406258530e+23
2.075715865244657782e-26, 9.034131361559041226e+22
2.448004504435367172e-26, 7.730547057375309306e+22
2.887064725031394937e-26, 6.613879454015177517e+22
3.404872299629656096e-26, 5.679762607193387853e+22
4.015550907560367013e-26, 5.299256606036773883e+22
4.735757371271383177e-26, 4.619947616978607905e+22
5.585135986528166672e-26, 4.201401320884048966e+22
6.586854338704730070e-26, 3.700714025354921823e+22
7.768235220049380353e-26, 3.330818353543103958e+22
9.161501884051453189e-26, 3.033583789577786412e+22
1.080465696440958198e-25, 2.799044619004298029e+22
1.274251903192741097e-25, 2.552098492934976753e+22
1.502794506238218871e-25, 2.302085083177620079e+22
1.772327215930531224e-25, 2.052018996180936137e+22
2.090201785599383011e-25, 1.777691006576801035e+22
2.465088537405881345e-25, 1.553232551496195768e+22
2.907212853378810976e-25, 1.386610799788300226e+22
3.428634082143469684e-25, 1.230541058546529940e+22
4.043574468781436919e-25, 1.089619456886078387e+22
4.768807079686756228e-25, 9.590851601081512755e+21
5.624113303426774320e-25, 8.544788598264887771e+21
6.632822406365740018e-25, 7.589036026062544306e+21
7.822447859928718580e-25, 6.766275769591505355e+21
9.225437795918809429e-25, 6.040433093501740122e+21
1.088006005924887673e-24, 5.568041994509290045e+21
1.283144599871783126e-24, 4.949141501452917670e+21
1.513282146618761175e-24, 4.532303386553010356e+21
1.784695860079926789e-24, 4.183695902209177813e+21
2.104788799698208316e-24, 3.747160333283591455e+21
2.482291795721767236e-24, 3.344343632972802425e+21
2.927501590654174711e-24, 2.945468417056410960e+21
3.452561692406034464e-24, 2.651243872361293808e+21
4.071793599676902325e-24, 2.339807107208120107e+21
4.802087434045472186e-24, 2.110018054657734345e+21
5.663362633618571843e-24, 1.908972712760309711e+21
6.679111274083321220e-24, 1.680079494823080100e+21
7.877038836745526382e-24, 1.517326603242637361e+21
9.289819901093556915e-24, 1.357455305120186892e+21
