# Columns: R orbit [pc], surv_prob, MC radial distrib (dGamma/dR [pc^-1 s^-1])
5.284770204694519435e+01, 1.397868715321221053e-06
5.903890782763249945e+01, 1.566000772949765300e-06
6.595542478617888094e+01, 1.795986828252645270e-06
7.368222446502095124e+01, 2.002269835011613066e-06
8.231423297953507756e+01, 2.216607803798121578e-06
9.195749721462016169e+01, 2.429905433276550681e-06
1.027304876433610872e+02, 2.534175920628498574e-06
1.147655537733020736e+02, 2.688546218162879687e-06
1.282105501009355635e+02, 2.820520048298214277e-06
1.432306525497589575e+02, 3.068829127409857268e-06
1.600103877074003265e+02, 3.265032056727877330e-06
1.787558997916165993e+02, 3.320618756919374516e-06
1.996974831955403999e+02, 3.460765306008848641e-06
2.230924117252739336e+02, 3.662364042718323834e-06
2.492280992878862378e+02, 3.815140894524174073e-06
2.784256308598396572e+02, 4.066296086477491026e-06
3.110437071148807604e+02, 4.101339307334089684e-06
3.474830511723650943e+02, 4.121739814907385390e-06
3.881913316042777637e+02, 4.169922692292135977e-06
4.336686621816065781e+02, 4.231537733654143673e-06
4.844737459261492631e+02, 4.305647724418641608e-06
5.412307389493225855e+02, 4.251318877745324656e-06
6.046369184023494654e+02, 4.266057993146786672e-06
6.754712487409561845e+02, 4.190728413566473618e-06
7.546039515437796581e+02, 4.083638728438387880e-06
8.430071964526541706e+02, 3.965847043993721981e-06
9.417670445762749978e+02, 3.793653859647537850e-06
1.052096791085630684e+03, 3.591626249851534378e-06
1.175351870919105522e+03, 3.345318047382292549e-06
1.313046510718427498e+03, 3.109808792617496743e-06
1.466872331569631797e+03, 2.794001105761681186e-06
1.638719131089444090e+03, 2.486735319447228901e-06
1.830698100171417309e+03, 2.137821614039742726e-06
2.045167759616708281e+03, 1.804040211917514000e-06
2.284762935288990320e+03, 1.460012251113761470e-06
2.552427127762217424e+03, 1.169074319565097471e-06
2.851448674132330325e+03, 9.595661564700818332e-07
3.185501146251913724e+03, 8.286569088912959944e-07
3.558688481692563983e+03, 7.783790317857632339e-07
3.975595401882746501e+03, 8.108316493423275862e-07
4.441343736823509971e+03, 9.023003104949091610e-07
4.961655348348546795e+03, 9.831717652229561501e-07
5.542922424960239368e+03, 1.040188866279529622e-06
6.192286011835419231e+03, 1.016798385341768812e-06
6.917723740766163246e+03, 9.336470071797086224e-07
7.728147837824985800e+03, 7.841503234054871103e-07
8.633514612808796301e+03, 5.901401524469830296e-07
9.644946775573191189e+03, 3.992290705446519493e-07
1.077487008195092858e+04, 2.333522295396345735e-07
1.203716598799184794e+04, 1.220916884954720404e-07
1.344734218792855427e+04, 5.463484303403672737e-08
1.502272313097934057e+04, 2.061482084671613559e-08
1.678266285754611454e+04, 6.484589293873679138e-09
1.874878276956548143e+04, 1.677105309393069260e-09
2.094523725609495159e+04, 3.481250062694749095e-10
2.339901043742664478e+04, 5.666524137804648698e-11
2.614024767332138435e+04, 7.090030420197574827e-12
2.920262590804389038e+04, 6.559008322234290503e-13
3.262376740200186396e+04, 4.318089181319467281e-14
3.644570193280985404e+04, 2.012774616124126123e-15
4.071538314406054269e+04, 6.111694902357526321e-17
4.548526538530696416e+04, 1.163596390530963456e-18
5.081394812991248909e+04, 1.333601174635650726e-20
5.676689588764085056e+04, 8.570337654317466481e-23
