# Columns: R orbit [pc], surv_prob, MC radial distrib (dGamma/dR [pc^-1 s^-1])
1.000000000000000000e+02, 4.235390165385574413e-06
1.100000000000000000e+02, 3.978086994981285251e-06
1.200000000000000000e+02, 3.732280178778090947e-06
1.300000000000000000e+02, 3.502842791056181635e-06
1.500000000000000000e+02, 3.159249704543223889e-06
1.600000000000000000e+02, 2.990950295013340388e-06
1.800000000000000000e+02, 2.666457723361358087e-06
2.000000000000000000e+02, 2.459412571378836419e-06
2.200000000000000000e+02, 2.273242984422585337e-06
2.400000000000000000e+02, 2.072026626104688239e-06
2.700000000000000000e+02, 1.848110009744230388e-06
3.000000000000000000e+02, 1.651358619098779822e-06
3.300000000000000000e+02, 1.495921124113664534e-06
3.600000000000000000e+02, 1.367368401144452646e-06
4.000000000000000000e+02, 1.200978097594978260e-06
4.400000000000000000e+02, 1.075437018411125370e-06
4.800000000000000000e+02, 9.552181412597452269e-07
5.300000000000000000e+02, 8.389773785603633586e-07
5.900000000000000000e+02, 7.305818467352853140e-07
6.500000000000000000e+02, 6.223708561689427483e-07
7.100000000000000000e+02, 5.563985313406821017e-07
7.900000000000000000e+02, 4.718378245053461194e-07
8.700000000000000000e+02, 3.985285043199728720e-07
9.600000000000000000e+02, 3.388169239014245006e-07
1.060000000000000000e+03, 2.790079209875132891e-07
1.170000000000000000e+03, 2.283105282218616662e-07
1.300000000000000000e+03, 1.796153698665093838e-07
1.430000000000000000e+03, 1.432170719485161209e-07
1.580000000000000000e+03, 1.100455453144354867e-07
1.750000000000000000e+03, 8.009588145056268211e-08
1.930000000000000000e+03, 5.928704701870433228e-08
2.130000000000000000e+03, 4.199280280863401948e-08
2.350000000000000000e+03, 2.980981181983844119e-08
2.590000000000000000e+03, 2.053066809662862235e-08
2.860000000000000000e+03, 1.427283257322139523e-08
3.160000000000000000e+03, 1.049931891006124527e-08
3.490000000000000000e+03, 8.303899236964534765e-09
3.850000000000000000e+03, 7.011871258343955805e-09
4.250000000000000000e+03, 6.204263731901177555e-09
4.690000000000000000e+03, 5.728500069444712331e-09
5.170000000000000000e+03, 5.091979922587317645e-09
5.710000000000000000e+03, 4.414408379113004800e-09
6.300000000000000000e+03, 3.545901871545705038e-09
6.960000000000000000e+03, 2.731243695658032713e-09
7.680000000000000000e+03, 2.012270596839939179e-09
8.470000000000000000e+03, 1.344510905726491992e-09
9.350000000000000000e+03, 8.584742418109439312e-10
1.032000000000000000e+04, 4.711117867013730322e-10
1.139000000000000000e+04, 2.502648753926737263e-10
1.257000000000000000e+04, 1.187322612722777364e-10
1.387000000000000000e+04, 4.962930789199160435e-11
1.531000000000000000e+04, 1.840171873348512678e-11
1.690000000000000000e+04, 6.015552045772800231e-12
1.865000000000000000e+04, 1.644448754138545165e-12
2.058000000000000000e+04, 3.965972079380002728e-13
2.272000000000000000e+04, 7.971845450338721477e-14
2.507000000000000000e+04, 1.264356946871745235e-14
2.767000000000000000e+04, 1.634048900575217649e-15
3.054000000000000000e+04, 1.646839163059541068e-16
3.370000000000000000e+04, 1.306768753435959722e-17
3.719000000000000000e+04, 7.602310890389210311e-19
4.105000000000000000e+04, 3.119171967399479585e-20
4.530000000000000000e+04, 9.292182139569020095e-22
5.000000000000000000e+04, 1.813054988850158707e-23
