# Columns: R orbit [pc], surv_prob, MC radial distrib (dGamma/dR [pc^-1 s^-1])
5.284770204694519435e+01, 8.454548635201470635e-06
5.903890782763249945e+01, 9.205520038272817717e-06
6.595542478617888094e+01, 9.977489669150904300e-06
7.368222446502095124e+01, 1.057266555574764475e-05
8.231423297953507756e+01, 1.103474105914238154e-05
9.195749721462016169e+01, 1.177782879085579694e-05
1.027304876433610872e+02, 1.252888398963251408e-05
1.147655537733020736e+02, 1.324784983251133257e-05
1.282105501009355635e+02, 1.360403534557840862e-05
1.432306525497589575e+02, 1.389794701421863533e-05
1.600103877074003265e+02, 1.415508024426508756e-05
1.787558997916165993e+02, 1.456518583293846271e-05
1.996974831955403999e+02, 1.467889394481216592e-05
2.230924117252739336e+02, 1.462613041630267265e-05
2.492280992878862378e+02, 1.464874086387782909e-05
2.784256308598396572e+02, 1.437856538071997383e-05
3.110437071148807604e+02, 1.416475203321587763e-05
3.474830511723650943e+02, 1.392348373900892790e-05
3.881913316042777637e+02, 1.352089936126895257e-05
4.336686621816065781e+02, 1.306807164864605568e-05
4.844737459261492631e+02, 1.241330981073312822e-05
5.412307389493225855e+02, 1.175118649017791096e-05
6.046369184023494654e+02, 1.099477043045370034e-05
6.754712487409561845e+02, 1.013123098403365964e-05
7.546039515437796581e+02, 9.361506966184002801e-06
8.430071964526541706e+02, 8.306495820756274728e-06
9.417670445762749978e+02, 7.368022992064143248e-06
1.052096791085630684e+03, 6.349115809845566709e-06
1.175351870919105522e+03, 5.334840130986927883e-06
1.313046510718427498e+03, 4.375150289559901948e-06
1.466872331569631797e+03, 3.532983393018922817e-06
1.638719131089444090e+03, 2.771029085207349187e-06
1.830698100171417309e+03, 2.066008002753868866e-06
2.045167759616708281e+03, 1.481093092694308913e-06
2.284762935288990320e+03, 1.039690073413476448e-06
2.552427127762217424e+03, 7.007272303933547015e-07
2.851448674132330325e+03, 4.816711556613707951e-07
3.185501146251913724e+03, 3.471416987609504072e-07
3.558688481692563983e+03, 2.711392242968622530e-07
3.975595401882746501e+03, 2.359600003331318675e-07
4.441343736823509971e+03, 2.079599560731941186e-07
4.961655348348546795e+03, 1.878948398527498383e-07
5.542922424960239368e+03, 1.626327865346603410e-07
6.192286011835419231e+03, 1.336047449912797287e-07
6.917723740766163246e+03, 1.011277594247873969e-07
7.728147837824985800e+03, 7.099166190562296315e-08
8.633514612808796301e+03, 4.557879820450151613e-08
9.644946775573191189e+03, 2.651257345991730106e-08
1.077487008195092858e+04, 1.388382476516102618e-08
1.203716598799184794e+04, 6.352645761934697813e-09
1.344734218792855427e+04, 2.563344646129107609e-09
1.502272313097934057e+04, 8.910400325292424333e-10
1.678266285754611454e+04, 2.602974334701837614e-10
1.874878276956548143e+04, 6.214164394076198756e-11
2.094523725609495159e+04, 1.210395808110654794e-11
2.339901043742664478e+04, 1.878576012442593725e-12
2.614024767332138435e+04, 2.256768609683255126e-13
2.920262590804389038e+04, 2.004919445397264226e-14
3.262376740200186396e+04, 1.287539704924318920e-15
3.644570193280985404e+04, 5.750575011467474767e-17
4.071538314406054269e+04, 1.723348853417067168e-18
4.548526538530696416e+04, 3.255503774682515179e-20
5.081394812991248909e+04, 3.762926942624576448e-22
5.676689588764085056e+04, 2.392830799114077382e-24
