# Columns: R orbit [pc], surv_prob, MC radial distrib (dGamma/dR [pc^-1 s^-1])
5.284770204694519435e+01, 5.845846786908950097e-07
5.903890782763249945e+01, 6.242204286363457617e-07
6.595542478617888094e+01, 7.940677904137102603e-07
7.368222446502095124e+01, 8.322283233994640067e-07
8.231423297953507756e+01, 8.445870141300683037e-07
9.195749721462016169e+01, 9.310937131263745932e-07
1.027304876433610872e+02, 1.065291492709308187e-06
1.147655537733020736e+02, 1.230226504918755352e-06
1.282105501009355635e+02, 1.214555990432071722e-06
1.432306525497589575e+02, 1.375337601401699352e-06
1.600103877074003265e+02, 1.473727593459684574e-06
1.787558997916165993e+02, 1.608321485762005906e-06
1.996974831955403999e+02, 1.650449447996766791e-06
2.230924117252739336e+02, 1.679373654641686223e-06
2.492280992878862378e+02, 1.714838869675540270e-06
2.784256308598396572e+02, 1.806958737795091140e-06
3.110437071148807604e+02, 1.887064720328815047e-06
3.474830511723650943e+02, 1.974988375469189774e-06
3.881913316042777637e+02, 2.064712950409076333e-06
4.336686621816065781e+02, 2.196580297749449946e-06
4.844737459261492631e+02, 2.140864834969407854e-06
5.412307389493225855e+02, 2.139583577551210347e-06
6.046369184023494654e+02, 2.166664224506160813e-06
6.754712487409561845e+02, 2.105359694011448394e-06
7.546039515437796581e+02, 2.123478177431786068e-06
8.430071964526541706e+02, 1.960233647429779930e-06
9.417670445762749978e+02, 1.840208192058859729e-06
1.052096791085630684e+03, 1.648255263020995603e-06
1.175351870919105522e+03, 1.431125253974892322e-06
1.313046510718427498e+03, 1.218458982117149454e-06
1.466872331569631797e+03, 1.033611472754597984e-06
1.638719131089444090e+03, 8.425500840037813381e-07
1.830698100171417309e+03, 6.437007428568092081e-07
2.045167759616708281e+03, 4.719361648932982417e-07
2.284762935288990320e+03, 3.387272827280801964e-07
2.552427127762217424e+03, 2.279783038465166995e-07
2.851448674132330325e+03, 1.590556623648910831e-07
3.185501146251913724e+03, 1.165702245296791987e-07
3.558688481692563983e+03, 8.981154584319602136e-08
3.975595401882746501e+03, 7.753875080133122840e-08
4.441343736823509971e+03, 6.670361546389628715e-08
4.961655348348546795e+03, 6.050854857906269659e-08
5.542922424960239368e+03, 5.240086413631026944e-08
6.192286011835419231e+03, 4.301114166594615306e-08
6.917723740766163246e+03, 3.195667592854513652e-08
7.728147837824985800e+03, 2.253593018687841245e-08
8.633514612808796301e+03, 1.445566627813687365e-08
9.644946775573191189e+03, 8.417103538972038944e-09
1.077487008195092858e+04, 4.455324489096354212e-09
1.203716598799184794e+04, 2.025690941915167458e-09
1.344734218792855427e+04, 8.234147773216029767e-10
1.502272313097934057e+04, 2.856926739857035823e-10
1.678266285754611454e+04, 8.370389885882003234e-11
1.874878276956548143e+04, 2.000656683118418505e-11
2.094523725609495159e+04, 3.887402448136104774e-12
2.339901043742664478e+04, 6.099155434102576188e-13
2.614024767332138435e+04, 7.376136088193895759e-14
2.920262590804389038e+04, 6.439360210962723224e-15
3.262376740200186396e+04, 4.119494357054050141e-16
3.644570193280985404e+04, 1.835386000478481436e-17
4.071538314406054269e+04, 5.471035112041256534e-19
4.548526538530696416e+04, 1.031867486453315205e-20
5.081394812991248909e+04, 1.228353724681555694e-22
5.676689588764085056e+04, 7.592106131129178378e-25
